"ServerName","avg_speed","sd_speed","location_entropy","win_rate","n_serves","overperf_lm","overperf_glm","overperf_rf","pred_lm","pred_glm","pred_rf","rf_weighted_baseline"
"elise mertens",102.990291262136,7.65346425069744,3.09206787761058,0.543689320388349,206,-0.0193455694066298,-0.327448657869381,-0.0140306075244424,0.563034889794979,0.871137978257731,0.557719927912792,-0.135384626749165
"emma navarro",98.1208053691275,6.57381450794254,2.9171564322703,0.597315436241611,149,0.0505109487134817,-0.153031424610601,0.0261902108318661,0.546804487528129,0.750346860852211,0.571125225409745,-0.653372784840656
"emma raducanu",99.7150395778364,6.3051218523121,2.8798204830782,0.580474934036939,379,0.0287536572332953,-0.179623364290223,-0.00402737437780776,0.551721276803644,0.760098298327162,0.584502308414747,-0.474521391460412
"garbine muguruza",100.214876033058,5.04679206950687,2.92425494815406,0.570247933884298,121,0.0221595560246243,-0.175050368878779,0.00162706748810859,0.548088377859673,0.745298302763077,0.568620866396189,-1.94930784748381
"greet minnen",99.8571428571429,5.30073054973579,2.95410650156139,0.636363636363636,77,0.0891046911969239,-0.117192155446584,0.0398342415056671,0.547258945166712,0.753555791810221,0.596529394857969,-1.93973366200252
"harmony tan",101.164179104478,3.19847034901,2.65895835619416,0.611940298507463,67,0.0622586662400026,-0.0212341697878277,0.0527191667080226,0.54968163226746,0.63317446829529,0.55922113179944,-1.90771678457846
"harriet dart",93.8263473053892,6.38803666873179,3.00484002203718,0.574850299401198,167,0.0442357481780441,-0.117387899999208,0.00666737008467988,0.530614551223153,0.692238199400406,0.568182929316518,-1.94909410926676
"heather watson",97.9244186046512,7.16473553821195,2.77297865162014,0.604651162790698,172,0.0536911976160667,-0.122617257852331,0.0201708156282179,0.550959965174631,0.727268420643029,0.58448034716248,0.857592102948795
"iga swiatek",102,7.78406983006101,2.9901486382907,0.594965675057208,437,0.0327527653816556,-0.251916062840718,0.0156631917216077,0.562212909675553,0.846881737897926,0.579302483335601,0.543150691500689
"jaqueline cristian",99.4857142857143,6.29832577460274,2.30709013697664,0.542857142857143,35,-0.0188997539879489,-0.0527634776656647,-0.0325382390654446,0.561756896845092,0.595620620522808,0.575395381922587,3.26925898218017
"jasmine paolini",98.6236786469345,6.37178213887818,3.00628259610088,0.566596194503171,473,0.0205548006956192,-0.207474626365493,0.00344720188767134,0.546041393807552,0.774070820868664,0.5631489926155,-1.37865067340225
"jelena ostapenko",99.7859922178988,6.50157119591597,2.80379629944993,0.595330739299611,257,0.0412576960081962,-0.152837895319588,0.0114644852942772,0.554073043291415,0.748168634619199,0.583866254005334,0.230081864136594
"jessica bouzas maneiro",97.4137931034483,6.84792586627153,2.45285665161535,0.724137931034483,29,0.169902452351455,0.107804489083946,0.105690553645286,0.554235478683027,0.616333441950537,0.618447377389197,2.59325392786338
"jessica pegula",100.41059602649,6.94809567655882,3.0823329511412,0.572847682119205,302,0.0204426774056155,-0.2549742570852,0.000214475435641348,0.55240500471359,0.827821939204405,0.572633206683564,-1.08882406694449
"jodie burrage",101.376811594203,5.65451784306237,2.59332961116875,0.507246376811594,69,-0.0529700023570108,-0.189715963006504,-0.0325945058383218,0.560216379168605,0.696962339818099,0.539840882649916,0.979223974664255
"jule niemeier",100.386363636364,8.56086430656298,2.89507773249075,0.609090909090909,220,0.0475793767017674,-0.21681198865192,0.0268927509315581,0.561511532389142,0.82590289774283,0.582198158159351,1.737729808205
"kaia kanepi",99.9777777777778,4.41324910658436,2.58583309781485,0.577777777777778,45,0.0262946877021546,-0.0497224456768909,0.0222202978844366,0.551483090075623,0.627500223454669,0.555557479893341,-0.371967222673412
"kaja juvan",101.093525179856,7.7533462493795,2.73897411302124,0.611510791366906,139,0.0475996437776879,-0.174267056450862,0.0260490479691314,0.563911147589219,0.785777847817768,0.585461743397775,2.05746224090654
"karolina muchova",101.573770491803,6.68936633313491,2.91528880702494,0.594262295081967,244,0.0358531845906995,-0.210749001149823,0.0106970463771253,0.558409110491268,0.805011296231791,0.583565248704842,-0.0978401280378384
"katerina siniakova",99.8157894736842,5.27029033077847,2.8765292519053,0.605263157894737,38,0.0567816251011918,-0.127514440360131,0.00591297597678497,0.548481532793545,0.732777598254868,0.599350181917952,-1.46308758403136
"kateryna kozlova",100.5,5.84781751570359,3.03110557769464,0.470588235294118,34,-0.0792149305188311,-0.324039243849387,-0.0418099404400482,0.549803165812949,0.794627479143505,0.512398175734166,-1.82719336056052
"katie boulter",103.686046511628,5.97177350416125,2.86991202240453,0.569767441860465,344,0.00618854086740817,-0.238851558864741,0.0206367206069759,0.563578900993057,0.808619000725206,0.549130721253489,-0.245252320079211
"katie volynets",96.9795918367347,7.28151139278552,2.92037574568212,0.408163265306122,49,-0.137371473240139,-0.343283446494274,-0.0838260988554129,0.545534738546261,0.751446711800396,0.491989364161535,-0.116931864097272
"laura siegemund",92.2112676056338,9.68933949239022,2.94490849801034,0.507042253521127,71,-0.0310531418676391,-0.236839415286352,-0.00656828420000288,0.538095395388766,0.743881668807479,0.51361053772113,1.50860533337483
"lauren davis",95.0568181818182,7.25299455325527,2.86270067354575,0.625,88,0.0846943832932985,-0.077320025059925,0.0417007976951494,0.540305616706702,0.702320025059925,0.583299202304851,-0.0034536787103995
"lesia tsurenko",87.3918918918919,8.50660818369779,2.96800698876787,0.486486486486487,148,-0.0314449804544559,-0.136611879748873,-0.0232352927426259,0.517931466940942,0.623098366235359,0.509721779229112,-0.411549198073504
"lin zhu",99.0151515151515,5.86381976909099,2.8472064636126,0.46969696969697,66,-0.0788294739497469,-0.258558080014122,-0.0305924216391322,0.548526443646717,0.728255049711091,0.500289391336102,-0.782453820491062
"linda noskova",101.36170212766,6.51561846613963,2.39777228056435,0.574468085106383,47,0.0075940588451674,-0.0939915590176275,-0.0139994765432091,0.566874026261216,0.66845964412401,0.588467561649592,3.1187618004273
"liudmila samsonova",106.272727272727,9.41212654821187,2.91497897457445,0.626262626262626,99,0.0431101829059181,-0.275969605418747,0.0331516203472546,0.583152443356708,0.902232231681373,0.593111005915372,3.17911250830326
"lulu sun",103.070512820513,6.32568974128991,2.78001594085402,0.602564102564103,156,0.038039425665653,-0.186793978014831,0.0258320204163343,0.56452467689845,0.789358080578934,0.576732082147768,0.621226486201285
"madison brengle",78.5308641975309,5.6415565665716,2.6280015034516,0.493827160493827,81,0.00817700552906947,0.24970955169829,-0.0182090504946464,0.485650154964758,0.244117608795537,0.512036210988474,-2.10077214091725
"madison keys",101.869662921348,7.07368560506298,2.82042847310441,0.58876404494382,445,0.0262620837587739,-0.209564005684702,0.00345464203902679,0.562501961185046,0.798328050628522,0.585309402904793,0.94468024638685
"magda linette",96.6056338028169,7.1723255308949,2.97898341615053,0.563380281690141,71,0.0205426548380775,-0.19319585460598,0.00393620690457042,0.542837626852063,0.756576136296121,0.55944407478557,-0.658014433405941
"magdalena frech",100.8,6.01799104487671,2.71530903243305,0.466666666666667,75,-0.0906585060508621,-0.263052708678501,-0.0528428996536249,0.557325172717529,0.729719375345167,0.519509566320292,0.461962659966528
"maria sakkari",104.361502347418,6.37402020559728,2.94025397357846,0.605633802816901,213,0.039787468880545,-0.233228715886681,0.0298750582765389,0.565846333936356,0.838862518703583,0.575758744540362,-0.227893101292929
"marie bouzkova",94.69375,7.34803995787792,2.96748088147808,0.559375,320,0.0218861112324135,-0.167026684187625,0.00517078899458157,0.537488888767586,0.726401684187625,0.554204211005418,-0.645982192149004
"marketa vondrousova",100.853754940711,6.99023949132337,2.78099926701743,0.588932806324111,253,0.0292644776333033,-0.1837222679784,0.00165015738926388,0.559668328690807,0.772655074302511,0.587282648934847,0.996148245190491
"marta kostyuk",99.0217391304348,9.58132141299473,2.9986349544237,0.543478260869565,92,-0.01524530967369,-0.304477406027877,0.00506387551879772,0.558723570543255,0.847955666897442,0.538414385350767,1.89348808929801
"martina trevisan",97.48,4.67402723700289,3.01657424373441,0.46,50,-0.0761980793053562,-0.250928178707399,-0.0224643867504309,0.536198079305356,0.710928178707399,0.482464386750431,-3.26666468833077
"mccartney kessler",101.375,4.99401816089052,2.89207956392571,0.5,24,-0.0522611489853304,-0.255123809738862,-0.0351432595178105,0.55226114898533,0.755123809738862,0.53514325951781,-1.64503307947841
