"ServerName","avg_speed","sd_speed","location_entropy","win_rate","n_serves","overperf_lm","overperf_glm","overperf_rf","pred_lm","pred_glm","pred_rf","rf_weighted_baseline"
"denis shapovalov",109.299813780261,12.8928368679112,2.81868588388157,0.601489757914339,537,0.0476185264304831,-0.290219276263218,0.0218775759730681,0.553871231483856,0.891709034177557,0.579612181941271,0.531073384180093
"diego schwartzman",99.3709150326797,12.4202728982396,3.01686758906446,0.553921568627451,612,0.0310339041601642,-0.160214632602485,0.0164236652367095,0.522887664467287,0.714136201229936,0.537497903390742,-0.607300745632197
"dominic stricker",104.602910602911,15.0726819614408,2.88823377501027,0.561330561330561,481,0.0124536727720679,-0.352001039584834,0.00458059631715424,0.548876888558493,0.913331600915395,0.556749965013407,0.0584300771338649
"dominic thiem",106.265217391304,13.4915179142078,2.85493960426408,0.552173913043478,230,0.00482362029778149,-0.327557803881409,-0.00944535746516184,0.547350292745697,0.879731716924887,0.56161927050864,0.171170237964158
"dominik koepfer",103.299019607843,8.681206643537,2.97109090223181,0.475490196078431,204,-0.0438552134477412,-0.0397215043927789,-0.00349482910367444,0.519345409526173,0.51521170047121,0.478985025182106,-0.277804284688595
"dusan lajovic",101.444444444444,12.9752350709418,2.87854092603998,0.543434343434343,495,0.0124553514579031,-0.241269813809886,0.00428354981891721,0.53097899197644,0.784704157244229,0.539150793615426,-0.534492962150915
"egor gerasimov",112.629213483146,11.1185574015941,2.66602709390815,0.49438202247191,89,-0.061863975209957,-0.367044662320155,-0.0358866978850771,0.556245997681867,0.861426684792065,0.530268720356987,0.656796396035344
"emil ruusuvuori",108.748031496063,15.0200757210364,2.83611378581791,0.464566929133858,127,-0.0963053297612883,-0.476817370761067,-0.051874771261859,0.560872258895147,0.941384299894925,0.516441700395717,0.580823477846369
"fabian marozsan",104.756097560976,11.0738100170033,2.96490306832933,0.552106430155211,451,0.0187667066165925,-0.185290603404158,0.000528816586770398,0.533339723538618,0.737397033559369,0.55157761356844,0.0418714874188437
"fabio fognini",102.796915167095,12.0630812234524,2.9802467750018,0.521850899742931,389,-0.0096974932876005,-0.239273702492096,-0.0117577703972229,0.531548393030531,0.761124602235026,0.533608670140154,-0.177796360921524
"facundo bagnis",106.415807560137,11.1755100609082,2.93401387511916,0.54639175257732,291,0.00777583462003639,-0.229207431865732,-0.00940324137015824,0.538615917957283,0.775599184443051,0.555794993947478,0.2375248608264
"facundo diaz acosta",101.54347826087,11.9445920116319,2.81557423074607,0.572463768115942,138,0.0455034561944818,-0.145883139627763,0.0190364258239266,0.52696031192146,0.718346907743705,0.553427342292015,-0.688735440397591
"federico coria",104.409893992933,13.2780483667005,2.8934388432521,0.50530035335689,283,-0.0357575842548421,-0.343450350356895,-0.0241620908032963,0.541057937611733,0.848750703713786,0.529462444160187,-0.0445812724900815
"federico delbonis",105.390625,10.2517783010234,2.74762134444121,0.46875,64,-0.0626503460202217,-0.213194818448984,-0.0211648670437771,0.531400346020222,0.681944818448984,0.489914867043777,-0.318381460161169
"feliciano lopez",115.642857142857,12.9308711451096,2.8084916908791,0.595238095238095,126,0.0223708086352546,-0.348107182033349,0.0125070148732169,0.572867286602841,0.943345277271445,0.582731080364878,1.46966322650864
"filip krajinovic",105.211538461538,12.6736617427454,2.78670969325103,0.480769230769231,208,-0.0599821846482341,-0.348108950248473,-0.0239572246228646,0.540751415417465,0.828878181017704,0.504726455392095,-0.157041203941556
"flavio cobolli",99.7386018237082,15.0701125391147,2.92654078477734,0.553191489361702,329,0.0187040836432196,-0.308859335093546,0.0105620309360113,0.534487405718483,0.862050824455248,0.542629458425691,-0.601522353740552
"frances tiafoe",104.90057864282,17.0859161663618,2.90937217065174,0.581799053129932,1901,0.0238470687176128,-0.37418608270064,0.0112654163906015,0.557951984412319,0.955985135830572,0.57053363673933,0.238058673210401
"francisco cerundolo",101.030927835052,12.8357124927617,2.9153712422802,0.556701030927835,194,0.0274309341215276,-0.213718832697472,0.0143699969836735,0.529270096806307,0.770419863625307,0.542331033944162,-0.532599275630724
"gabriel diallo",111.955102040816,13.2489569837621,2.92756602616088,0.546938775510204,245,-0.016521849586124,-0.380622476118033,-0.0123394155058344,0.563460625096328,0.927561251628237,0.559278191016038,1.15729190420648
"gael monfils",107.75922953451,12.7505049663686,2.87241691892901,0.587479935794542,623,0.0386420542593177,-0.283097225633543,0.0143551637800853,0.548837881535225,0.870577161428086,0.573124772014457,0.395370924458826
"gianluca mager",109.816176470588,15.8264673795758,2.88798309158832,0.580882352941177,136,0.0134523937151839,-0.379259040272183,0.00218602978352722,0.567429959225993,0.96014139321336,0.578696323157649,0.879244302936064
"grigor dimitrov",107.775900900901,15.5580305947012,2.9048945671255,0.596846846846847,888,0.0365315424434368,-0.349589629871516,0.00773214582696491,0.56031530440341,0.946436476718363,0.589114701019882,0.591556431024115
"guido pella",104.844106463878,13.2031410160958,2.76950793384523,0.543726235741445,263,0.00196640635234846,-0.303485229253205,0.0114241735431282,0.541759829389096,0.84721146499465,0.532302062198317,-0.220738025893671
"hamad medjedovic",110.892561983471,13.6795477830303,2.84837577050371,0.578512396694215,121,0.0166540464310496,-0.349619067107612,0.0102485668002084,0.561858350263165,0.928131463801827,0.568263829894006,0.865057062343855
"henri laaksonen",102.135531135531,18.0324447532596,2.99281932545508,0.549450549450549,273,-0.00429794907037662,-0.408281648126609,0.00513752406988655,0.553748498520926,0.957732197577159,0.544313025380663,0.0257406937919953
"holger rune",105.545706371191,11.5628110582634,2.88256335986418,0.523545706371191,361,-0.0139294147807668,-0.255936437706322,-0.014865882331632,0.537475121151958,0.779482144077513,0.538411588702823,0.0255817209355592
"hubert hurkacz",106.450901803607,14.8582017358653,2.89360808618297,0.56312625250501,499,0.00960782060479148,-0.360007843755552,-0.00572200057003736,0.553518431900219,0.923134096260562,0.568848253075047,0.337366852535484
"hugo dellien",101.973333333333,12.3856644829692,2.90881986685941,0.493333333333333,75,-0.0369047183334113,-0.267800101630063,-0.0216376315521766,0.530238051666745,0.761133434963397,0.51497096488551,-0.42413452956996
"hugo gaston",96.036231884058,14.4102606491012,2.95741005567571,0.449275362318841,138,-0.0716034253857235,-0.321262256453687,-0.0229014842775265,0.520878787704564,0.770537618772527,0.472176846596367,-1.13130148975933
"ilya ivashka",105.799191374663,15.774433932061,2.94348477514713,0.563342318059299,742,0.00794192679843664,-0.375989753107443,0.007237676168936,0.555400391260863,0.939332071166742,0.556104641890363,0.377776285430793
"jack draper",104.133882595263,15.8082777240481,2.87614101901311,0.591143151390319,971,0.0407147362024085,-0.336471138741976,0.0185571153199147,0.550428415187911,0.927614290132295,0.572586036070405,-0.00113156152474792
"jakub mensik",104.557823129252,18.2276807606922,2.96477507091075,0.517006802721088,147,-0.044670814049429,-0.452053709095244,-0.0186717689995077,0.561677616770517,0.969060511816332,0.535678571720596,0.346215269254604
"james duckworth",102.955922865014,14.5329968207083,2.80403845499263,0.520661157024793,363,-0.0209401042942203,-0.356751210651826,-0.00875378798349469,0.541601261319014,0.877412367676619,0.529414945008288,-0.376910281421732
"jannik sinner",106.4074526573,15.139030280123,2.97605129635046,0.594379963347587,1637,0.0396644809924379,-0.336422629767978,0.0232720810313451,0.554715482355149,0.930802593115565,0.571107882316242,0.502354885226587
"jason kubler",103.200787401575,14.2363949119505,2.87707003237433,0.559055118110236,254,0.0177559972001236,-0.312419753527367,0.00666716741186746,0.541299120910113,0.871474871637603,0.552387950698369,-0.213532598334934
"jaume munar",102.077348066298,15.3823342266871,2.97131539681369,0.49171270718232,181,-0.0510968205899208,-0.409145109810255,-0.0280443935587986,0.542809527772241,0.900857816992575,0.519757100741119,-0.14825859835421
"jenson brooksby",100.225913621262,12.7650779168066,2.91802520390581,0.521594684385382,602,-0.00500160959356122,-0.228535393355249,-0.00351978424308363,0.526596293978943,0.750130077740631,0.525114468628466,-0.652181845829437
"jeremy chardy",115.446601941748,11.1458496235232,2.90206854679729,0.533980582524272,103,-0.0313014030738719,-0.3671116180651,-0.0178198294282496,0.565281985598144,0.901092200589371,0.551800411952521,1.53641321352792
"jiri lehecka",109.240816326531,13.2174114918162,2.99739163223576,0.497959183673469,245,-0.0574624149160967,-0.407657620817528,-0.0304543334286822,0.555421598589566,0.905616804490998,0.528413517102152,0.880724196175116
"jiri vesely",116.792349726776,11.0627851772065,2.93361215793215,0.573770491803279,183,0.00474882857536985,-0.338128681751824,0.00875721935965879,0.569021663227909,0.911899173555102,0.56501327244362,1.79604907584023
"joao sousa",97.2097902097902,13.7250942924251,3.01158484343998,0.48951048951049,143,-0.0322134860166977,-0.264760657410333,-0.0102241719680788,0.521723975527187,0.754271146920823,0.499734661478568,-0.882295779564225
"john isner",114.969849246231,10.4870817828695,2.82019567483159,0.608040201005025,199,0.0470294228902276,-0.263060335594562,0.0258589316087172,0.561010778114797,0.871100536599587,0.582181269396308,1.27641455614468
"john millman",94.8518518518518,16.1903854621068,2.83637229185833,0.592592592592593,54,0.0683181880373479,-0.246857067580753,0.0307949407532543,0.524274404555245,0.839449660173346,0.561797651839338,-1.45921571017481
"jordan thompson",103.268617021277,14.8484460695846,2.88988534718751,0.554521276595745,752,0.0105158354288817,-0.33956697089191,0.00343371767705847,0.544005441166863,0.894088247487654,0.551087558918686,-0.150064591114049
"juncheng shang",96.5353535353535,15.1434446155396,2.8696883253551,0.555555555555556,297,0.0304304070669695,-0.260721332376624,0.0138480310280863,0.525125148488586,0.816276887932179,0.541707524527469,-1.19031487219496
"kamil majchrzak",106.188118811881,12.1899244224787,2.78914123888791,0.485148514851485,101,-0.0565570502163706,-0.335486923144628,-0.0256656872139294,0.541705565067856,0.820635437996113,0.510814202065415,-0.0277387175558682
"karen khachanov",108.216990788127,12.3921576681816,2.93194678541883,0.578300921187308,977,0.0294128797872208,-0.285893303098691,0.0123394095937127,0.548888041400087,0.864194224286,0.565961511593595,0.56201944754158
"kei nishikori",98.8291316526611,11.4585938789215,2.86004820033368,0.518207282913165,357,0.00118247742275679,-0.10099546286038,-0.00924170825812798,0.517024805490409,0.619202745773546,0.527448991171293,-1.03527205577503
"kevin anderson",115.924369747899,13.2188075091506,2.64337765114503,0.550420168067227,238,-0.0240668014119608,-0.397225750036275,-0.00325036573267901,0.574486969479188,0.947645918103502,0.553670533799906,1.2083170674081
"laslo djere",104.076779026217,13.3358867828517,2.88781326104013,0.535580524344569,534,-0.00470751091186461,-0.310804224931738,-0.00302585898817953,0.540288035256434,0.846384749276307,0.538606383332749,-0.102912956828677
"lloyd harris",111.597249508841,13.1257122903318,2.76294151029863,0.577603143418468,509,0.0160860203861869,-0.34100770821539,0.00743924251026551,0.561517123032281,0.918610851633857,0.570163900908202,0.781258248917992
"lorenzo musetti",105.042553191489,13.6051251133113,2.92790813311312,0.539007092198582,564,-0.0053348587291987,-0.332546408615139,-0.00641084330813468,0.54434195092778,0.87155350081372,0.545417935506716,0.132333661328937
"lorenzo sonego",108.276666666667,13.9703504319994,2.96041148614677,0.533333333333333,300,-0.0221797358260959,-0.383627912011204,-0.00379117009199126,0.555513069159429,0.916961245344538,0.537124503425325,0.699500025707621
"luca nardi",97.8474576271186,11.8653560612137,2.50799662706348,0.576271186440678,59,0.0613356546929777,-0.0273651421523636,0.0262365001712765,0.5149355317477,0.603636328593042,0.550034686269401,-1.8407121060145
"luca van assche",102.614754098361,15.4124811080492,3.04581608043325,0.532786885245902,122,-0.0119152587490835,-0.375780286774313,-0.00874485243809975,0.544702143994985,0.908567172020214,0.541531737684001,0.0773284606794234
"luciano darderi",99.7685185185185,15.1117992406389,2.49158513208668,0.555555555555556,108,0.0218167058003242,-0.293942716014863,0.0208211136065012,0.533738849755231,0.849498271570418,0.534734441949054,-1.43079939925569
"mackenzie mcdonald",104.06146572104,12.1155966508778,2.91458278446393,0.536643026004728,423,0.00127306870090871,-0.24869964018273,-0.00366225786597418,0.535369957303819,0.785342666187458,0.540305283870702,-0.110841826396222
"marco cecchinato",106.109375,9.2016513140176,2.97604035038686,0.453125,64,-0.0766950833443432,-0.180254909724341,-0.0221390915821264,0.529820083344343,0.633379909724341,0.475264091582126,0.179782685982332
"marcos giron",100.980769230769,16.6689418875068,2.91365806285857,0.508241758241758,364,-0.0363755143992525,-0.416506278533016,-0.0221368984994111,0.544617272641011,0.924748036774774,0.530378656741169,-0.364227967583234
"mariano navone",99.8969072164948,11.9532635091779,2.94606472941027,0.505154639175258,194,-0.0172452527385684,-0.183714723545689,-0.00934028943882448,0.522399891913826,0.688869362720947,0.514494928614082,-0.685870253048457
"marin cilic",108,15.3622914957372,2.89674719742001,0.605263157894737,228,0.0450916758835741,-0.338882677936756,0.0161605158332584,0.560171482011163,0.944145835831493,0.589102642061478,0.600539359253744
"marton fucsovics",106.038910505837,13.2635029427246,2.94739389540162,0.540856031128405,514,-0.00511300668816717,-0.330489381144387,0.00527618368238025,0.545969037816572,0.871345412272792,0.535579847446024,0.304031306526161
"matteo arnaldi",101.429824561404,12.4938450240763,2.93091477796546,0.530701754385965,456,0.00159168240540397,-0.227398758783023,-0.00446273196669045,0.529110071980561,0.758100513168988,0.535164486352655,-0.458572437330538
"matteo berrettini",113.471486761711,13.8335341951199,2.917972357605,0.558044806517312,982,-0.0122675828894265,-0.390389330187861,0.000994747630431725,0.570312389406738,0.948434136705172,0.55705005888688,1.39483001101147
"mattia bellucci",106.320987654321,12.8635406872426,2.71751607467416,0.654320987654321,81,0.109662030585654,-0.196963304670196,0.0575995627097635,0.544658957068667,0.851284292324517,0.596721424944557,-0.113832112008903
"max purcell",104.074534161491,13.3835499751706,2.91031841978874,0.552795031055901,161,0.0122688812151763,-0.296445793967918,0.00197569764947036,0.540526149840724,0.849240825023819,0.55081933340643,-0.0577808088729424
"maximilian marterer",110.584615384615,10.2009379282194,2.96857397930614,0.461538461538462,65,-0.0856156510905088,-0.336529711405888,-0.0338369372939114,0.54715411262897,0.79806817294435,0.495375398832373,0.886932205187658
"michael mmoh",109.452012383901,12.596707421513,2.91137989598682,0.585139318885449,323,0.0317984480631249,-0.300772012661584,0.0115058587399145,0.553340870822324,0.885911331547033,0.573633460145534,0.718281060534971
"mikael ymer",96.5689655172414,13.2695818794044,2.9174331148169,0.517241379310345,232,-0.000516892439714645,-0.187640266065339,-0.00231668255827755,0.51775827175006,0.704881645375684,0.519558061868622,-1.18112266454659
"mikhail kukushkin",103.589743589744,13.6610154152269,2.91437767927705,0.564102564102564,117,0.0238869368934838,-0.290493865112934,0.0079813363402107,0.54021562720908,0.854596429215498,0.556121227762353,-0.110104419875139
"miomir kecmanovic",103.223300970874,13.0962612661046,2.91508855424909,0.548543689320388,412,0.0116999927364625,-0.27479096245009,0.000553889983117228,0.536843696583926,0.823334651770478,0.547989799337271,-0.190396010770123
"nick kyrgios",115.173913043478,12.1625819824024,2.59922673373018,0.597254004576659,437,0.0293722417925261,-0.322753227215516,0.0304777925001517,0.567881762784133,0.920007231792175,0.566776212076507,0.960946170434632
"nicolas jarry",108.69776119403,13.5146637875706,2.83021240620094,0.541044776119403,268,-0.0135769230312888,-0.364219345726786,-0.00254292884979712,0.554621699150692,0.905264121846189,0.5435877049692,0.491517843431694
"nikoloz basilashvili",106.22619047619,14.7765290856379,2.79363131913252,0.523809523809524,84,-0.0284790436181948,-0.393469793692403,-0.0136045306248335,0.552288567427719,0.917279317501927,0.537414054434357,0.107567998611772
"norbert gombos",104.122222222222,16.2976718388177,2.59267265612907,0.477777777777778,90,-0.0739392104103516,-0.455497011094075,-0.0300221297579996,0.551716988188129,0.933274788871853,0.507799907535777,-0.524672354116566
"novak djokovic",106.759426847662,14.5707967735002,2.8631811745557,0.609351432880845,1326,0.0561479208532111,-0.308489117585304,0.0263079597282005,0.553203512027634,0.917840550466149,0.583043473152644,0.311984953894795
"nuno borges",104.206572769953,14.0114089308127,2.9221511474971,0.575117370892019,426,0.0316322780839648,-0.3014077836622,0.0142217023023917,0.543485092808054,0.876525154554219,0.560895668589627,0.0142197123228187
"oscar otte",90.5,13.8311243216161,2.88621019392908,0.5,66,-0.00190608351061949,-0.0960680997622464,-0.00656092845015088,0.501906083510619,0.596068099762246,0.506560928450151,-2.12993364233299
"pablo andujar",102.820895522388,11.4589975744942,2.95741391489245,0.544776119402985,268,0.0156519339825449,-0.176284564571555,0.00370804728036966,0.52912418542044,0.72106068397454,0.541068072122615,-0.246296821433123
"pablo carreno busta",104.37807606264,13.6168835738307,2.93567270266423,0.565995525727069,447,0.0235643924371728,-0.297919166301101,0.00635265966272092,0.542431133289897,0.86391469202817,0.559642866064348,0.047613193181928
"pavel kotov",96.822695035461,15.231445132515,2.84992770011162,0.514184397163121,282,-0.0121055152316085,-0.310336315092121,-0.0155323586245885,0.526289912394729,0.824520712255242,0.529716755787709,-1.18084387690276
"pedro cachin",108.443181818182,12.9533716859946,2.89313233539386,0.534090909090909,88,-0.0176494655970857,-0.35242032914592,-0.0163945158510299,0.551740374687995,0.886511238236829,0.550485424941939,0.547785132840106
"pedro martinez",102.076433121019,12.3449056385194,2.88376791293056,0.519108280254777,314,-0.0112136531127467,-0.240302644702764,-0.00362941906416769,0.530321933367524,0.759410924957541,0.522737699318945,-0.458630524446823
"peter gojowczyk",104.331569664903,14.4224295835908,2.94539648941587,0.548500881834215,567,0.00292821422914435,-0.344311163075497,0.00835180495568388,0.545572667605071,0.892812044909712,0.540149076878531,0.0969485707643384
"philipp kohlschreiber",100.115942028986,14.2566148030887,2.90905882622932,0.463768115942029,69,-0.0685116402990643,-0.367156464123696,-0.034797164490333,0.532279756241093,0.830924580065725,0.498565280432362,-0.616253453342668
"quentin halys",109.400881057269,12.3023344471129,2.84365031489258,0.537444933920705,227,-0.0143968449768643,-0.335288504928812,-0.0145188406415212,0.551841778897569,0.872733438849517,0.551963774562226,0.566670191466333
"radu albot",101.351648351648,13.0382977114605,2.79834751713958,0.516483516483517,182,-0.0142889840428442,-0.266410846254487,-0.00722524647384581,0.530772500526361,0.782894362738003,0.523708762957362,-0.699622177474956
"rafael nadal",106.756756756757,10.7009518658833,2.82960039652706,0.602316602316602,259,0.0648470923872912,-0.145585990179157,0.0198589355848023,0.537469509929311,0.747902592495759,0.5824576667318,0.0661213098530326
"reilly opelka",113.664516129032,13.8686755232195,2.74022335084318,0.558064516129032,310,-0.0125529379018723,-0.389599159799937,0.00111106620436485,0.570617454030905,0.94766367592897,0.556953449924667,1.08404556346663
"ricardas berankis",106.089743589744,12.6708438176107,3.09328072498632,0.5,78,-0.0440611624898658,-0.352814424721186,-0.0113694168022647,0.544061162489866,0.852814424721186,0.511369416802265,0.564296961445811
"richard gasquet",101.614770459082,11.5100521891608,2.85847976883877,0.538922155688623,501,0.0134076935711538,-0.152764873572282,-0.000114530302990024,0.525514462117469,0.691687029260905,0.539036685991613,-0.615863343746328
"rinky hijikata",99.1827309236948,13.8392882173203,2.97437790302304,0.538152610441767,498,0.0101849045653873,-0.258585576953749,0.00938581363729074,0.52796770587638,0.796738187395516,0.528766796804476,-0.650968680911023
"roberto bautista agut",101.217194570136,11.0345685462948,2.84954713625102,0.574660633484163,221,0.0522720262142211,-0.0710700945939675,0.0178835960978931,0.522388607269942,0.64573072807813,0.55677703738627,-0.715204591992795
