"Estimate","Std. Error","z value","Pr(>|z|)","term","model","predictor","outcome","serve_type","n_servers","correlation"
0.151128209991835,0.0261629257804453,5.77642620172058,7.63039465419169e-09,"SQS_z","eff_sqs_first","sqs","eff","first",63,0.365048369673499
-0.372822931959502,0.0261008806696394,-14.2839215533892,2.75643543879552e-46,"(Intercept)","eff_welo_first","welo","eff","first",63,NA
0.0630099781985354,0.0241300103188817,2.61127025499986,0.00902065759342461,"welo_z","eff_welo_first","welo","eff","first",63,0.0872036022263064
-0.378176751814564,0.0244029875291816,-15.4971497388314,3.62625760397054e-54,"(Intercept)","eff_ace_rate_first","ace_rate","eff","first",63,NA
0.203658082357152,0.0255465958975114,7.97202426398391,1.5609614768445e-15,"ace_rate_z","eff_ace_rate_first","ace_rate","eff","first",63,0.537912537828771
-0.369922662940495,0.0244657652475788,-15.1200119512756,1.19520914529112e-51,"(Intercept)","eff_unreturned_rate_first","unreturned_rate","eff","first",63,NA
0.118848483419395,0.0236165250549093,5.03242890912476,4.84304224206252e-07,"unreturned_rate_z","eff_unreturned_rate_first","unreturned_rate","eff","first",63,0.425895880465522
-0.362576816428517,0.0241564617976151,-15.0095166861031,6.36095021301239e-51,"(Intercept)","eff_first_serve_points_won_first","first_serve_points_won","eff","first",63,NA
0.169836519847404,0.0278856979591218,6.09045253578988,1.12591962752999e-09,"first_serve_points_won_z","eff_first_serve_points_won_first","first_serve_points_won","eff","first",63,0.332061990353812
-0.343901167113015,0.0239454372768616,-14.3618662351731,8.97766523520019e-47,"(Intercept)","eff_first_serve_in_pct_first","first_serve_in_pct","eff","first",63,NA
-0.140434187345545,0.0276424678587336,-5.08037806404377,3.7668445611146e-07,"first_serve_in_pct_z","eff_first_serve_in_pct_first","first_serve_in_pct","eff","first",63,-0.341321266001229
-0.386783975365076,0.0245652546468976,-15.7451644985868,7.41380780229743e-56,"(Intercept)","eff_random_effects_only_first","random_effects_only","eff","first",63,NA
0.186486413845154,0.0217251378527749,8.58390013950286,9.17095904014905e-18,"random_effects_only_z","eff_random_effects_only_first","random_effects_only","eff","first",63,0.544173487489872
-0.348124323847054,0.0239542605208449,-14.532877086484,7.50028836401039e-48,"(Intercept)","eff_fixed_effects_only_first","fixed_effects_only","eff","first",63,NA
0.133386923815371,0.0265582260535274,5.0224334843198,5.1020869331393e-07,"fixed_effects_only_z","eff_fixed_effects_only_first","fixed_effects_only","eff","first",63,0.327234887213432
-0.00682576478852614,0.0349155971449558,-0.195493285140972,0.845006793951721,"(Intercept)","win_sqs_second","sqs","win","second",45,NA
-0.0168664052649301,0.0355495979937213,-0.474447144744338,0.635181080747488,"SQS_z","win_sqs_second","sqs","win","second",45,0.088733011073971
-0.0504095132892414,0.0380061488823868,-1.32635151867762,0.184723289478474,"(Intercept)","win_welo_second","welo","win","second",45,NA
0.106612976161229,0.0377433807243293,2.82468009264751,0.0047327842977101,"welo_z","win_welo_second","welo","win","second",45,0.524691968066547
-0.0140960614126556,0.0352703755007787,-0.399657253786378,0.689408980472566,"(Intercept)","win_ace_rate_second","ace_rate","win","second",45,NA
0.0387924984062501,0.0340259093036562,1.14008704543516,0.254250038440415,"ace_rate_z","win_ace_rate_second","ace_rate","win","second",45,0.135893185314744
-0.011176050870299,0.03500468773031,-0.319272977276749,0.749519522229577,"(Intercept)","win_unreturned_rate_second","unreturned_rate","win","second",45,NA
0.0332882524160095,0.0336411197400232,0.989510832970465,0.322413272319477,"unreturned_rate_z","win_unreturned_rate_second","unreturned_rate","win","second",45,0.258436599470658
-0.0066469004586196,0.0348728686975116,-0.190603776141132,0.848836031501328,"(Intercept)","win_first_serve_points_won_second","first_serve_points_won","win","second",45,NA
-0.0332175562041731,0.0360660091717902,-0.921021121187838,0.357039399931344,"first_serve_points_won_z","win_first_serve_points_won_second","first_serve_points_won","win","second",45,-0.0925587505327664
-0.00829800959750424,0.0348505884084829,-0.238102424562922,0.811801654282345,"(Intercept)","win_first_serve_in_pct_second","first_serve_in_pct","win","second",45,NA
0.0248467503411953,0.0405989881467722,0.612004177329989,0.540534993759881,"first_serve_in_pct_z","win_first_serve_in_pct_second","first_serve_in_pct","win","second",45,0.196524159245088
-0.00753724122262698,0.0348589183019987,-0.216221316947601,0.828815238020763,"(Intercept)","win_random_effects_only_second","random_effects_only","win","second",45,NA
0.0595336172135023,0.0340682477050188,1.74748104830564,0.0805539294921368,"random_effects_only_z","win_random_effects_only_second","random_effects_only","win","second",45,0.351146265754232
-0.00682576467027958,0.0349155971471808,-0.195493281741874,0.845006796612476,"(Intercept)","win_fixed_effects_only_second","fixed_effects_only","win","second",45,NA
-0.0168664068503049,0.0355495978794659,-0.474447190865337,0.635181047865437,"fixed_effects_only_z","win_fixed_effects_only_second","fixed_effects_only","win","second",45,0.0887330034445648
-0.88997817242755,0.0385158759422206,-23.1067878025842,3.95680819096946e-118,"(Intercept)","eff_sqs_second","sqs","eff","second",45,NA
0.0870584635234815,0.0394204669045843,2.20845845723246,0.0272123306608287,"SQS_z","eff_sqs_second","sqs","eff","second",45,0.347247888687238
-0.906833967605192,0.0420898680309952,-21.5451843882569,5.87492296706878e-103,"(Intercept)","eff_welo_second","welo","eff","second",45,NA
0.0584076870762628,0.0416165611690728,1.40347220999289,0.160476073265244,"welo_z","eff_welo_second","welo","eff","second",45,0.311608226891412
-0.8966005566644,0.0389683385217393,-23.0084368663604,3.83757212491938e-117,"(Intercept)","eff_ace_rate_second","ace_rate","eff","second",45,NA
0.0772581323455146,0.0367706315651501,2.10108255031271,0.0356337203956484,"ace_rate_z","eff_ace_rate_second","ace_rate","eff","second",45,0.108467122182027
-0.883832968562767,0.0384795361474271,-22.968909115134,9.53761499009042e-117,"(Intercept)","eff_unreturned_rate_second","unreturned_rate","eff","second",45,NA
0.00865898406500654,0.0368699844233221,0.234851850372069,0.8143237222026,"unreturned_rate_z","eff_unreturned_rate_second","unreturned_rate","eff","second",45,0.165174667367657
-0.883818549827774,0.0383370330048018,-23.0539110764538,1.34386309770391e-117,"(Intercept)","eff_first_serve_points_won_second","first_serve_points_won","eff","second",45,NA
0.0206646203464552,0.0397012358833893,0.520503200634646,0.602712897683439,"first_serve_points_won_z","eff_first_serve_points_won_second","first_serve_points_won","eff","second",45,0.112405116671915
-0.882537614194261,0.0382987712632617,-23.0434968299059,1.70921365169916e-117,"(Intercept)","eff_first_serve_in_pct_second","first_serve_in_pct","eff","second",45,NA
-0.0438961921668404,0.0445009351040696,-0.986410556636282,0.323931686849473,"first_serve_in_pct_z","eff_first_serve_in_pct_second","first_serve_in_pct","eff","second",45,-0.124479704190524
-0.884589636414604,0.0383623200211507,-23.0588148977145,1.19994076901779e-117,"(Intercept)","eff_random_effects_only_second","random_effects_only","eff","second",45,NA
0.101611996684453,0.0376617008073385,2.69801932749288,0.0069753390755548,"random_effects_only_z","eff_random_effects_only_second","random_effects_only","eff","second",45,0.330846501309249
-0.889978172325727,0.0385158759415269,-23.1067878003567,3.95680839500542e-118,"(Intercept)","eff_fixed_effects_only_second","fixed_effects_only","eff","second",45,NA
0.0870584614292541,0.0394204667676757,2.20845841177713,0.0272123338262765,"fixed_effects_only_z","eff_fixed_effects_only_second","fixed_effects_only","eff","second",45,0.347247885478293
