"cluster","avg_speed","sd_speed","win_rate","ace_pct","location_entropy"
"1",94.6250615474747,6.20784151072702,0.472016921110964,0.00241574728015911,2.53441774189251
"2",98.2688373725405,7.52829539436315,0.504593296790179,0.00877260315955504,2.71010569306913
"3",107.898326896634,11.3225597946851,0.461988544160784,0.0438745260290096,2.73368320038011
"4",99.1111111111111,5.45266499572049,0.476190476190476,0,2.78393249541035
