"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8"
"avg_speed",0.540120068743951,0.0519126668282631,0.0742051044743723,-0.136407028112393,-0.591136799599498,0.145050700245985,0.557564355775911,0.0100836104598815
"sd_speed",-0.117875305190374,-0.907808510785741,0.241895577502013,-0.204652669513209,0.0254347691450013,-0.162593080249571,0.185753943204758,-0.00222934401068282
"win_rate",0.449171427960147,0.0998668206590906,0.537212274799924,0.317921704979171,0.574979130922253,-0.152910636369387,0.211226406849325,0.00107195225585357
"ace_pct",0.564388446770036,-0.223278205314794,0.073750599247358,0.0490043117555576,-0.223825014387472,-0.0146567812897403,-0.757270741315095,0.000718866253235046
"location_entropy",-0.379782500618057,0.212528621864923,0.799446191541693,-0.0842555965330988,-0.341483620565869,0.130955651325168,-0.174914635360351,-0.00529556444670962
"modal_location_WBW_DNCTL",-0.059989361881783,0.135500168739914,-0.0179155666186102,0.127038527658673,-0.28138883029257,-0.915028033152618,0.0224939249469782,-0.211232747857504
"modal_location_WC_DNCTL",0.126893475624715,0.133262630849986,0.0349715797507775,-0.643913570706049,0.224549651487139,0.0138107583984773,-0.0502883685246493,-0.705088091016813
"modal_location_WW_DCTL",-0.100752209664333,-0.179093842186701,-0.0358575080257179,0.631008949919822,-0.151652351465289,0.27260021926578,0.0539616976943204,-0.676827269036253
