"cluster","avg_speed","sd_speed","win_rate","ace_pct","location_entropy"
"1",110.14502175159,10.5190088105338,0.565468142567326,0.0741905469130704,2.81070209403883
"2",109.144486842166,10.234744681436,0.548275180580975,0.0547944942154926,2.83822682466037
"3",118.078982018642,9.76609270516683,0.636499724021763,0.171862090096046,2.65127543610943
"4",113.871006083007,8.60625602608881,0.597425212035185,0.0941047186992444,2.72221127511801
