"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8"
"avg_speed",0.53513289469671,0.243138803974992,0.0201260398547393,-0.484999320819052,0.269759073780147,-0.573353084036796,-0.131836047253326,0.00156464799426865
"sd_speed",0.427461897652016,-0.0143968512319919,-0.382241037198186,0.777538031792588,0.0888670513027716,-0.239440948094631,0.0133208725037487,0.0314434293953152
"win_rate",0.156818797848027,-0.94862612608487,-0.145207763865759,-0.205624489933436,-0.00400997454071334,-0.0918790368498562,0.0133991113505849,0.0592641418580573
"ace_pct",0.572534189787095,0.117855126694027,-0.275525996150501,-0.210639449742966,-0.318040141687241,0.64032902905585,-0.161706849737042,-0.0266705055463349
"location_entropy",0.391120573730929,-0.134926141617219,0.85124575576719,0.242984683821809,0.109818394265509,0.180425859683466,0.0150581641909851,0.0178443536914148
"modal_location_WBC_DNCTL",-0.0476338208048891,-0.0655127178436857,-0.110510840445012,0.00713646053241765,0.642497600600675,0.257165453625923,-0.169212110947488,-0.688190055278272
"modal_location_WBW_DNCTL",0.0187984675734196,-0.0420019329458437,0.131089684385151,0.0597599199305044,-0.627138214048569,-0.309694619093792,-0.145473409357648,-0.683191841591796
"modal_location_WC_DNCTL",0.151406442308112,0.0513200977707324,-0.0497028655117967,-0.104384508437535,-0.00122133904495314,0.0295454236757709,0.951888212939549,-0.232616084327978
