"cluster","avg_speed","sd_speed","win_rate","ace_pct","location_entropy"
"1",97.8699488769494,9.27002169860896,0.475215192323657,0.0239453367367136,2.73284908710352
"2",90.293020406123,7.20676395706451,0.431144003356624,0.00298790671612052,2.6185468358751
"3",92.9337835054754,7.65566648401863,0.493074959547299,0.0047500181231618,2.78509609901305
"4",89.7683910420037,6.93085682982061,0.520727565111201,0.00405608347208719,2.59558268268034
