"cluster","avg_speed","sd_speed","win_rate","ace_pct","location_entropy"
"1",89.9958921272634,7.06340541196276,0.437876920622683,0.00281322912920834,2.61682766855692
"2",92.8275044644954,7.65565610857387,0.492977391715253,0.00636291950468117,2.74944672565949
"3",88.8503864397417,7.01030236110971,0.525999662179409,0.00226394532637064,2.57360322939883
"4",99.0717578140043,9.34208977593272,0.465400242180644,0.0238819231232222,2.74551525797152
