"cluster","avg_speed","sd_speed","win_rate","ace_pct","location_entropy"
"1",102.504605480291,13.3988047386029,0.520283718272202,0.0382558260053055,2.93434283654191
"2",102.925195339729,13.5056738016368,0.54297879168668,0.050328543847101,2.9108508199334
"3",104.465062341189,13.2363039580999,0.51435104254617,0.0587302426719302,2.7023966428378
"4",109.996695138327,13.8760841520145,0.577025324299513,0.10582297071425,2.85768834395328
