"ServerName","avg_speed","sd_speed","ace_pct","location_entropy","win_rate","n_serves","overperf_lm","overperf_glm","overperf_rf","pred_lm","pred_glm","pred_rf","rf_weighted_baseline"
"adam walton",108.632352941176,7.49109802398264,0.102941176470588,2.62949516322027,0.602941176470588,68,0.0204546508526324,-0.351884579286547,0.00416790675122358,0.582486525617956,0.954825755757135,0.598773269719365,-0.149676273067793
"adrian mannarino",107.794366197183,11.7643996070394,0.0732394366197183,2.80017240784054,0.571830985915493,355,0.0065525878027447,-0.345175584310666,0.0017232451604059,0.565278398112748,0.917006570226159,0.570107740755087,-0.536320028517482
"alejandro davidovich fokina",111.245,10.0482532553529,0.05,3.06354960100365,0.6075,400,0.0320761160885908,-0.351434618398283,0.0243162053851733,0.575423883911409,0.958934618398283,0.583183794614827,-0.529279712652228
"alejandro tabilo",110.070796460177,9.04820109800768,0.132743362831858,2.82170623242768,0.690265486725664,113,0.0852985458871511,-0.29723512726732,0.0475352302386709,0.604966940838513,0.987500613992984,0.642730256486993,0.369008856693941
"aleksandar kovacevic",116.884057971014,8.15030896542481,0.246376811594203,2.33866757237343,0.623188405797101,69,-0.0212364540395245,-0.373723477471836,-0.000627915704522142,0.644424859836626,0.996911883268938,0.623816321501624,1.92265164963008
"aleksandar vukic",111.926829268293,11.0303903917822,0.24390243902439,2.47378231504749,0.560975609756098,41,-0.0773888949701369,-0.435572362706164,-0.0140085148227882,0.638364504726235,0.996547972462261,0.574984124578886,1.68883424334995
"alex de minaur",113.295327102804,8.56079145919258,0.0841121495327103,2.93813208478031,0.620560747663551,535,0.0291774410621946,-0.357380294338661,0.0168213111378934,0.591383306601357,0.977941042002212,0.603739436525658,-0.039901059783096
"alex michelsen",112.3,9.01408794679778,0.0416666666666667,2.99941946633579,0.525,120,-0.0464966352731547,-0.421626949771934,-0.0203428652487924,0.571496635273155,0.946626949771934,0.545342865248792,-0.604046668862082
"alex molcan",109.315789473684,10.1230074141462,0.112781954887218,2.7458332217172,0.609022556390977,133,0.0214288477270346,-0.359807843744152,0.0091394626353225,0.587593708663943,0.968830400135129,0.599883093755655,0.0320787929036662
"alexander bublik",119.112,14.6798312586737,0.156,2.76925420974363,0.652,250,0.0437600476373424,-0.336439534982807,0.0168135333247981,0.608239952362658,0.988439534982807,0.635186466675202,1.00186446410114
"alexander shevchenko",109.871621621622,10.0720401066655,0.0878378378378378,2.6603034611018,0.486486486486487,148,-0.0848462575965365,-0.440022829263325,-0.0575868948287284,0.571332744083023,0.926509315749811,0.544073381315215,-0.298673811929087
"alexander zverev",124.408244680851,7.6581130997768,0.144946808510638,2.68273203282371,0.639627659574468,752,0.0186940406749725,-0.353100020767111,0.014057208842262,0.620933618899496,0.992727680341579,0.625570450732206,1.14825527272032
"alexandre muller",106.725388601036,11.2736893168006,0.0725388601036269,2.85110418357817,0.585492227979275,193,0.0176436874566011,-0.344585434788522,0.0138969382531565,0.567848540522674,0.930077662767796,0.571595289726118,-0.566289752520951
"alexei popyrin",116.462450592885,10.5282069558627,0.148221343873518,2.70912829161823,0.634387351778656,506,0.0253067920910794,-0.353748310034619,0.00348611750832506,0.609080559687577,0.988135661813275,0.630901234270331,0.79725425659731
"andreas seppi",109.239436619718,9.37472804520144,0.0985915492957746,2.6360754813333,0.619718309859155,142,0.0431961090274569,-0.321172153192169,0.0164609943077506,0.576522200831698,0.940890463051324,0.603257315551404,-0.1947171871468
"andrey rublev",114.491856677524,9.85261987477583,0.146579804560261,2.67763285614555,0.647122692725299,921,0.0407311365064696,-0.339018089818515,0.0121742115782745,0.606391556218829,0.986140782543814,0.634948481147024,0.676905698767361
"andy murray",113.388349514563,10.5451099731096,0.0614886731391586,2.70501794041437,0.572815533980582,309,0.00997151055694878,-0.321745468238706,0.00778439527374508,0.562844023423634,0.894561002219289,0.565031138706837,-0.454003284917393
"arthur cazaux",113.53488372093,12.2306189486514,0.0697674418604651,2.6999619711034,0.558139534883721,43,-0.00443834971075063,-0.335443487166522,-0.00379156177732776,0.562577884594472,0.893583022050243,0.561931096661049,-0.362927091550049
"arthur fils",114.946996466431,8.2698728940888,0.11660777385159,2.79528706906705,0.6113074204947,283,0.00909115722222298,-0.37345556868469,0.00330277491968523,0.602216263272477,0.98476298917939,0.608004645575014,0.388676099379571
"arthur rinderknech",117.410714285714,9.90598811146955,0.144480519480519,2.77643366598601,0.618506493506494,616,0.00521679268315434,-0.37241286408209,-0.00404287826330718,0.613289700823339,0.990919357588583,0.622549371769801,0.832235067754322
"aslan karatsev",113.18544600939,9.96090590792273,0.0657276995305164,2.94337773665245,0.605633802816901,426,0.0267195773211587,-0.354642250190577,0.0152209534233626,0.578914225495743,0.960276053007479,0.590412849393539,-0.29256394958562
"ben shelton",117.209072978304,11.0949760970215,0.153846153846154,2.85470731675016,0.625246548323471,507,0.00633206406551445,-0.368460549165667,0.00699722089960175,0.618914484257957,0.993707097489138,0.61824932742387,0.964993952381962
"benjamin bonzi",115.382113821138,9.11775649834412,0.100271002710027,2.91435969691329,0.623306233062331,369,0.0245667691213086,-0.3607416914073,0.00800110779989394,0.598739463941022,0.98404792446963,0.615305125262437,0.246582759531449
"benoit paire",110.95,11.520184306887,0.15,2.67322716691126,0.65,100,0.0497582655054312,-0.331777261637415,0.0251419918618955,0.600241734494569,0.981777261637415,0.624858008138105,0.533574607900913
"bernabe zapata miralles",106.481481481481,10.729209408861,0.0601851851851852,2.82173643133622,0.523148148148148,216,-0.0381459275608449,-0.379739329300762,-0.0203668447969165,0.561294075708993,0.90288747744891,0.543514992945065,-0.742602698264727
"borna coric",113.377777777778,10.2283784317614,0.0777777777777778,2.35332150969528,0.555555555555556,90,0.00257374976988578,-0.226527199902808,-0.00526227016372793,0.55298180578567,0.782082755458363,0.560817825719284,-0.406302867003626
"borna gojo",118.177142857143,11.3526311121753,0.142857142857143,2.64787574760344,0.611428571428571,175,0.00869344981547193,-0.371205174897577,-0.00387884115279447,0.6027351216131,0.982633746326148,0.615307412581366,0.771720785325801
"botic van de zandschulp",114.794478527607,9.86408870419402,0.0950920245398773,2.75904671692105,0.630368098159509,652,0.0449127130896445,-0.334287260823163,0.0235585682003014,0.585455385069865,0.964655358982672,0.606809529959208,0.0727276869244076
"brandon nakashima",116.828828828829,8.33700323884394,0.128378378378378,2.71598694483871,0.617117117117117,444,0.0116419572723053,-0.368620607093276,-0.00586729103244188,0.605475159844812,0.985737724210394,0.622984408149559,0.589423821129226
"cameron norrie",110.216617210682,10.100563831448,0.0949554896142433,2.74258468339663,0.629080118694362,337,0.0495754941765995,-0.32460142245769,0.0239736778541394,0.579504624517763,0.953681541152052,0.605106440840223,-0.154025964493145
"carlos alcaraz",112.685314685315,9.92318323070754,0.048951048951049,2.98103117681965,0.581293706293706,1144,0.00908136299012519,-0.366273552057388,0.0013449381353029,0.572212343303581,0.947567258351094,0.579948768158403,-0.511894651785878
"carlos taberner",116.538461538462,6.21830625390328,0.141025641025641,2.48424778390336,0.551282051282051,78,-0.0531798589036001,-0.42951329055894,-0.0304891388834853,0.604461910185651,0.980795341840991,0.581771190165537,0.653393365274725
"casper ruud",112.798948751643,9.61510866724326,0.0617608409986859,2.8447172788487,0.626806833114323,761,0.0546152744312619,-0.313007083387667,0.0293149123236468,0.572191558683061,0.93981391650199,0.597491920790676,-0.403040798952751
