"ServerName","avg_speed","sd_speed","ace_pct","location_entropy","win_rate","n_serves","overperf_lm","overperf_glm","overperf_rf","pred_lm","pred_glm","pred_rf","rf_weighted_baseline"
"ajla tomljanovic",99.7393617021277,7.75018672309277,0.0372340425531915,2.96355432565023,0.595744680851064,188,0.0540879530382231,-0.185264916024803,0.0197571821740166,0.541656727812841,0.781009596875867,0.575987498677047,-0.08741843637424
"aleksandra krunic",96.3513513513514,7.54971183779654,0.0405405405405405,2.608755186076,0.567567567567568,74,0.0311923324835892,-0.216072984019979,0.00123327036018028,0.536375235083978,0.783640551587546,0.566334297207387,-0.250704443136036
"aliaksandra sasnovich",90.3846153846154,11.0694096608052,0.0170940170940171,2.83501967148348,0.47008547008547,117,-0.0329858645220834,0.0680325542924221,-0.00805905708085031,0.503071334607553,0.402052915793048,0.47814452716632,-0.479755776170916
"alison riske",97.3125,6.37756905856567,0.0625,2.57171149189333,0.53125,32,-0.0319696847197964,-0.390800095741389,-0.0221740411238702,0.563219684719796,0.922050095741389,0.55342404112387,0.0512066054134962
"alison van uytvanck",101.329787234043,7.76729883144968,0.0212765957446809,2.88894295675804,0.51063829787234,94,-0.0119235448528408,-0.120018747782535,-0.0080232981455105,0.522561842725181,0.630657045654875,0.518661596017851,-0.33551162183154
"alizé cornet",94.5837104072398,6.85886995644262,0.0226244343891403,3.0149921140914,0.619909502262443,221,0.0832703122171381,-0.122676128133902,0.0455637448685208,0.536639190045305,0.742585630396346,0.574345757393923,-0.566213688295315
"alycia parks",104.305555555556,11.1427604798412,0,2.6917303552273,0.5,36,0.0259264034388028,0.313905371068376,0.011719146466349,0.474073596561197,0.186094628931624,0.488280853533651,-0.376946243235498
"amanda anisimova",96.7252747252747,7.5983418279779,0.021978021978022,2.95600247861443,0.56043956043956,91,0.0317133212473073,-0.117408052512952,-0.00271105913138403,0.528726239192253,0.677847612952513,0.563150619570944,-0.463059747598022
"ana bogdan",97.0561797752809,9.17922500016626,0.0337078651685393,2.68933545288652,0.561797752808989,89,0.0393950922924537,-0.0814574821067189,0.000352370664921775,0.522402660516535,0.643255234915708,0.561445382144067,-0.184976552297466
"anastasia pavlyuchenkova",99.2598039215686,6.31802113753735,0.0784313725490196,2.84215906787483,0.593137254901961,204,0.00608359162841021,-0.370723560437271,0.0023987353631737,0.587053663273551,0.963860815339232,0.590738519538787,0.459661363211282
"anastasia potapova",97.3141361256545,6.63291308252412,0.031413612565445,2.95504364972387,0.554973821989529,191,0.0116415342580107,-0.24554913440459,-0.00239013880401195,0.543332287731518,0.800522956394119,0.557363960793541,-0.363609747002692
"andrea petkovic",95.3132530120482,6.37435355085532,0.0481927710843374,3.06276271116065,0.530120481927711,83,-0.035794450047982,-0.375213009527755,-0.0181113675010977,0.565914931975693,0.905333491455466,0.548231849428809,-0.125699625633454
"anett kontaveit",100.034482758621,5.98684214428356,0.0603448275862069,2.77462413361099,0.603448275862069,116,0.0349348273238915,-0.326030502948869,0.0174355222649317,0.568513448538177,0.929478778810938,0.586012753597137,0.120798131997308
"angelique kerber",90.1020408163265,7.21464899978533,0.0136054421768707,2.8588351301622,0.591836734693878,147,0.0689467947201495,-0.0469680727195995,0.0362092844792121,0.522889939973728,0.638804807413477,0.555627450214665,-0.875935104829343
"anhelina kalinina",96,5.93295878967653,0.00735294117647059,3.04076418588929,0.5,136,-0.0270150152433637,-0.165593798507382,-0.0107517042724835,0.527015015243364,0.665593798507382,0.510751704272484,-0.861522295051226
"anna blinkova",96.2542372881356,11.6716473741063,0.101694915254237,3.01287631415589,0.491525423728814,59,-0.0945102325020245,-0.456033475272022,-0.0227892671975231,0.586035656230838,0.947558899000835,0.514314690926337,1.28167723314291
"anna bondar",102.008474576271,6.7349017755791,0.101694915254237,2.88300060372631,0.542372881355932,118,-0.0652027473516685,-0.44117483060634,-0.0267377068674971,0.607575628707601,0.983547711962273,0.569110588223429,0.998915369941489
"anna kalinskaya",98.3475935828877,6.31111258238082,0.0481283422459893,2.96213058423737,0.572192513368984,187,0.0107518943375484,-0.323252136253271,0.00296555218489436,0.561440619031435,0.895444649622254,0.56922696118409,-0.0653656163749351
"arantxa rus",98.225988700565,8.75518043139233,0.0621468926553672,2.96603185489606,0.548022598870056,177,-0.013297260248284,-0.336370441869805,-0.0147758468589988,0.56131985911834,0.884393040739861,0.562798445729055,0.387826351939971
"aryna sabalenka",104.551357733176,7.52187636437255,0.0968122786304604,2.92692939515434,0.652892561983471,847,0.0545839599409631,-0.321798689381965,0.0290143428905733,0.598308602042508,0.974691251365436,0.623878219092898,1.07314954121833
"ashleigh barty",103.330357142857,7.26014467983943,0.169642857142857,2.63153406267174,0.6875,112,0.0245182290113291,-0.311027847399167,0.0409918941522135,0.662981770988671,0.998527847399167,0.646508105847787,2.20247372007888
"ashlyn krueger",104.794117647059,5.23948874252554,0.0392156862745098,3.0044147044303,0.53921568627451,102,-0.0177234125041267,-0.340845152183194,-0.00327872357522851,0.556939098778636,0.880060838457704,0.542494409849738,-0.100681852345299
"astra sharma",104.935483870968,9.6087997303547,0.0967741935483871,2.80486758512589,0.419354838709677,31,-0.162684115535627,-0.531868904472856,-0.0825786067567149,0.582038954245305,0.951223743182533,0.501933445466392,1.23107088157745
"barbora krejcikova",100.372727272727,5.56712314467074,0.1,2.7521220142547,0.622727272727273,220,0.013443284336229,-0.363799805859333,0.0165736909609331,0.609283988391044,0.986527078586606,0.60615358176634,0.781247956894614
"beatriz haddad maia",97.6837837837838,10.5686557465539,0.0378378378378378,3.07094695259124,0.621621621621622,370,0.0912163071188803,-0.0268482090937536,0.0535113709342219,0.530405314502741,0.648469830715375,0.5681102506874,0.132112653589775
"belinda bencic",97.7328042328042,8.27383034077885,0.0661375661375661,2.85868132470701,0.619047619047619,378,0.0541963559849599,-0.287318587521779,0.00939372637654401,0.564851263062659,0.906366206569398,0.609653892671075,0.370886536271069
"bernarda pera",96.6743119266055,7.86401597278552,0.055045871559633,2.9178807850867,0.582568807339449,218,0.0238709556987292,-0.297520469337129,0.00988065974933505,0.55869785164072,0.880089276676578,0.572688147590114,0.125131133858049
"bianca andreescu",96.571072319202,8.07561521478437,0.0548628428927681,3.00499592431824,0.571072319201995,401,0.0109242342836123,-0.308354297495604,0.00111070497462462,0.560148084918383,0.879426616697598,0.56996161422737,0.161044851055437
"camila giorgi",101.313333333333,8.48855262851503,0.0333333333333333,2.84981738875624,0.606666666666667,150,0.0776125340256253,-0.0827136630180669,0.0373262978755989,0.529054132641041,0.689380329684734,0.569340368791068,-0.0740088440577627
"caroline dolehide",95.1626506024096,9.53418361340661,0.0301204819277108,2.93985820494059,0.512048192771084,166,-0.0137753219005271,-0.121715810258602,-0.0127534958090953,0.525823514671611,0.633764003029686,0.52480168858018,-0.206879669805745
"caroline garcia",102.380434782609,8.75713825149125,0.0905797101449275,2.75970345092149,0.594202898550725,276,0.0135142571233219,-0.357271894478168,0.00274870973701946,0.580688641427403,0.951474793028893,0.591454188813705,0.957124590205309
"caroline wozniacki",91.6465517241379,8.42176714941944,0.0344827586206897,2.88381716451211,0.612068965517241,116,0.0755032080806232,-0.132332866488356,0.0325252750076329,0.536565757436618,0.744401832005597,0.579543690509608,-0.352034235544815
"christina mchale",94.4137931034483,7.37523482134303,0,2.5669961021018,0.517241379310345,29,0.0203268350001131,0.0939884054813921,0.00631086785806767,0.496914544310232,0.423252973828953,0.510930511452277,-1.04560466141704
"claire liu",99.6935483870968,7.4604722517366,0.0806451612903226,2.72702080034296,0.564516129032258,62,-0.0141721267015567,-0.386465424346802,-0.0227829499884782,0.578688255733815,0.95098155337906,0.587299079020736,0.578763697185597
"clara burel",95.2857142857143,8.11899512982253,0.0383275261324042,2.97862454062655,0.536585365853659,287,-0.00675309178774863,-0.25035652852784,-0.00935619051771142,0.543338457641407,0.786941894381498,0.54594155637137,-0.171306617965051
"clara tauson",100.087912087912,7.10792624511826,0.0549450549450549,2.88473457920297,0.461538461538462,182,-0.0986501552089816,-0.430862642472467,-0.0523470757752175,0.560188616747443,0.892401104010929,0.513885537313679,0.155440995866316
"coco gauff",103.384126984127,10.2777826406909,0.0746031746031746,3.03348573975548,0.617460317460317,630,0.053086175853712,-0.269615766002034,0.0355815146761479,0.564374141606605,0.887076083462351,0.58187880278417,0.916465383317421
"coco vandeweghe",100.777777777778,10.6096231113128,0.111111111111111,3.07399572493183,0.481481481481481,27,-0.119710129788527,-0.490155038113037,-0.0387967994168093,0.601191611270009,0.971636519594518,0.520278280898291,1.51238764330875
"cristina bucsa",89.8564356435644,6.96788533474297,0.0099009900990099,2.97207586553766,0.5,202,-0.0244287749425984,-0.138760097265478,-0.000613395230641745,0.524428774942598,0.638760097265478,0.500613395230642,-0.938334370325304
"dalma galfi",100.302325581395,9.23811766852185,0.0813953488372093,3.01133602118028,0.616279069767442,86,0.0383086603253779,-0.319263533042366,0.0175582289708158,0.577970409442064,0.935542602809808,0.598720840796626,0.842932900495963
"danielle collins",102.434402332362,6.44097674580452,0.075801749271137,2.84683909323428,0.647230320699708,343,0.0649471267052051,-0.309024758808373,0.0344493949647697,0.582283193994503,0.956255079508082,0.612780925734939,0.524746310171515
"danka kovinic",90.9565217391304,7.83046649527324,0,2.5175199783432,0.434782608695652,23,-0.0596469515259009,0.0349026708888583,-0.029531926565858,0.494429560221553,0.399879937806794,0.46431453526151,-1.12784031790265
"daria kasatkina",87.5613496932515,10.948870402731,0.0245398773006135,3.06879315321785,0.56441717791411,326,0.044320434542566,0.0263428375583621,0.029666682097136,0.520096743371544,0.538074340355748,0.534750495816974,-0.383744197800605
"daria saville",92.1842105263158,9.15292085460685,0.0263157894736842,2.81575950324437,0.605263157894737,38,0.0834829026633106,-0.0108647317157458,0.0382868478527633,0.521780255231426,0.616127889610483,0.566976310041974,-0.433468506953074
"dayana yastremska",99.2558139534884,9.57313874678082,0.0387596899224806,3.0135052417893,0.503875968992248,129,-0.0305698879252172,-0.199257676911724,-0.0219268279711131,0.534445856917465,0.703133645903972,0.525802796963361,0.0954081261574857
"diana shnaider",93.3857142857143,7.15560424758077,0.0428571428571429,3.05437319167042,0.642857142857143,140,0.0860474538757483,-0.221334796793206,0.0486278719979949,0.556809688981395,0.864191939650349,0.594229270859148,-0.213839875922637
