"ServerName","win_rate","avg_speed","sd_speed","location_entropy","modal_locationWB_DNCTL","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","modal_locationWW_DCTL","cluster","avg_welo","avg_welo_scaled","avg_welo_rescaled","performance_lm","performance_rf","performance_xgb","pred_lm","pred_rf","pred_xgb","weighted_avg"
"adrian mannarino",0.506134969325153,-1.9694509032147,2.03551514365857,0.321892963464853,-0.181089448698018,-0.223644375566856,-0.353718980430959,0.633449624647684,-0.32456914940173,"3",1506.09296842958,-0.853850588472436,-0.871215180564593,-0.297071156815287,-0.655781650866601,-0.449469148581867,0.515781157993969,0.505544759409111,0.494996577501297,0.013446111997811
"alejandro davidovich fokina",0.567114093959732,-0.38423378248198,-0.573119562964204,1.40995758440573,-0.181089448698018,-0.223644375566856,2.80448620198832,-1.56602823871233,-0.32456914940173,"3",1527.77389593185,0.119751424023701,-0.412953437402694,0.227415441740825,0.0782452439019972,0.265321175343078,0.543018851388703,0.53063333802288,0.55040717124939,-0.151801169926533
"alejandro tabilo",0.57,-0.264244161329328,0.468154845528301,0.821009797356239,-0.181089448698018,-0.223644375566856,-0.353718980430959,0.633449624647684,-0.32456914940173,"4",1536.64520946063,0.51812592641545,-0.22544376553046,0.287974423323121,0.30181065198753,0.327219055329809,0.556429452461591,0.546052512746668,0.559350609779358,0.0892462418409025
"aleksandar kovacevic",0.493827160493827,0.368853587172067,0.106065294152465,-1.05163413325931,-0.181089448698018,-0.223644375566856,-0.353718980430959,0.633449624647684,-0.32456914940173,"2",1500,-1.12746094598588,-1,-0.428639561336185,-0.169751354316069,-0.446346428151754,0.501563812950125,0.548279248089645,0.517004609107971,0.0466138490589931
"aleksandar vukic",0.461538461538462,0.273076352198721,-1.60520312191555,0.177517601906692,-0.181089448698018,-0.223644375566856,-0.353718980430959,0.633449624647684,-0.32456914940173,"1",1515.53870633415,-0.42968103057707,-0.671564113185443,-0.623944409385219,-0.503239567441455,-0.585616488934975,0.515094752573874,0.539153801589922,0.541533768177032,-0.330629095478951
"alex de minaur",0.578125,-0.00597922821350015,0.725142416072704,1.18057470127269,-0.181089448698018,4.43561344874265,-0.353718980430959,-1.56602823871233,-0.32456914940173,"1",1541.22849549431,0.723942605880597,-0.12856854434878,0.291994417388822,0.234497498551697,0.382829503288427,0.537718515070138,0.536950572802314,0.557809293270111,0.0592128590717398
"alex molcan",0.505882352941176,-0.652147376380098,-0.0891532082903905,-0.0127192661081104,-0.181089448698018,-0.223644375566856,-0.353718980430959,0.633449624647684,-0.32456914940173,"3",1537.80716086312,0.570304424026722,-0.2008840286318,-0.354233956846142,-0.617746972206752,-0.54670119938264,0.497016419212633,0.508536677491787,0.473537921905518,-0.200442120122288
"alexander bublik",0.579964850615114,1.7940390186799,1.37879999276634,0.314303787081561,-0.181089448698018,-0.223644375566856,-0.353718980430959,0.633449624647684,-0.32456914940173,"2",1543.89029837736,0.843473315234584,-0.0723070016168579,0.478199944969805,0.545303715400303,0.386244646875157,0.596331284862715,0.559463725817336,0.555393576622009,0.81355987862572
"alexander zverev",0.643500643500644,2.40792340217422,-0.028756170691084,-0.102815049015333,-0.181089448698018,-0.223644375566856,-0.353718980430959,0.633449624647684,-0.32456914940173,"2",1547.0194494691,0.983990726217476,-0.00616729270590033,0.890197105091095,0.911258338915436,0.936710396784648,0.579097252841312,0.555543126227149,0.569373905658722,0.593578994976488
"alexandre muller",0.505703422053232,-1.35656481864602,1.07606025021127,0.721634162151213,-0.181089448698018,-0.223644375566856,-0.353718980430959,-1.56602823871233,3.05635949019963,"3",1516.38656594012,-0.391607114292915,-0.653643218383013,-0.341060038273811,-0.358681604537933,-0.446567619516494,0.501926926409467,0.528151093102675,0.496396988630295,0.0406968965220134
"alexei popyrin",0.53968253968254,1.10629447363436,-2.1045797900153,-0.46026589764736,-0.181089448698018,-0.223644375566856,-0.353718980430959,0.633449624647684,-0.32456914940173,"2",1534.1298743078,0.405172485348793,-0.278609474038634,-0.0827605210657742,0.019096104770605,0.0263069368899946,0.505586436433132,0.539776480121389,0.544066965579987,-0.280838912045019
"aljaz bedene",0.535714285714286,-0.242937500180555,1.04717755128312,-0.391059875991705,-0.181089448698018,-0.223644375566856,-0.353718980430959,0.633449624647684,-0.32456914940173,"4",1545.05576251882,0.895809555623844,-0.0476730172541585,-0.00831712438899662,0.107399767286114,-0.00342397954338854,0.54064104883308,0.548399459094734,0.544240832328796,0.165402810326327
"andrey rublev",0.583418628454452,0.0297501870240273,1.70770321050626,0.619126583786266,-0.181089448698018,-0.223644375566856,-0.353718980430959,0.633449624647684,-0.32456914940173,"4",1564.5063732253,1.76925713881115,0.363447344962177,0.35733718275244,0.322406719318695,0.339819091969814,0.546802944888624,0.540951567228162,0.5389603972435,0.462139395339434
"andy murray",0.561247216035635,-0.627000706380185,1.57684953187379,-0.0831155104765577,-0.181089448698018,-0.223644375566856,-0.353718980430959,0.633449624647684,-0.32456914940173,"4",1508.60941685836,-0.740847154724392,-0.818025941154651,0.11215308149753,0.169864465335902,0.00327119906570419,0.518418673193244,0.540447591592694,0.501551032066345,0.218172407760883
"arthur fils",0.487179487179487,0.499056091655406,0.909392575884894,-1.54359989317079,-0.181089448698018,-0.223644375566856,-0.353718980430959,-1.56602823871233,3.05635949019963,"4",1518.63590096325,-0.290598653973534,-0.606099856202214,-0.448477149914101,-0.313304175552469,-0.238017208277693,0.511259591383125,0.540755774981921,0.575425922870636,0.336316529343583
"arthur rinderknech",0.559633027522936,0.915611546461943,0.377253374755579,-0.285922289207756,-0.181089448698018,-0.223644375566856,-0.353718980430959,0.633449624647684,-0.32456914940173,"2",1500,-1.12746094598588,-1,0.18083834661183,0.417893975480783,0.286277356877755,0.545704004078192,0.559941871077462,0.568076074123383,0.301343484860428
"aslan karatsev",0.528,0.748357758250228,-0.908446362918024,-0.718107416699901,-0.181089448698018,-0.223644375566856,-0.353718980430959,0.633449624647684,-0.32456914940173,"1",1517.86680519258,-0.325135607710793,-0.622355948958802,-0.107996182752271,-0.0808205592680609,-0.24875637558845,0.525890921314766,0.538038257424612,0.502347230911255,-0.089335249956782
"ben shelton",0.578347578347578,0.909432571754728,-0.0129979025602859,-0.271074125408226,-0.181089448698018,-0.223644375566856,2.80448620198832,-1.56602823871233,-0.32456914940173,"2",1534.42717564604,0.418523075686685,-0.272325525647035,0.353228527432266,0.16326613068106,0.371814449484425,0.557938404391677,0.531471521396099,0.55494350194931,0.21714014053386
"benoit paire",0.493827160493827,-0.732982266649417,1.02128031095404,-0.429432055146583,-0.181089448698018,-0.223644375566856,-0.353718980430959,-1.56602823871233,3.05635949019963,"4",1500,-1.12746094598588,-1,-0.585257187071977,-0.373970742763695,-0.282811501689716,0.448441149374007,0.53288727946806,0.553831458091736,0.116530864705791
"borna coric",0.476744186046512,0.926332105393986,-1.45956378022465,-1.17803835127462,-0.181089448698018,-0.223644375566856,-0.353718980430959,0.633449624647684,-0.32456914940173,"1",1500,-1.12746094598588,-1,-0.469176349131194,-0.394713419802842,-0.378629093882288,0.530021228553233,0.539794042558069,0.561824679374695,-0.209580646236494
"botic van de zandschulp",0.552486187845304,0.79704247492387,-0.0553040119584941,0.711562935682316,-0.181089448698018,-0.223644375566856,-0.353718980430959,0.633449624647684,-0.32456914940173,"4",1528.89263129257,0.169989265487611,-0.389307141989932,0.236602696651426,0.476910114929831,0.34757451116577,0.582276269881306,0.56793347245847,0.594250917434692,0.223758166669954
"brandon nakashima",0.582633053221289,0.0796114358951631,-1.11223413175179,-1.2332601432225,-0.181089448698018,-0.223644375566856,-0.353718980430959,-1.56602823871233,3.05635949019963,"1",1540.8614648466,0.70746075669656,-0.136326335356467,0.446585721184871,0.176297144697774,0.229741617133833,0.579015813033155,0.530328828364012,0.515531599521637,-0.257613666017481
"cameron norrie",0.565696302124312,-0.946082777397306,0.187588674980244,0.760098899746894,-0.181089448698018,-0.223644375566856,-0.353718980430959,0.633449624647684,-0.32456914940173,"3",1556.4405724715,1.40705492926654,0.192963498593108,0.152557311756119,-0.0383943249636653,0.235433803486247,0.521130889857226,0.522545214372149,0.546130955219269,-0.159395726624422
