"cluster","avg_speed","sd_speed","win_rate","ace_pct","location_entropy"
"1",109.885073556775,9.06564234994247,0.556874585381497,0.0488176459443051,2.71189687802231
"2",114.934971375539,6.66672182115996,0.544871881485027,0.0564101160057964,2.77222847945691
"3",119.7365772975,8.78301490816582,0.618199823203288,0.174578022994703,2.43658057683495
"4",118.535404297914,7.68435616617439,0.616190886983726,0.118769469746042,2.72302973185274
