"ServerName","win_rate","avg_speed","sd_speed","location_entropy","modal_locationWB_DNCTL","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","modal_locationWW_DCTL","cluster","avg_welo","avg_welo_scaled","avg_welo_rescaled","performance_lm","performance_rf","performance_xgb","pred_lm","pred_rf","pred_xgb","weighted_avg"
"anett kontaveit",0.538461538461538,0.57657268318673,-0.0505784950455257,-0.406543780805135,-0.284470366018268,-0.442011204872034,-0.832403644091255,1.44635946363524,-0.167260502306652,"4",1521.54526508517,-0.0575887588416461,-0.577413911539945,0.26203573415018,0.32075740645884,0.266120380913747,0.559372039024642,0.55023795852292,0.563135325908661,-0.0380090845056771
"angelique kerber",0.565217391304348,-1.21317819841841,-0.959040949084043,-0.722852089944636,-0.284470366018268,2.24689029143284,-0.832403644091255,-0.686655502937942,-0.167260502306652,"3",1550.35069905951,1.23891781758329,-0.0124277941034348,0.118278390564456,0.122123801871073,0.188435527575768,0.502175253396433,0.516239233222213,0.51763254404068,-0.329532122354663
"anhelina kalinina",0.476923076923077,-0.202595440464533,-0.0156923629606814,0.582858106558913,-0.284470366018268,-0.442011204872034,1.19311188986413,-0.686655502937942,-0.167260502306652,"3",1500,-1.02732168835158,-1,-0.358847584614098,-0.362735638318778,-0.330429946674799,0.520881025649998,0.521675630146092,0.518264532089233,0.0578689630807144
"anna blinkova",0.478723404255319,-0.400131554198914,1.64915410721874,-0.388975752236021,-0.284470366018268,-0.442011204872034,-0.832403644091255,1.44635946363524,-0.167260502306652,"4",1500,-1.02732168835158,-1,-0.273100428311204,-0.0659218812218879,-0.394530047311198,0.534084608413391,0.548426877658716,0.503847241401672,-0.307561132282512
"anna bondar",0.532663316582915,0.93217842833768,-0.370360760333098,0.14340495094814,-0.284470366018268,-0.442011204872034,1.19311188986413,-0.686655502937942,-0.167260502306652,"1",1510.56612199878,-0.551750076727033,-0.792757427304625,0.236105353972111,0.197987084463371,0.18057562856884,0.561565827748919,0.542082115561801,0.553248941898346,0.31649960188435
"anna kalinskaya",0.550943396226415,0.662095229023873,-1.13768098472784,0.905115877116443,-0.284470366018268,2.24689029143284,-0.832403644091255,-0.686655502937942,-0.167260502306652,"1",1520.69804399262,-0.0957214153104426,-0.59403119826845,-0.076768661426875,0.202305575586984,0.118193907936236,0.484127486100124,0.531963022435601,0.520365655422211,0.404307409687721
"arantxa rus",0.514056224899598,0.428900669874377,0.461080483812739,1.10089329545708,-0.284470366018268,-0.442011204872034,-0.832403644091255,1.44635946363524,-0.167260502306652,"4",1506.78987473393,-0.72171555676248,-0.86682426075506,0.0474269503037715,0.145045012277755,0.0534984556050663,0.549758628953317,0.547837330373871,0.549961984157562,0.117109858847843
"aryna sabalenka",0.615207373271889,1.73766812321941,0.0793481114942372,0.383675358916248,-0.284470366018268,-0.442011204872034,1.19311188986413,-0.686655502937942,-0.167260502306652,"1",1601.96864342451,3.56219489059562,1,0.854187184476476,0.613213330401344,0.606585803406324,0.574820997949095,0.533436952376504,0.541265785694122,0.571960976640895
"ashleigh barty",0.634831460674157,1.0949587405182,0.466111438124437,-0.22895522179089,-0.284470366018268,-0.442011204872034,-0.832403644091255,1.44635946363524,-0.167260502306652,"4",1540.55198381812,0.797886491261526,-0.204618548286497,0.818916690332173,0.893010822489259,0.472494195584225,0.545409534897714,0.54833444255632,0.493017911911011,0.129385724523621
"ashlyn krueger",0.538961038961039,2.15785010189368,-1.28253248912153,-0.393487251305083,3.4912272193151,-0.442011204872034,-0.832403644091255,-0.686655502937942,-0.167260502306652,"1",1515.35110245322,-0.336382426554538,-0.698905429401221,0.0489557515247116,0.222300114368632,0.254687782144117,0.520705099598597,0.540732854185747,0.560360431671143,0.788031118780995
"barbora krejcikova",0.576623376623377,0.673281387616671,-0.867575104079809,0.862259912843032,-0.284470366018268,-0.442011204872034,-0.832403644091255,1.44635946363524,-0.167260502306652,"4",1552.99175935486,1.3577895570163,0.0393736265421687,0.47620343849452,0.550527424528203,0.465839451529657,0.552707590020205,0.549780161053039,0.558128714561462,0.154064204822769
"beatriz haddad maia",0.584249084249084,0.0657677488948053,1.37274734879154,0.806615749148316,-0.284470366018268,-0.442011204872034,1.19311188986413,-0.686655502937942,-0.167260502306652,"1",1553.22259647019,1.3681793271678,0.0439012363558728,0.362187301278832,0.330095124003806,0.315073113128977,0.523352505422111,0.52475339691309,0.520350396633148,0.161686481228776
"belinda bencic",0.5801393728223,0.103980495162365,0.311953951662625,0.0258419220559606,-0.284470366018268,-0.442011204872034,1.19311188986413,-0.686655502937942,-0.167260502306652,"1",1553.93534411805,1.4002594552995,0.0578809780475635,0.412208131100559,0.492423909126814,0.305040908849451,0.53713094915259,0.542316448218017,0.523103058338165,0.0706905313081611
"bernarda pera",0.545454545454545,-0.0222617208219514,-0.316842715146665,-0.468374679327695,-0.284470366018268,-0.442011204872034,-0.832403644091255,1.44635946363524,-0.167260502306652,"4",1515.09802890259,-0.347773038583119,-0.703869181828146,0.221002596524019,0.340107347405029,0.206950387644275,0.543804520142375,0.548023795489295,0.543745994567871,-0.212726592680444
"bianca andreescu",0.555746140651801,0.204494074674489,-0.551475853871036,0.0923361494476224,-0.284470366018268,-0.442011204872034,-0.832403644091255,1.44635946363524,-0.167260502306652,"4",1539.87490658814,0.767411856434202,-0.21789865493961,0.323117613244324,0.396853386199306,0.156973528316043,0.549934226848708,0.547411732913712,0.522367358207703,-0.0766289791473772
"camila giorgi",0.581081081081081,1.25681027026102,-0.305483971562557,-1.69253997072443,-0.284470366018268,-0.442011204872034,-0.832403644091255,1.44635946363524,-0.167260502306652,"2",1512.94507611146,-0.444675499935076,-0.74609692398141,0.22701783710443,0.103899579595825,0.278511218044446,0.502927351839809,0.505400751108838,0.516911804676056,-0.0160785891423296
"caroline dolehide",0.497777777777778,-0.00414673520175464,0.172413437770718,0.0441810534924052,-0.284470366018268,-0.442011204872034,1.19311188986413,-0.686655502937942,-0.167260502306652,"3",1510.87114090658,-0.538021451070735,-0.786774825250512,-0.275865022893239,-0.268497671714993,-0.0326289056362378,0.511153025049729,0.518492636678958,0.551917374134064,0.0429834423791653
"caroline garcia",0.547511312217195,0.938635765087532,0.805518382317004,-1.00328761436399,-0.284470366018268,-0.442011204872034,-0.832403644091255,1.44635946363524,-0.167260502306652,"4",1553.71460176337,1.39032404121081,0.0535513655849928,0.29301596775107,0.364905223355558,0.124304829796357,0.55425181697364,0.549161338517411,0.525459110736847,-0.0149154419593207
"caroline wozniacki",0.596273291925466,-1.14279473678226,0.308138376617264,0.122660747994123,-0.284470366018268,2.24689029143284,-0.832403644091255,-0.686655502937942,-0.167260502306652,"3",1550.61421190225,1.25077829272452,-0.00725928672920151,0.31235139332814,0.322509489411439,0.229365873538798,0.500287370443715,0.517121192330947,0.490103721618652,-0.199884477852404
"christina mchale",0.446428571428571,-1.47172969014307,0.880916633466383,-3.41729506034286,-0.284470366018268,-0.442011204872034,-0.832403644091255,1.44635946363524,-0.167260502306652,"2",1500,-1.02732168835158,-1,-0.28239601869309,-0.77383047626593,-0.368299664717594,0.570452301021351,0.500743936386286,0.545743346214294,-1
"claire liu",0.521276595744681,0.475703983607859,0.340795643174403,-0.793742365324468,-0.284470366018268,-0.442011204872034,-0.832403644091255,1.44635946363524,-0.167260502306652,"4",1500,-1.02732168835158,-1,0.116032647219572,0.214793314300886,0.0465054201659499,0.553516535731138,0.550210565241101,0.5403773188591,-0.116483813245144
"clara burel",0.504310344827586,-0.995396859304072,1.82311204671344,0.368742799250471,-0.284470366018268,-0.442011204872034,1.19311188986413,-0.686655502937942,-0.167260502306652,"3",1525.72221797181,0.130412119456987,-0.495487689000072,-0.255042784367776,-0.263392353669465,-0.249751674010123,0.507181648568745,0.515209958451938,0.502586960792542,-0.190656432565956
"clara tauson",0.491961414790997,0.419672848864143,0.101340389912498,-0.73065893745244,-0.284470366018268,-0.442011204872034,-0.832403644091255,1.44635946363524,-0.167260502306652,"4",1518.18529147779,-0.208818137383841,-0.643316006429811,-0.0415943869889228,0.0170910955007424,-0.0716005374705719,0.55986775610599,0.548577742763346,0.551034808158875,-0.123867127220743
