"ServerName","avg_speed","sd_speed","ace_pct","location_entropy","win_rate","n_serves","overperf_lm","overperf_glm","overperf_rf","pred_lm","pred_glm","pred_rf","rf_weighted_baseline"
"brenda fruhvirtova",93.7090909090909,7.09113355424752,0,2.7171901678341,0.618181818181818,55,0.098947061861158,0.0837485204257499,0.0574724070108694,0.51923475632066,0.534433297756068,0.560709411170949,-0.901205376259285
"camila giorgi",108.727272727273,5.14045157785213,0.0363636363636364,2.79827316377895,0.545454545454545,55,0.00139930344286221,-0.186176672202104,-0.0212420837622448,0.544055242011683,0.731631217656649,0.56669662921679,0.0789188759645442
"caroline dolehide",103.736842105263,10.2857421330729,0.0263157894736842,3.18356351329184,0.407894736842105,76,-0.13538185050394,-0.447874551247921,-0.0554312989595013,0.543276587346046,0.855769288090026,0.463326035801607,0.180801685220838
"caroline garcia",102.685344827586,8.04909991268519,0.0991379310344828,2.85770991832524,0.607758620689655,232,0.010988296485533,-0.321946367367447,0.023332383112282,0.596770324204122,0.929704988057102,0.584426237577373,1.31032733224213
"caroline wozniacki",99.2962962962963,9.36776311373135,0,2.46790209616886,0.37037037037037,27,-0.152661106951922,-0.171177958095023,-0.0865219458074387,0.523031477322293,0.541548328465393,0.456892316177809,-0.113066146195964
"caty mcnally",95.5897435897436,4.48223363442561,0,2.88771568028976,0.435897435897436,39,-0.0791085558567457,-0.0871956970839166,-0.0356715826970744,0.515005991754182,0.523093132981353,0.47156901859451,-1.33736277321409
"clara burel",100.564102564103,5.08762622652084,0.128205128205128,2.93436159138248,0.538461538461538,39,-0.0762088317387181,-0.409642801557484,-0.0250980612737552,0.614670370200256,0.948104340019022,0.563559599735294,1.21572571195801
"clara tauson",100.58064516129,7.31561887811909,0.032258064516129,2.56261677853469,0.612903225806452,31,0.0682326124776258,-0.0626862363509647,0.0246732598219717,0.544670613328826,0.675589462157416,0.58822996598448,0.132837937500026
"coco gauff",106.551724137931,9.26366530321436,0.0991379310344828,2.86380026015005,0.560344827586207,232,-0.0381741676245172,-0.381655945500513,-0.0162773428035184,0.598518995210724,0.94200077308672,0.576622170389725,1.67130464860066
"cristina bucsa",98.9428571428571,4.83822316158986,0,2.92313995226667,0.485714285714286,35,-0.0297134534139832,-0.0717358464315199,-0.00374116308855371,0.515427739128269,0.557450132145806,0.489455448802839,-1.15302038371734
"dalma galfi",103.415584415584,6.84480334835477,0.103896103896104,2.73301013296598,0.480519480519481,77,-0.118360970878132,-0.436183999906179,-0.052629439296921,0.598880451397613,0.916703480425659,0.533148919816402,1.33363061503096
"danielle collins",101.016129032258,5.41251192698931,0.0685483870967742,2.89966264881793,0.580645161290323,248,0.0114567639166722,-0.263853843156669,-0.00173961207071283,0.56918839737365,0.844499004446992,0.582384773361035,0.258309387950568
"daria kasatkina",90.3053097345133,11.160631927214,0.0309734513274336,3.01527329572273,0.570796460176991,226,0.0221434631557768,-0.253330886751906,0.0285306209549441,0.548652997021214,0.824127346928897,0.542265839222047,-0.10349736552072
"daria saville",99.4516129032258,7.80529183600212,0.032258064516129,2.64826265053642,0.483870967741935,31,-0.0613772845710681,-0.222636238117361,-0.0477147219504997,0.545248252313004,0.706507205859297,0.531585689692435,0.0937115478163871
"dayana yastremska",103.958333333333,5.91116751652757,0.0277777777777778,2.78731874127484,0.472222222222222,72,-0.0664327026810116,-0.222875069084076,-0.0117422596222221,0.538654924903234,0.695097291306298,0.483964481844444,-0.167526603452446
"diana shnaider",94.4468085106383,6.08565137322602,0.0212765957446809,3.05200631507536,0.553191489361702,47,0.0196866974481508,-0.156427215934448,0.00138624451386049,0.533504791913551,0.70961870529615,0.551805244847842,-0.887550184273514
"diane parry",98.3687943262411,6.28991408925856,0.0425531914893617,2.79977118944628,0.524822695035461,141,-0.0258375402111595,-0.22408283476039,-0.0178719258148933,0.55066023524662,0.748905529795851,0.542694620850354,-0.116564345501919
"donna vekic",106.897338403042,4.99091852247894,0.0950570342205323,2.70107775438786,0.661596958174905,263,0.0722732661075481,-0.222017118916975,0.051302535841188,0.589323692067357,0.88361407709188,0.610294422333717,1.07770070691177
"ekaterina alexandrova",108.54,4.15618545676446,0.08,2.77799319395778,0.6,50,0.0237012626741947,-0.252132720027746,0.0151493064973759,0.576298737325805,0.852132720027746,0.584850693502624,0.704385695115113
"elena rybakina",108.715151515152,7.34892851757118,0.134848484848485,2.85009447808529,0.663636363636364,660,0.0404130591192259,-0.301373697271276,0.0255425341149573,0.623223304517138,0.96501006090764,0.638093829521406,2.11832477092807
"elina avanesyan",95.9428571428571,8.3382282542617,0,2.7091908911096,0.485714285714286,35,-0.0353638946854248,-0.0894545048367799,-0.0158574682099885,0.521078180399711,0.575168790551066,0.501571753924274,-0.600699984420498
"elina svitolina",101.058227848101,5.63565083227159,0.0506329113924051,2.92035917836963,0.607594936708861,395,0.0519369246720204,-0.191340885998498,0.0184648390040805,0.55565801203684,0.798935822707359,0.58913009770478,-0.0367854918141135
