predictor,outcome,n,rmse,cor,p_value,serve_type
SQS_second,serve_efficiency,66,1.0693576165808638,0.4194407922984047,4.555816201446075e-4,second
welo,serve_efficiency,66,1.340910022214462,0.08714908164182693,0.48655378425065476,second
SQS_second,win_pct,66,1.4263938854871256,-0.032950523789491766,0.7928219426132564,second
welo,win_pct,66,1.1549217683641257,0.32281751377902235,0.008201532525725308,second
