"match_id","year","ElapsedTime","SetNo","GameNo","PointNumber","player1","player2","ServeNumber","ServeIndicator","PointWinner","ServeWidth","ServeDepth","RallyCount","P1DistanceRun","P2DistanceRun","P1Score","P2Score","state","GameWinner","serving_player_won","speed_ratio","importance","P1BreakPoint","P2BreakPoint","P1GamesWon","P2GamesWon","P1Ace","P2Ace","P1DoubleFault","P2DoubleFault","Speed_MPH","player1_name","player2_name","player1_avg_welo","player2_avg_welo","ElapsedSeconds"
"2017-wimbledon-2104",2017,"0:03:04",1,1,7,"Oceane Dodin","Lucie Safarova",2,1,1,"W","NCTL",1,2.862,3.007,"AD","40","AD-40",0,1,0.900726392251816,23.67,0,0,0,0,0,0,0,0,93,"dodin o.","safarova l.",1500,1500,184
"2017-wimbledon-2104",2017,"0:03:48",1,1,8,"Oceane Dodin","Lucie Safarova",1,2,1,"C","NCTL",1,2.934,4.823,"0","0","0-0",1,0,1.11187371310913,23.09,0,0,1,0,0,0,0,0,108,"dodin o.","safarova l.",1500,1500,228
"2017-wimbledon-2104",2017,"0:04:38",1,2,9,"Oceane Dodin","Lucie Safarova",2,2,1,"BC","NCTL",6,12.987,13.128,"15","0","0-15",0,0,0.803019903912148,34.74,0,0,1,0,0,0,0,0,78,"dodin o.","safarova l.",1500,1500,278
"2017-wimbledon-2104",2017,"0:05:24",1,2,10,"Oceane Dodin","Lucie Safarova",2,2,2,"BC","NCTL",1,1.784,3.416,"15","15","15-15",0,1,0.803019903912148,30.02,0,0,1,0,0,0,0,0,78,"dodin o.","safarova l.",1500,1500,324
"2017-wimbledon-2104",2017,"0:05:53",1,2,11,"Oceane Dodin","Lucie Safarova",1,2,2,"C","NCTL",1,2.225,0.748,"15","30","30-15",0,1,0.988332189430336,20.17,0,0,1,0,0,1,0,0,96,"dodin o.","safarova l.",1500,1500,353
"2017-wimbledon-2104",2017,"0:06:12",1,2,12,"Oceane Dodin","Lucie Safarova",1,2,2,"W","CTL",1,3.29,1.899,"15","40","40-15",0,1,0.88538091969801,8.11,0,0,1,0,0,0,0,0,86,"dodin o.","safarova l.",1500,1500,372
"2017-wimbledon-2104",2017,"0:06:30",1,2,13,"Oceane Dodin","Lucie Safarova",2,2,1,"C","NCTL",2,7.434,4.658,"30","40","40-30",0,0,0.782429649965683,23.67,0,0,1,0,0,0,0,0,76,"dodin o.","safarova l.",1500,1500,390
"2017-wimbledon-2104",2017,"0:07:12",1,2,14,"Oceane Dodin","Lucie Safarova",1,1,2,"C","CTL",1,0.414,1.167,"0","0","0-0",2,0,0.987893462469734,23.09,0,0,1,1,0,1,0,0,102,"dodin o.","safarova l.",1500,1500,432
"2017-wimbledon-2104",2017,"0:07:39",1,3,15,"Oceane Dodin","Lucie Safarova",0,1,2,"B","CTL",0,0.625,0.702,"0","15","0-15",0,0,0,34.74,0,0,1,1,0,0,1,0,0,"dodin o.","safarova l.",1500,1500,459
"2017-wimbledon-2104",2017,"0:08:09",1,3,16,"Oceane Dodin","Lucie Safarova",2,1,2,"BC","NCTL",2,5.583,5.604,"0","30","0-30",0,0,0.939467312348668,41.98,0,0,1,1,0,0,0,0,97,"dodin o.","safarova l.",1500,1500,489
"2017-wimbledon-2104",2017,"0:08:39",1,3,17,"Oceane Dodin","Lucie Safarova",2,1,2,"B","NCTL",2,3.127,3.442,"0","40","0-40",0,0,0.861985472154964,30.75,0,0,1,1,0,0,0,0,89,"dodin o.","safarova l.",1500,1500,519
"2017-wimbledon-2104",2017,"0:09:09",1,3,18,"Oceane Dodin","Lucie Safarova",1,1,1,"C","NCTL",1,0.865,1.493,"15","40","15-40",0,1,1.13317191283293,48.5,0,1,1,1,1,0,0,0,117,"dodin o.","safarova l.",1500,1500,549
"2017-wimbledon-2104",2017,"0:09:26",1,3,19,"Oceane Dodin","Lucie Safarova",1,2,2,"C","NCTL",6,10.379,11.004,"0","0","0-0",2,1,1.16334934797529,23.09,0,1,1,2,0,0,0,0,113,"dodin o.","safarova l.",1500,1500,566
"2017-wimbledon-2104",2017,"0:11:04",1,4,20,"Oceane Dodin","Lucie Safarova",1,2,2,"BW","NCTL",1,1.046,1.408,"0","15","15-0",0,1,0.957446808510638,15.93,0,0,1,2,0,0,0,0,93,"dodin o.","safarova l.",1500,1500,664
"2017-wimbledon-2104",2017,"0:11:23",1,4,21,"Oceane Dodin","Lucie Safarova",1,2,2,"C","CTL",1,4.117,4.252,"0","30","30-0",0,1,1.06039807824296,8.6,0,0,1,2,0,0,0,0,103,"dodin o.","safarova l.",1500,1500,683
"2017-wimbledon-2104",2017,"0:11:43",1,4,22,"Oceane Dodin","Lucie Safarova",2,2,1,"C","NCTL",6,15.242,13.096,"15","30","30-15",0,0,0.864790665751544,20.17,0,0,1,2,0,0,0,0,84,"dodin o.","safarova l.",1500,1500,703
"2017-wimbledon-2104",2017,"0:12:26",1,4,23,"Oceane Dodin","Lucie Safarova",1,2,2,"W","CTL",1,3.139,1.895,"15","40","40-15",0,1,0.833905284831846,8.11,0,0,1,2,0,0,0,0,81,"dodin o.","safarova l.",1500,1500,746
"2017-wimbledon-2104",2017,"0:12:47",1,4,24,"Oceane Dodin","Lucie Safarova",1,1,2,"C","NCTL",5,9.526,11.809,"0","0","0-0",2,0,0.88135593220339,23.09,0,0,1,3,0,0,0,0,91,"dodin o.","safarova l.",1500,1500,767
"2017-wimbledon-2104",2017,"0:13:17",1,5,25,"Oceane Dodin","Lucie Safarova",2,1,2,"BW","NCTL",6,11.521,10.791,"0","15","0-15",0,0,0.978208232445521,34.74,0,0,1,3,0,0,0,0,101,"dodin o.","safarova l.",1500,1500,797
"2017-wimbledon-2104",2017,"0:14:01",1,5,26,"Oceane Dodin","Lucie Safarova",1,1,2,"C","NCTL",4,6.243,5.065,"0","30","0-30",0,0,1.08474576271186,41.98,0,0,1,3,0,0,0,0,112,"dodin o.","safarova l.",1500,1500,841
"2017-wimbledon-2104",2017,"0:14:22",1,5,27,"Oceane Dodin","Lucie Safarova",0,1,2,"BW","CTL",0,0.731,1.106,"0","40","0-40",0,0,0,30.75,0,0,1,3,0,0,1,0,0,"dodin o.","safarova l.",1500,1500,862
"2017-wimbledon-2104",2017,"0:15:00",1,5,28,"Oceane Dodin","Lucie Safarova",2,2,2,"BC","NCTL",2,2.384,3.186,"0","0","0-0",2,1,0.92656142759094,23.09,0,1,1,4,0,0,0,0,90,"dodin o.","safarova l.",1500,1500,900
"2017-wimbledon-2104",2017,"0:16:45",1,6,29,"Oceane Dodin","Lucie Safarova",1,2,2,"W","NCTL",1,1.647,2.253,"0","15","15-0",0,1,1.05010295126973,15.93,0,0,1,4,0,0,0,0,102,"dodin o.","safarova l.",1500,1500,1005
"2017-wimbledon-2104",2017,"0:17:04",1,6,30,"Oceane Dodin","Lucie Safarova",1,2,2,"C","NCTL",3,3.732,3.677,"0","30","30-0",0,1,1.0398078242965,8.6,0,0,1,4,0,0,0,0,101,"dodin o.","safarova l.",1500,1500,1024
"2017-wimbledon-2104",2017,"0:17:24",1,6,31,"Oceane Dodin","Lucie Safarova",2,2,1,"C","NCTL",4,11.328,9.211,"15","30","30-15",0,0,0.844200411805079,20.17,0,0,1,4,0,0,0,0,82,"dodin o.","safarova l.",1500,1500,1044
"2017-wimbledon-2104",2017,"0:18:02",1,6,32,"Oceane Dodin","Lucie Safarova",1,2,1,"W","CTL",4,15.197,18.087,"30","30","30-30",0,0,0.88538091969801,43.39,0,0,1,4,0,0,0,0,86,"dodin o.","safarova l.",1500,1500,1082
"2017-wimbledon-2104",2017,"0:18:30",1,6,33,"Oceane Dodin","Lucie Safarova",1,2,2,"C","NCTL",1,4.605,2.727,"30","40","40-30",0,1,0.947151681537406,23.67,0,0,1,4,0,0,0,0,92,"dodin o.","safarova l.",1500,1500,1110
"2017-wimbledon-2104",2017,"0:18:53",1,6,34,"Oceane Dodin","Lucie Safarova",2,1,2,"BC","NCTL",1,2.123,2.25,"0","0","0-0",2,0,0.794188861985472,23.09,0,0,1,5,0,0,0,0,82,"dodin o.","safarova l.",1500,1500,1133
"2017-wimbledon-2104",2017,"0:19:30",1,7,35,"Oceane Dodin","Lucie Safarova",2,1,1,"B","CTL",1,1.671,1.481,"15","0","15-0",0,1,0.900726392251816,15.93,0,0,1,5,0,0,0,0,93,"dodin o.","safarova l.",1500,1500,1170
"2017-wimbledon-2104",2017,"0:19:55",1,7,36,"Oceane Dodin","Lucie Safarova",2,1,1,"C","NCTL",1,3.183,3.893,"30","0","30-0",0,1,0.88135593220339,8.6,0,0,1,5,0,0,0,0,91,"dodin o.","safarova l.",1500,1500,1195
