"match_id","year","ElapsedTime","SetNo","GameNo","PointNumber","player1","player2","ServeNumber","ServeIndicator","PointWinner","ServeWidth","ServeDepth","RallyCount","P1DistanceRun","P2DistanceRun","P1Score","P2Score","state","GameWinner","serving_player_won","speed_ratio","importance","P1BreakPoint","P2BreakPoint","P1GamesWon","P2GamesWon","P1Ace","P2Ace","P1DoubleFault","P2DoubleFault","Speed_MPH","player1_name","player2_name","player1_avg_welo","player2_avg_welo","ElapsedSeconds"
"2016-usopen-2101",2016,"0:32:54",2,1,53,"Serena Williams","Ekaterina Makarova",2,2,2,"B","NCTL",11,101.598,88.77,"15","40","40-15",0,1,0.818002628120894,9.87,0,0,0,0,0,0,0,0,83,"williams s.","makarova e.",1500,1500,1974
"2016-usopen-2101",2016,"0:33:53",2,1,54,"Serena Williams","Ekaterina Makarova",1,1,2,"C","NCTL",1,11.276,3.645,"0","0","0-0",2,0,0.998614574674425,26.12,0,0,0,1,0,0,0,0,106,"williams s.","makarova e.",1500,1500,2033
"2016-usopen-2101",2016,"0:34:41",2,2,55,"Serena Williams","Ekaterina Makarova",1,1,1,"C","CTL",1,6.995,13.297,"15","0","15-0",0,1,1.10224438902743,18.7,0,0,0,1,0,0,0,0,117,"williams s.","makarova e.",1500,1500,2081
"2016-usopen-2101",2016,"0:34:56",2,2,56,"Serena Williams","Ekaterina Makarova",1,1,1,"C","NCTL",1,2.94,6.611,"30","0","30-0",0,1,1.01745635910224,10.63,0,0,0,1,0,0,0,0,108,"williams s.","makarova e.",1500,1500,2096
"2016-usopen-2101",2016,"0:35:13",2,2,57,"Serena Williams","Ekaterina Makarova",2,1,1,"BC","NCTL",3,26.434,28.255,"40","0","40-0",0,1,0.800775838182322,3.28,0,0,0,1,0,0,0,0,85,"williams s.","makarova e.",1500,1500,2113
"2016-usopen-2101",2016,"0:35:48",2,2,58,"Serena Williams","Ekaterina Makarova",2,2,1,"W","CTL",5,39.281,43.15,"0","0","0-0",1,0,0.827858081471748,26.12,0,0,1,1,0,0,0,0,84,"williams s.","makarova e.",1500,1500,2148
"2016-usopen-2101",2016,"0:36:34",2,3,59,"Serena Williams","Ekaterina Makarova",1,2,2,"C","CTL",1,18.77,10.177,"0","15","15-0",0,1,1.05453350854139,18.7,0,0,1,1,0,0,0,0,107,"williams s.","makarova e.",1500,1500,2194
"2016-usopen-2101",2016,"0:36:52",2,3,60,"Serena Williams","Ekaterina Makarova",0,2,1,"","",0,0.925,1.234,"15","15","15-15",0,0,0,32.48,0,0,1,1,0,0,0,1,0,"williams s.","makarova e.",1500,1500,2212
"2016-usopen-2101",2016,"0:37:22",2,3,61,"Serena Williams","Ekaterina Makarova",2,2,2,"C","NCTL",13,117.877,79.078,"15","30","30-15",0,1,0.896846254927727,23.07,0,0,1,1,0,0,0,0,91,"williams s.","makarova e.",1500,1500,2242
"2016-usopen-2101",2016,"0:38:27",2,3,62,"Serena Williams","Ekaterina Makarova",1,2,1,"BC","NCTL",2,7.923,4.829,"30","30","30-30",0,0,1.06438896189225,45.31,0,0,1,1,0,0,0,0,108,"williams s.","makarova e.",1500,1500,2307
