"match_id","year","SetNo","GameNo","PointNumber","player1","player2","ServeNumber","ServeIndicator","PointWinner","ServeWidth","ServeDepth","RallyCount","P1DistanceRun","P2DistanceRun","P1Score","P2Score","state","GameWinner","serving_player_won","speed_ratio","importance","P1BreakPoint","P2BreakPoint","P1GamesWon","P2GamesWon","P1Ace","P2Ace","P1DoubleFault","P2DoubleFault","Speed_MPH","player1_name","player2_name","player1_avg_welo","player2_avg_welo","ElapsedSeconds"
"2018-usopen-2156",2018,1,2,12,"Timea Babos","Daria Kasatkina",1,2,2,"BW","CTL",7,21.667,20.41,"40","AD","AD-40",0,1,1.00069338510609,27.19,0,0,1,0,0,0,0,0,88,"babos t.","kasatkina d.",1500,1500,367
"2018-usopen-2156",2018,1,2,13,"Timea Babos","Daria Kasatkina",2,2,1,"B","NCTL",2,2.859,5.849,"40","40","40-40",0,0,0.818749133268617,45.83,0,0,1,0,0,0,0,0,72,"babos t.","kasatkina d.",1500,1500,398
"2018-usopen-2156",2018,1,2,14,"Timea Babos","Daria Kasatkina",2,2,2,"BW","NCTL",1,1.911,2.479,"40","AD","AD-40",0,1,0.784634586049092,27.19,0,0,1,0,0,0,0,0,69,"babos t.","kasatkina d.",1500,1500,433
"2018-usopen-2156",2018,1,2,15,"Timea Babos","Daria Kasatkina",1,2,1,"C","CTL",14,35.056,53.012,"40","40","40-40",0,0,1.09166551102482,45.83,0,0,1,0,0,0,0,0,96,"babos t.","kasatkina d.",1500,1500,465
"2018-usopen-2156",2018,1,2,16,"Timea Babos","Daria Kasatkina",1,2,2,"W","CTL",7,21.477,18.947,"40","AD","AD-40",0,1,1.04617944806546,27.19,0,0,1,0,0,0,0,0,92,"babos t.","kasatkina d.",1500,1500,511
"2018-usopen-2156",2018,1,2,17,"Timea Babos","Daria Kasatkina",1,1,2,"BC","CTL",1,3.001,5.304,"0","0","0-0",2,0,0.933236310714936,26.12,0,0,1,1,0,0,0,0,95,"babos t.","kasatkina d.",1500,1500,542
"2018-usopen-2156",2018,1,3,18,"Timea Babos","Daria Kasatkina",1,1,1,"BC","NCTL",1,3.756,4.349,"15","0","15-0",0,1,1.03147171184282,18.7,0,0,1,1,0,0,0,0,105,"babos t.","kasatkina d.",1500,1500,589
"2018-usopen-2156",2018,1,3,19,"Timea Babos","Daria Kasatkina",1,1,2,"","",2,0,0,"15","15","15-15",0,0,1.11006003274513,32.48,0,0,1,1,0,0,0,0,113,"babos t.","kasatkina d.",1500,1500,612
"2018-usopen-2156",2018,1,3,20,"Timea Babos","Daria Kasatkina",2,1,1,"BC","NCTL",5,15.113,16.159,"30","15","30-15",0,1,0.844824449699836,23.07,0,0,1,1,0,0,0,0,86,"babos t.","kasatkina d.",1500,1500,633
"2018-usopen-2156",2018,1,3,21,"Timea Babos","Daria Kasatkina",1,1,1,"BW","CTL",1,1.037,0.984,"40","15","40-15",0,1,1.12970711297071,9.87,0,0,1,1,0,0,0,0,115,"babos t.","kasatkina d.",1500,1500,672
"2018-usopen-2156",2018,1,3,22,"Timea Babos","Daria Kasatkina",1,2,1,"BC","NCTL",5,10.749,12.17,"0","0","0-0",1,0,1.21675218416308,26.12,0,0,2,1,0,0,0,0,107,"babos t.","kasatkina d.",1500,1500,692
"2018-usopen-2156",2018,1,4,23,"Timea Babos","Daria Kasatkina",1,2,1,"","",8,0,0,"15","0","0-15",0,0,0.932464290667037,36.5,0,0,2,1,0,0,0,0,82,"babos t.","kasatkina d.",1500,1500,806
"2018-usopen-2156",2018,1,4,24,"Timea Babos","Daria Kasatkina",2,2,1,"BC","NCTL",8,18.781,16.992,"30","0","0-30",0,0,0.818749133268617,39.94,0,0,2,1,0,0,0,0,72,"babos t.","kasatkina d.",1500,1500,839
"2018-usopen-2156",2018,1,4,25,"Timea Babos","Daria Kasatkina",1,2,1,"BW","NCTL",2,7.264,4.705,"40","0","0-40",0,0,1.0575509638053,27.39,0,0,2,1,0,0,0,0,93,"babos t.","kasatkina d.",1500,1500,881
"2018-usopen-2156",2018,1,4,26,"Timea Babos","Daria Kasatkina",2,1,1,"BC","NCTL",2,3.456,4.494,"0","0","0-0",1,1,0.677824267782427,26.12,1,0,3,1,0,0,0,0,69,"babos t.","kasatkina d.",1500,1500,901
"2018-usopen-2156",2018,1,5,27,"Timea Babos","Daria Kasatkina",1,1,2,"BW","NCTL",4,12.849,15.902,"0","15","0-15",0,0,0.962706931053302,36.5,0,0,3,1,0,0,0,0,98,"babos t.","kasatkina d.",1500,1500,945
"2018-usopen-2156",2018,1,5,28,"Timea Babos","Daria Kasatkina",1,1,1,"BC","NCTL",3,10.181,7.075,"15","15","15-15",0,1,1.06094233218119,32.48,0,0,3,1,0,0,0,0,108,"babos t.","kasatkina d.",1500,1500,971
"2018-usopen-2156",2018,1,5,29,"Timea Babos","Daria Kasatkina",0,1,2,"W","CTL",0,2.668,3.592,"15","30","15-30",0,0,0,46.26,0,0,3,1,0,0,1,0,0,"babos t.","kasatkina d.",1500,1500,997
"2018-usopen-2156",2018,1,5,30,"Timea Babos","Daria Kasatkina",1,1,1,"BC","NCTL",1,8.203,4.61,"30","30","30-30",0,1,1.09041295251956,45.31,0,0,3,1,0,0,0,0,111,"babos t.","kasatkina d.",1500,1500,1030
"2018-usopen-2156",2018,1,5,31,"Timea Babos","Daria Kasatkina",1,1,1,"BW","NCTL",3,6.2,10.642,"40","30","40-30",0,1,1.00200109150446,27.19,0,0,3,1,0,0,0,0,102,"babos t.","kasatkina d.",1500,1500,1061
"2018-usopen-2156",2018,1,5,32,"Timea Babos","Daria Kasatkina",2,2,1,"BW","CTL",1,6.137,3.881,"0","0","0-0",1,0,0.977950353626404,26.12,0,0,4,1,0,0,0,0,86,"babos t.","kasatkina d.",1500,1500,1086
"2018-usopen-2156",2018,1,6,33,"Timea Babos","Daria Kasatkina",1,2,2,"W","CTL",3,6.714,8.873,"0","15","15-0",0,1,1.03480793232561,18.7,0,0,4,1,0,0,0,0,91,"babos t.","kasatkina d.",1500,1500,1203
"2018-usopen-2156",2018,1,6,34,"Timea Babos","Daria Kasatkina",1,2,2,"W","CTL",3,11.28,12.811,"0","30","30-0",0,1,0.95520732214672,10.63,0,0,4,1,0,0,0,0,84,"babos t.","kasatkina d.",1500,1500,1223
"2018-usopen-2156",2018,1,6,35,"Timea Babos","Daria Kasatkina",1,2,2,"C","NCTL",3,6.461,7.008,"0","40","40-0",0,1,1.02343641658577,3.28,0,0,4,1,0,0,0,0,90,"babos t.","kasatkina d.",1500,1500,1246
"2018-usopen-2156",2018,1,6,36,"Timea Babos","Daria Kasatkina",1,1,2,"","",1,1.814,2.883,"0","0","0-0",2,0,1.03147171184282,26.12,0,0,4,2,0,0,0,0,105,"babos t.","kasatkina d.",1500,1500,1265
"2018-usopen-2156",2018,1,7,37,"Timea Babos","Daria Kasatkina",2,1,2,"B","NCTL",4,10.936,14.401,"0","15","0-15",0,0,0.805530289248681,36.5,0,0,4,2,0,0,0,0,82,"babos t.","kasatkina d.",1500,1500,1299
"2018-usopen-2156",2018,1,7,38,"Timea Babos","Daria Kasatkina",1,1,1,"W","CTL",5,24.549,24.117,"15","15","15-15",0,1,1.03147171184282,32.48,0,0,4,2,0,0,0,0,105,"babos t.","kasatkina d.",1500,1500,1341
"2018-usopen-2156",2018,1,7,39,"Timea Babos","Daria Kasatkina",2,1,1,"BC","NCTL",3,9.274,11.736,"30","15","30-15",0,1,0.805530289248681,23.07,0,0,4,2,0,0,0,0,82,"babos t.","kasatkina d.",1500,1500,1372
"2018-usopen-2156",2018,1,7,40,"Timea Babos","Daria Kasatkina",1,1,2,"W","NCTL",2,5.035,8.544,"30","30","30-30",0,0,0.952883390940513,45.31,0,0,4,2,0,0,0,0,97,"babos t.","kasatkina d.",1500,1500,1408
"2018-usopen-2156",2018,1,7,41,"Timea Babos","Daria Kasatkina",1,1,2,"B","NCTL",2,5.971,9.085,"30","40","30-40",0,0,1.04129525195561,72.81,0,0,4,2,0,0,0,0,106,"babos t.","kasatkina d.",1500,1500,1434
"2018-usopen-2156",2018,1,7,42,"Timea Babos","Daria Kasatkina",1,2,2,"BC","NCTL",10,27.245,32.05,"0","0","0-0",2,1,1.22812369990293,26.12,0,1,4,3,0,0,0,0,108,"babos t.","kasatkina d.",1500,1500,1460
"2018-usopen-2156",2018,1,8,43,"Timea Babos","Daria Kasatkina",1,2,1,"W","NCTL",6,20.32,19.418,"15","0","0-15",0,0,1.01206490084593,36.5,0,0,4,3,0,0,0,0,89,"babos t.","kasatkina d.",1500,1500,1572
"2018-usopen-2156",2018,1,8,44,"Timea Babos","Daria Kasatkina",1,2,1,"W","NCTL",10,29.689,46.311,"30","0","0-30",0,0,1.01206490084593,39.94,0,0,4,3,0,0,0,0,89,"babos t.","kasatkina d.",1500,1500,1598
"2018-usopen-2156",2018,1,8,45,"Timea Babos","Daria Kasatkina",1,2,2,"W","CTL",1,1.458,1.207,"30","15","15-30",0,1,0.966578837886562,46.26,0,0,4,3,0,1,0,0,85,"babos t.","kasatkina d.",1500,1500,1634
"2018-usopen-2156",2018,1,8,46,"Timea Babos","Daria Kasatkina",2,2,2,"BC","NCTL",1,1.996,3.071,"30","30","30-30",0,1,0.807377617528775,45.31,0,0,4,3,0,0,0,0,71,"babos t.","kasatkina d.",1500,1500,1653
"2018-usopen-2156",2018,1,8,47,"Timea Babos","Daria Kasatkina",1,2,2,"BW","NCTL",5,12.98,29.655,"30","40","40-30",0,1,0.989321869366246,27.19,0,0,4,3,0,0,0,0,87,"babos t.","kasatkina d.",1500,1500,1685
"2018-usopen-2156",2018,1,8,48,"Timea Babos","Daria Kasatkina",1,1,2,"W","CTL",3,8.615,7.254,"0","0","0-0",2,0,0.844824449699836,26.12,0,0,4,4,0,0,0,0,86,"babos t.","kasatkina d.",1500,1500,1711
"2018-usopen-2156",2018,1,9,49,"Timea Babos","Daria Kasatkina",1,1,1,"W","CTL",7,22.292,36.35,"15","0","15-0",0,1,1.01182463161725,18.7,0,0,4,4,0,0,0,0,103,"babos t.","kasatkina d.",1500,1500,1745
"2018-usopen-2156",2018,1,9,50,"Timea Babos","Daria Kasatkina",0,1,2,"C","CTL",0,1.52,1.757,"15","15","15-15",0,0,0,32.48,0,0,4,4,0,0,1,0,0,"babos t.","kasatkina d.",1500,1500,1780
"2018-usopen-2156",2018,1,9,51,"Timea Babos","Daria Kasatkina",1,1,1,"BW","NCTL",3,8.445,9.017,"30","15","30-15",0,1,1.03147171184282,23.07,0,0,4,4,0,0,0,0,105,"babos t.","kasatkina d.",1500,1500,1824
"2018-usopen-2156",2018,1,9,52,"Timea Babos","Daria Kasatkina",2,1,2,"BW","NCTL",2,5.085,4.984,"30","30","30-30",0,0,0.81535382936147,45.31,0,0,4,4,0,0,0,0,83,"babos t.","kasatkina d.",1500,1500,1847
"2018-usopen-2156",2018,1,9,53,"Timea Babos","Daria Kasatkina",1,1,2,"BC","CTL",6,24.97,31.553,"30","40","30-40",0,0,1.09041295251956,72.81,0,0,4,4,0,0,0,0,111,"babos t.","kasatkina d.",1500,1500,1884
"2018-usopen-2156",2018,1,9,54,"Timea Babos","Daria Kasatkina",2,2,2,"B","NCTL",2,7.051,7.651,"0","0","0-0",2,1,0.932464290667037,26.12,0,1,4,5,0,0,0,0,82,"babos t.","kasatkina d.",1500,1500,1913
"2018-usopen-2156",2018,1,10,55,"Timea Babos","Daria Kasatkina",1,2,2,"W","CTL",1,3.36,3.975,"0","15","15-0",0,1,0.909721259187353,18.7,0,0,4,5,0,0,0,0,80,"babos t.","kasatkina d.",1500,1500,2027
"2018-usopen-2156",2018,1,10,56,"Timea Babos","Daria Kasatkina",1,2,1,"BC","NCTL",4,8.295,11.549,"15","15","15-15",0,0,0.898349743447511,32.48,0,0,4,5,0,0,0,0,79,"babos t.","kasatkina d.",1500,1500,2046
"2018-usopen-2156",2018,1,10,57,"Timea Babos","Daria Kasatkina",2,2,2,"W","CTL",5,14.426,14.78,"15","30","30-15",0,1,0.784634586049092,23.07,0,0,4,5,0,0,0,0,69,"babos t.","kasatkina d.",1500,1500,2068
"2018-usopen-2156",2018,1,10,58,"Timea Babos","Daria Kasatkina",1,2,2,"BC","NCTL",1,3.251,5.894,"15","40","40-15",0,1,1.00069338510609,9.87,0,0,4,5,0,0,0,0,88,"babos t.","kasatkina d.",1500,1500,2115
"2018-usopen-2156",2018,1,10,59,"Timea Babos","Daria Kasatkina",2,2,1,"W","CTL",2,9.904,7.525,"30","40","40-30",0,0,0.875606711967827,27.19,0,0,4,5,0,0,0,0,77,"babos t.","kasatkina d.",1500,1500,2135
"2018-usopen-2156",2018,1,10,60,"Timea Babos","Daria Kasatkina",1,1,2,"C","NCTL",3,6.846,0,"0","0","0-0",2,0,0.81535382936147,26.12,0,0,4,6,0,0,0,0,83,"babos t.","kasatkina d.",1500,1500,2196
"2018-usopen-2156",2018,2,1,61,"Timea Babos","Daria Kasatkina",1,1,1,"C","CTL",5,14.479,36.037,"15","0","15-0",0,1,1.15917773330908,18.7,0,0,0,0,0,0,0,0,118,"babos t.","kasatkina d.",1500,1500,2333
"2018-usopen-2156",2018,2,1,62,"Timea Babos","Daria Kasatkina",0,1,2,"W","CTL",0,1.593,0,"15","15","15-15",0,0,0,32.48,0,0,0,0,0,0,1,0,0,"babos t.","kasatkina d.",1500,1500,2358
"2018-usopen-2156",2018,2,1,63,"Timea Babos","Daria Kasatkina",1,1,1,"W","CTL",3,11.998,21.202,"30","15","30-15",0,1,1.00200109150446,23.07,0,0,0,0,0,0,0,0,102,"babos t.","kasatkina d.",1500,1500,2389
"2018-usopen-2156",2018,2,1,64,"Timea Babos","Daria Kasatkina",2,1,2,"BW","NCTL",6,13.083,19.576,"30","30","30-30",0,0,0.776059668910315,45.31,0,0,0,0,0,0,0,0,79,"babos t.","kasatkina d.",1500,1500,2413
"2018-usopen-2156",2018,2,1,65,"Timea Babos","Daria Kasatkina",1,1,1,"W","CTL",1,1.342,0.751,"40","30","40-30",0,1,0.962706931053302,27.19,0,0,0,0,1,0,0,0,98,"babos t.","kasatkina d.",1500,1500,2456
"2018-usopen-2156",2018,2,1,66,"Timea Babos","Daria Kasatkina",1,2,1,"BC","CTL",3,0,0,"0","0","0-0",1,0,1.28498127860214,26.12,0,0,1,0,0,0,0,0,113,"babos t.","kasatkina d.",1500,1500,2477
"2018-usopen-2156",2018,2,2,67,"Timea Babos","Daria Kasatkina",1,2,1,"W","NCTL",2,6.442,8.468,"15","0","0-15",0,0,1.01206490084593,36.5,0,0,1,0,0,0,0,0,89,"babos t.","kasatkina d.",1500,1500,2516
"2018-usopen-2156",2018,2,2,68,"Timea Babos","Daria Kasatkina",1,2,2,"BC","CTL",11,30.861,27.098,"15","15","15-15",0,1,1.06892247954514,32.48,0,0,1,0,0,0,0,0,94,"babos t.","kasatkina d.",1500,1500,2535
"2018-usopen-2156",2018,2,2,69,"Timea Babos","Daria Kasatkina",2,2,1,"W","CTL",4,16.976,12.622,"30","15","15-30",0,0,0.875606711967827,46.26,0,0,1,0,0,0,0,0,77,"babos t.","kasatkina d.",1500,1500,2572
"2018-usopen-2156",2018,2,2,70,"Timea Babos","Daria Kasatkina",2,2,1,"BW","NCTL",2,3.585,3.78,"40","15","15-40",0,0,0.796006101788934,44.82,0,0,1,0,0,0,0,0,70,"babos t.","kasatkina d.",1500,1500,2609
"2018-usopen-2156",2018,2,2,71,"Timea Babos","Daria Kasatkina",1,2,2,"BW","NCTL",5,15.899,12.449,"40","30","30-40",0,1,1.03480793232561,72.81,1,0,1,0,0,0,0,0,91,"babos t.","kasatkina d.",1500,1500,2637
"2018-usopen-2156",2018,2,2,72,"Timea Babos","Daria Kasatkina",1,2,2,"BC","NCTL",7,20.581,24.32,"40","40","40-40",0,1,1.01206490084593,45.83,1,0,1,0,0,0,0,0,89,"babos t.","kasatkina d.",1500,1500,2665
"2018-usopen-2156",2018,2,2,73,"Timea Babos","Daria Kasatkina",1,2,2,"C","NCTL",1,1.239,1.632,"40","AD","AD-40",0,1,1.08029399528498,27.19,0,0,1,0,0,1,0,0,95,"babos t.","kasatkina d.",1500,1500,2698
"2018-usopen-2156",2018,2,2,74,"Timea Babos","Daria Kasatkina",1,2,1,"BW","CTL",6,24.116,40.868,"40","40","40-40",0,0,0.989321869366246,45.83,0,0,1,0,0,0,0,0,87,"babos t.","kasatkina d.",1500,1500,2717
"2018-usopen-2156",2018,2,2,75,"Timea Babos","Daria Kasatkina",1,2,1,"BW","NCTL",4,9.635,8.157,"AD","40","40-AD",0,0,0.966578837886562,72.81,0,0,1,0,0,0,0,0,85,"babos t.","kasatkina d.",1500,1500,2749
"2018-usopen-2156",2018,2,2,76,"Timea Babos","Daria Kasatkina",1,2,2,"C","NCTL",1,1.646,0.97,"40","40","40-40",0,1,1.0575509638053,45.83,1,0,1,0,0,0,0,0,93,"babos t.","kasatkina d.",1500,1500,2773
"2018-usopen-2156",2018,2,2,78,"Timea Babos","Daria Kasatkina",2,2,1,"B","NCTL",4,9.641,11.567,"40","40","40-40",0,0,0.761891554569408,45.83,0,0,1,0,0,0,0,0,67,"babos t.","kasatkina d.",1500,1500,2831
"2018-usopen-2156",2018,2,2,79,"Timea Babos","Daria Kasatkina",1,2,1,"","",14,0,0,"AD","40","40-AD",0,0,0.943835806406878,72.81,0,0,1,0,0,0,0,0,83,"babos t.","kasatkina d.",1500,1500,2867
"2018-usopen-2156",2018,2,2,80,"Timea Babos","Daria Kasatkina",0,1,1,"","",0,0.553,0.759,"0","0","0-0",1,1,0,26.12,1,0,2,0,0,0,0,1,0,"babos t.","kasatkina d.",1500,1500,2915
"2018-usopen-2156",2018,2,3,81,"Timea Babos","Daria Kasatkina",1,1,1,"W","CTL",11,32.915,29.606,"15","0","15-0",0,1,1.01182463161725,18.7,0,0,2,0,0,0,0,0,103,"babos t.","kasatkina d.",1500,1500,2961
"2018-usopen-2156",2018,2,3,82,"Timea Babos","Daria Kasatkina",1,1,2,"C","NCTL",2,10.407,9.823,"15","15","15-15",0,0,1.06094233218119,32.48,0,0,2,0,0,0,0,0,108,"babos t.","kasatkina d.",1500,1500,2998
"2018-usopen-2156",2018,2,3,83,"Timea Babos","Daria Kasatkina",2,1,2,"W","CTL",4,13.316,13.925,"15","30","15-30",0,0,0.854647989812625,46.26,0,0,2,0,0,0,0,0,87,"babos t.","kasatkina d.",1500,1500,3027
"2018-usopen-2156",2018,2,3,84,"Timea Babos","Daria Kasatkina",2,1,2,"B","NCTL",6,23.257,21.331,"15","40","15-40",0,0,0.795706749135892,44.82,0,0,2,0,0,0,0,0,81,"babos t.","kasatkina d.",1500,1500,3070
"2018-usopen-2156",2018,2,3,85,"Timea Babos","Daria Kasatkina",1,1,1,"BW","CTL",3,5.377,7.422,"30","40","30-40",0,1,0.913589230489358,72.81,0,1,2,0,0,0,0,0,93,"babos t.","kasatkina d.",1500,1500,3132
"2018-usopen-2156",2018,2,3,86,"Timea Babos","Daria Kasatkina",2,2,2,"B","NCTL",6,19.958,21.731,"0","0","0-0",2,1,0.909721259187353,26.12,0,1,2,1,0,0,0,0,80,"babos t.","kasatkina d.",1500,1500,3156
"2018-usopen-2156",2018,2,4,87,"Timea Babos","Daria Kasatkina",2,2,2,"W","CTL",3,11.077,12.01,"0","15","15-0",0,1,0.852863680488143,18.7,0,0,2,1,0,0,0,0,75,"babos t.","kasatkina d.",1500,1500,3295
"2018-usopen-2156",2018,2,4,88,"Timea Babos","Daria Kasatkina",2,2,1,"BW","NCTL",8,28.779,38.226,"15","15","15-15",0,0,0.796006101788934,32.48,0,0,2,1,0,0,0,0,70,"babos t.","kasatkina d.",1500,1500,3328
"2018-usopen-2156",2018,2,4,89,"Timea Babos","Daria Kasatkina",2,2,2,"BW","NCTL",1,1.356,2.315,"15","30","30-15",0,1,0.807377617528775,23.07,0,0,2,1,0,0,0,0,71,"babos t.","kasatkina d.",1500,1500,3379
"2018-usopen-2156",2018,2,4,90,"Timea Babos","Daria Kasatkina",1,2,2,"B","CTL",1,1.258,1.268,"15","40","40-15",0,1,1.11440854250451,9.87,0,0,2,1,0,0,0,0,98,"babos t.","kasatkina d.",1500,1500,3413
"2018-usopen-2156",2018,2,4,91,"Timea Babos","Daria Kasatkina",1,2,1,"BW","NCTL",6,14.439,17.202,"30","40","40-30",0,0,1.0575509638053,27.19,0,0,2,1,0,0,0,0,93,"babos t.","kasatkina d.",1500,1500,3434
"2018-usopen-2156",2018,2,4,92,"Timea Babos","Daria Kasatkina",1,2,1,"BC","NCTL",4,12.349,14.011,"40","40","40-40",0,0,1.01206490084593,45.83,0,0,2,1,0,0,0,0,89,"babos t.","kasatkina d.",1500,1500,3461
"2018-usopen-2156",2018,2,4,93,"Timea Babos","Daria Kasatkina",0,2,1,"BW","CTL",0,2.914,3.647,"AD","40","40-AD",0,0,0,72.81,0,0,2,1,0,0,0,1,0,"babos t.","kasatkina d.",1500,1500,3488
"2018-usopen-2156",2018,2,4,94,"Timea Babos","Daria Kasatkina",1,1,1,"B","NCTL",8,29.756,33.927,"0","0","0-0",1,1,0.717118428233582,26.12,1,0,3,1,0,0,0,0,73,"babos t.","kasatkina d.",1500,1500,3520
"2018-usopen-2156",2018,2,5,95,"Timea Babos","Daria Kasatkina",1,1,1,"BC","NCTL",5,16.636,20.853,"15","0","15-0",0,1,1.04129525195561,18.7,0,0,3,1,0,0,0,0,106,"babos t.","kasatkina d.",1500,1500,3575
"2018-usopen-2156",2018,2,5,96,"Timea Babos","Daria Kasatkina",2,1,2,"B","NCTL",2,5.629,0,"15","15","15-15",0,0,0.785883209023104,32.48,0,0,3,1,0,0,0,0,80,"babos t.","kasatkina d.",1500,1500,3601
"2018-usopen-2156",2018,2,5,97,"Timea Babos","Daria Kasatkina",1,1,1,"BC","CTL",3,6.48,8.04,"30","15","30-15",0,1,1.07076587229398,23.07,0,0,3,1,0,0,0,0,109,"babos t.","kasatkina d.",1500,1500,3637
"2018-usopen-2156",2018,2,5,98,"Timea Babos","Daria Kasatkina",1,1,1,"BC","NCTL",3,6.211,7.315,"40","15","40-15",0,1,1.01182463161725,9.87,0,0,3,1,0,0,0,0,103,"babos t.","kasatkina d.",1500,1500,3661
"2018-usopen-2156",2018,2,5,99,"Timea Babos","Daria Kasatkina",2,2,1,"BW","NCTL",7,16.908,21.322,"0","0","0-0",1,0,1.00069338510609,26.12,0,0,4,1,0,0,0,0,88,"babos t.","kasatkina d.",1500,1500,3697
"2018-usopen-2156",2018,2,6,100,"Timea Babos","Daria Kasatkina",2,2,2,"BW","NCTL",11,23.305,29.883,"0","15","15-0",0,1,0.852863680488143,18.7,0,0,4,1,0,0,0,0,75,"babos t.","kasatkina d.",1500,1500,3817
"2018-usopen-2156",2018,2,6,101,"Timea Babos","Daria Kasatkina",1,2,1,"C","CTL",2,8.375,5.846,"15","15","15-15",0,0,1.04617944806546,32.48,0,0,4,1,0,0,0,0,92,"babos t.","kasatkina d.",1500,1500,3860
"2018-usopen-2156",2018,2,6,102,"Timea Babos","Daria Kasatkina",1,2,2,"BW","NCTL",5,13.597,12.988,"15","30","30-15",0,1,1.01206490084593,23.07,0,0,4,1,0,0,0,0,89,"babos t.","kasatkina d.",1500,1500,3882
"2018-usopen-2156",2018,2,6,103,"Timea Babos","Daria Kasatkina",1,2,2,"B","NCTL",5,12.386,12.251,"15","40","40-15",0,1,1.02343641658577,9.87,0,0,4,1,0,0,0,0,90,"babos t.","kasatkina d.",1500,1500,3910
"2018-usopen-2156",2018,2,6,104,"Timea Babos","Daria Kasatkina",1,1,2,"B","CTL",1,5.507,5.97,"0","0","0-0",2,0,0.972530471166091,26.12,0,0,4,2,0,0,0,0,99,"babos t.","kasatkina d.",1500,1500,3936
"2018-usopen-2156",2018,2,7,105,"Timea Babos","Daria Kasatkina",1,1,2,"W","CTL",4,11.635,12.24,"0","15","0-15",0,0,0.972530471166091,36.5,0,0,4,2,0,0,0,0,99,"babos t.","kasatkina d.",1500,1500,3981
"2018-usopen-2156",2018,2,7,106,"Timea Babos","Daria Kasatkina",1,1,1,"BC","NCTL",3,9.983,7.564,"15","15","15-15",0,1,1.02164817173003,32.48,0,0,4,2,0,0,0,0,104,"babos t.","kasatkina d.",1500,1500,4016
"2018-usopen-2156",2018,2,7,107,"Timea Babos","Daria Kasatkina",2,1,1,"BW","NCTL",5,16.515,13.557,"30","15","30-15",0,1,0.884118610150991,23.07,0,0,4,2,0,0,0,0,90,"babos t.","kasatkina d.",1500,1500,4039
"2018-usopen-2156",2018,2,7,109,"Timea Babos","Daria Kasatkina",2,2,1,"B","NCTL",5,17.555,22.569,"0","0","0-0",1,0,1.00069338510609,26.12,0,0,5,2,0,0,0,0,88,"babos t.","kasatkina d.",1500,1500,4137
"2018-usopen-2156",2018,2,8,110,"Timea Babos","Daria Kasatkina",2,2,1,"BW","NCTL",2,3.714,3.375,"15","0","0-15",0,0,0.886978227707669,36.5,0,0,5,2,0,0,0,0,78,"babos t.","kasatkina d.",1500,1500,4257
"2018-usopen-2156",2018,2,8,111,"Timea Babos","Daria Kasatkina",1,2,2,"BW","NCTL",7,22.465,21.664,"15","15","15-15",0,1,1.01206490084593,32.48,0,0,5,2,0,0,0,0,89,"babos t.","kasatkina d.",1500,1500,4284
"2018-usopen-2156",2018,2,8,112,"Timea Babos","Daria Kasatkina",2,2,1,"C","NCTL",2,7.634,6.706,"30","15","15-30",0,0,0.95520732214672,46.26,0,0,5,2,0,0,0,0,84,"babos t.","kasatkina d.",1500,1500,4314
"2018-usopen-2156",2018,2,8,113,"Timea Babos","Daria Kasatkina",2,2,2,"BW","NCTL",3,8.955,6.45,"30","30","30-30",0,1,0.898349743447511,45.31,0,0,5,2,0,0,0,0,79,"babos t.","kasatkina d.",1500,1500,4342
"2018-usopen-2156",2018,2,8,114,"Timea Babos","Daria Kasatkina",1,2,2,"W","CTL",11,34.584,35.402,"30","40","40-30",0,1,1.11440854250451,27.19,0,0,5,2,0,0,0,0,98,"babos t.","kasatkina d.",1500,1500,4377
"2018-usopen-2156",2018,2,8,115,"Timea Babos","Daria Kasatkina",1,1,2,"BC","CTL",1,2.631,4.734,"0","0","0-0",2,0,0.952883390940513,26.12,0,0,5,3,0,0,0,0,97,"babos t.","kasatkina d.",1500,1500,4415
"2018-usopen-2156",2018,2,9,116,"Timea Babos","Daria Kasatkina",2,1,1,"BC","NCTL",7,23.732,0,"15","0","15-0",0,1,0.884118610150991,18.7,0,0,5,3,0,0,0,0,90,"babos t.","kasatkina d.",1500,1500,4453
"2018-usopen-2156",2018,2,9,117,"Timea Babos","Daria Kasatkina",0,1,2,"W","CTL",0,1.314,0,"15","15","15-15",0,0,0,32.48,0,0,5,3,0,0,1,0,0,"babos t.","kasatkina d.",1500,1500,4496
"2018-usopen-2156",2018,2,9,118,"Timea Babos","Daria Kasatkina",1,1,2,"W","CTL",4,10.923,17.276,"15","30","15-30",0,0,1.08058941240677,46.26,0,0,5,3,0,0,0,0,110,"babos t.","kasatkina d.",1500,1500,4545
"2018-usopen-2156",2018,2,9,119,"Timea Babos","Daria Kasatkina",2,1,2,"B","NCTL",2,4.186,6.791,"15","40","15-40",0,0,0.825177369474259,44.82,0,0,5,3,0,0,0,0,84,"babos t.","kasatkina d.",1500,1500,4574
"2018-usopen-2156",2018,2,9,120,"Timea Babos","Daria Kasatkina",0,2,2,"","",0,0.501,0.698,"0","0","0-0",2,1,0,26.12,0,1,5,4,0,0,1,0,0,"babos t.","kasatkina d.",1500,1500,4613
"2018-usopen-2156",2018,2,10,121,"Timea Babos","Daria Kasatkina",1,2,1,"BW","NCTL",4,12.198,11.528,"15","0","0-15",0,0,0.943835806406878,36.5,0,0,5,4,0,0,0,0,83,"babos t.","kasatkina d.",1500,1500,4724
