year,ServerName,avg_speed,sd_speed,location_entropy,modal_location,n_serves,avg_speed_z,sd_speed_z,location_entropy_z,SQS_FE_logodds,SQS_FE_centered,SQS_percentile,SQS_rank
2016,Andreas Seppi,113.8108108108108,5.611683436455676,2.97517524399656,WC_DNCTL,37,0.218192183584492,-2.187220916738145,1.2456311687050583,-0.252235611791213,-0.22769582430648413,15.384615384615385,45
2016,Andy Murray,117.45528455284553,9.756422924722264,2.8624778328702085,WC_DNCTL,246,0.9772767670847569,0.1951357661747123,0.5281231322396722,0.03565185403475657,0.06019164151948544,63.46153846153846,20
2016,Benjamin Becker,113.24193548387096,9.517344794121712,2.4885289249772677,WC_DNCTL,62,0.09970470879955326,0.05771593947946617,-1.8526888487899575,0.034373478020197745,0.058913265504926614,61.53846153846154,21
2016,Daniel Evans,110,8.94427190999916,3.0847160275876964,WC_DNCTL,91,-0.5755377049748397,-0.2716808824801426,1.9430419766537625,-0.3396636083284794,-0.31512382084375057,7.6923076923076925,49
2016,David Goffin,100.65079365079364,11.534183039652921,2.6928489924095356,WW_DCTL,63,-2.5228252723927778,1.2169753057671635,-0.5518489365985519,-0.38743992770625446,-0.3629001402215256,3.8461538461538463,51
2016,Denis Istomin,111.94117647058823,6.920727605406479,2.5411434571277223,WW_DCTL,51,-0.17122222982634433,-1.4347948274853517,-1.5177091072367785,-0.055054000428918504,-0.030514212944189635,36.53846153846153,34
2016,Dominic Thiem,111.136,13.84554429317221,2.6380784072423284,WW_DCTL,125,-0.3389273881243025,2.5455236848717906,-0.9005555717077062,0.06677679447972795,0.09131658196445683,67.3076923076923,18
2016,Donald Young,104.42424242424242,12.21104242518046,2.859562201093726,WBC_DNCTL,66,-1.7368772883214842,1.60602761775655,0.5095602459223054,0.30183103814141976,0.3263708256261486,94.23076923076923,4
2016,Dustin Brown,113.31914893617021,12.025527888582477,2.455888396916251,WW_DCTL,47,0.11578701462142722,1.4993956334562473,-2.0605005541715147,0.16827328372076522,0.1928130712054941,84.61538461538461,9
2016,Evgeny Donskoy,110,8.71512985400063,2.8989152968104723,WBW_DNCTL,87,-0.5755377049748397,-0.4033895483661124,0.7601087026645801,-0.3119917251552666,-0.2874519376705377,11.538461538461538,47
2016,Federico Delbonis,107.85714285714286,10.513879715246254,2.9428370023676886,WC_DNCTL,49,-1.0218599827361656,0.6305146969931712,1.0397440234550175,-0.3137498927661493,-0.28921010528142044,9.615384615384617,48
2016,Feliciano Lopez,118.05263157894737,9.280203685864217,2.6065381868348987,WC_DNCTL,57,1.1016944335598307,-0.07859050526813348,-1.101361973452359,0.14851131478461577,0.17305110226934464,76.92307692307693,13
2016,Fernando Verdasco,115.9074074074074,11.198498077393149,2.6333268591842174,WW_DCTL,54,0.6548791422363236,1.0240267946588382,-0.9308071443327761,0.16378957600386101,0.1883293634885899,80.76923076923077,11
2016,Gael Monfils,113.28518518518518,10.935947466571028,2.786913925068597,WC_DNCTL,270,0.10871291789431528,0.8731152104529695,0.047032124269673944,-0.0475428113544899,-0.02300302386976103,40.38461538461539,32
