"Estimate","Std. Error","z value","Pr(>|z|)","term","model","predictor","outcome","serve_type","n_servers","correlation"
0.449025670110908,0.0204786023312146,21.9265779396712,1.44925503798774e-106,"(Intercept)","win_sqs_first","sqs","win","first",86,NA
0.0614704498019455,0.0225531343856521,2.72558344888203,0.00641879484321366,"SQS_z","win_sqs_first","sqs","win","first",86,0.164001830345911
0.440709780291066,0.021376397925941,20.6166530871064,1.94561276882203e-94,"(Intercept)","win_welo_first","welo","win","first",86,NA
0.0440403307583916,0.0211841994214193,2.07892353552255,0.0376243791091516,"welo_z","win_welo_first","welo","win","first",86,0.0112622051401962
0.44931173119445,0.0204619509896363,21.9584012991733,7.19874474578325e-107,"(Intercept)","win_ace_rate_first","ace_rate","win","first",86,NA
0.0636454974743285,0.0221158103305756,2.87782796664417,0.00400423439716437,"ace_rate_z","win_ace_rate_first","ace_rate","win","first",86,0.161671813771148
0.451081404913081,0.0205373291287185,21.96397604021,6.36762097832003e-107,"(Intercept)","win_unreturned_rate_first","unreturned_rate","win","first",86,NA
-0.0310945616437454,0.0245393561599464,-1.26713029637259,0.205108704208946,"unreturned_rate_z","win_unreturned_rate_first","unreturned_rate","win","first",86,-0.118314590985198
0.43481091522039,0.0209126414785652,20.7917739930681,5.13760627339597e-96,"(Intercept)","win_first_serve_points_won_first","first_serve_points_won","win","first",86,NA
0.0992536912939731,0.0242206163153423,4.09790114346107,4.16913251912102e-05,"first_serve_points_won_z","win_first_serve_points_won_first","first_serve_points_won","win","first",86,0.252331488428936
0.451668728698245,0.0204259289957428,22.1125182992843,2.39524912811728e-108,"(Intercept)","win_first_serve_in_pct_first","first_serve_in_pct","win","first",86,NA
0.0496305319467669,0.02260128051511,2.19591681602229,0.0280978978816052,"first_serve_in_pct_z","win_first_serve_in_pct_first","first_serve_in_pct","win","first",86,0.268927504875579
0.45274380828808,0.0204177173999144,22.174065759671,6.11314067456148e-109,"(Intercept)","win_random_effects_only_first","random_effects_only","win","first",86,NA
0.0315417785927501,0.0217670867449817,1.44905834034138,0.147321290813873,"random_effects_only_z","win_random_effects_only_first","random_effects_only","win","first",86,0.0750565291579884
0.445447224708511,0.0205424806512205,21.6841983337609,2.89252631616004e-104,"(Intercept)","win_fixed_effects_only_first","fixed_effects_only","win","first",86,NA
0.0746715790038991,0.0214997362321033,3.47313930728135,0.00051440827757063,"fixed_effects_only_z","win_fixed_effects_only_first","fixed_effects_only","win","first",86,0.196296322842812
-0.126968435993284,0.0200436408760532,-6.33459942624386,2.37958681075546e-10,"(Intercept)","eff_sqs_first","sqs","eff","first",86,NA
0.0982567702627604,0.0221239995561671,4.4411847872855,8.94649258227278e-06,"SQS_z","eff_sqs_first","sqs","eff","first",86,0.28305338602503
-0.0950648500222288,0.0209117690162471,-4.54599751691833,5.46756807194816e-06,"(Intercept)","eff_welo_first","welo","eff","first",86,NA
-0.0739344701511753,0.0206904668621958,-3.57335920178115,0.000352430781814626,"welo_z","eff_welo_first","welo","eff","first",86,-0.245211589465922
-0.125858593324506,0.0200203333951356,-6.28653833282746,3.24622889490979e-10,"(Intercept)","eff_ace_rate_first","ace_rate","eff","first",86,NA
0.0934672647832384,0.0215522744751542,4.33677034370498,1.44591559199899e-05,"ace_rate_z","eff_ace_rate_first","ace_rate","eff","first",86,0.262305053551467
-0.115211322989285,0.0200649466599947,-5.7419202224441,9.36089237395435e-09,"(Intercept)","eff_unreturned_rate_first","unreturned_rate","eff","first",86,NA
0.02630127173711,0.0240621352865591,1.0930564317707,0.274369023496114,"unreturned_rate_z","eff_unreturned_rate_first","unreturned_rate","eff","first",86,0.0762095838245601
-0.123335635940434,0.0204935560426772,-6.01826426236574,1.76297218766302e-09,"(Intercept)","eff_first_serve_points_won_first","first_serve_points_won","eff","first",86,NA
0.0267027234661662,0.0236847549685293,1.12742240743664,0.25956392959846,"first_serve_points_won_z","eff_first_serve_points_won_first","first_serve_points_won","eff","first",86,0.0978603896529948
-0.117862421445294,0.0199513109617227,-5.90750260328346,3.47332842460781e-09,"(Intercept)","eff_first_serve_in_pct_first","first_serve_in_pct","eff","first",86,NA
-0.000670561186059396,0.0220634230508851,-0.0303924365912249,0.975754076796825,"first_serve_in_pct_z","eff_first_serve_in_pct_first","first_serve_in_pct","eff","first",86,0.0892641178501435
-0.122053244856795,0.0199607633988739,-6.11465816300795,9.67641577347308e-10,"(Intercept)","eff_random_effects_only_first","random_effects_only","eff","first",86,NA
0.0806256436831787,0.0213253957975687,3.78073375277615,0.000156366827630954,"random_effects_only_z","eff_random_effects_only_first","random_effects_only","eff","first",86,0.260732723655875
-0.130686904195315,0.020124458060882,-6.49393408756407,8.36233456551e-11,"(Intercept)","eff_fixed_effects_only_first","fixed_effects_only","eff","first",86,NA
0.100311438572816,0.0210689339999918,4.76110649797729,1.92534407508041e-06,"fixed_effects_only_z","eff_fixed_effects_only_first","fixed_effects_only","eff","first",86,0.262580057263161
-0.0456526507346674,0.025813177711387,-1.76857925998505,0.0769641144060155,"(Intercept)","win_sqs_second","sqs","win","second",82,NA
-0.0359666410464,0.0278067613858552,-1.29344947969006,0.195855646392189,"SQS_z","win_sqs_second","sqs","win","second",82,-0.139186246894124
-0.0621369404071484,0.0267885606119553,-2.31953262839429,0.0203661740761271,"(Intercept)","win_welo_second","welo","win","second",82,NA
0.0704556964549348,0.027022984580679,2.60725073666769,0.00912724973033006,"welo_z","win_welo_second","welo","win","second",82,0.167709565260478
-0.0422179653745198,0.0257364361078695,-1.64039671994875,0.100922706897566,"(Intercept)","win_ace_rate_second","ace_rate","win","second",82,NA
-0.00789650621687917,0.0293438180291502,-0.269102889372976,0.787850507027052,"ace_rate_z","win_ace_rate_second","ace_rate","win","second",82,-0.0106095177172289
-0.0540368283708154,0.026125158706944,-2.06838277910452,0.0386040432526302,"(Intercept)","win_unreturned_rate_second","unreturned_rate","win","second",82,NA
-0.0789574050721414,0.0313552342232482,-2.51815708056802,0.0117970695986003,"unreturned_rate_z","win_unreturned_rate_second","unreturned_rate","win","second",82,-0.240540098616106
-0.0353801754374059,0.0264977710646498,-1.33521326571524,0.181806556315611,"(Intercept)","win_first_serve_points_won_second","first_serve_points_won","win","second",82,NA
-0.0338818994168606,0.0303205013925531,-1.1174584146284,0.263798370749669,"first_serve_points_won_z","win_first_serve_points_won_second","first_serve_points_won","win","second",82,-0.103558532804765
-0.0426659477350524,0.0257009367685495,-1.6600930977451,0.0968957252524107,"(Intercept)","win_first_serve_in_pct_second","first_serve_in_pct","win","second",82,NA
-0.0187481263451225,0.0279403525644952,-0.67100536050309,0.502217114639822,"first_serve_in_pct_z","win_first_serve_in_pct_second","first_serve_in_pct","win","second",82,-0.0891353756179349
-0.0443959385196345,0.0258825047088434,-1.71528756660346,0.0862925169889083,"(Intercept)","win_random_effects_only_second","random_effects_only","win","second",82,NA
-0.015818179516509,0.0267701477007329,-0.590888765102926,0.554594954194321,"random_effects_only_z","win_random_effects_only_second","random_effects_only","win","second",82,-0.0521549728014812
-0.0408262464703617,0.0257324173268365,-1.58656864420522,0.112610373755412,"(Intercept)","win_fixed_effects_only_second","fixed_effects_only","win","second",82,NA
-0.0391748319841042,0.0270789090115164,-1.44669166573304,0.147983299727807,"fixed_effects_only_z","win_fixed_effects_only_second","fixed_effects_only","win","second",82,-0.202856775545005
-0.922175092497314,0.0285893615539026,-32.2558826911415,2.90945707194666e-228,"(Intercept)","eff_sqs_second","sqs","eff","second",82,NA
0.00852623951637369,0.030787304696695,0.276940108930321,0.781826094115652,"SQS_z","eff_sqs_second","sqs","eff","second",82,-0.0814987068299703
-0.884884418963027,0.0292857177159833,-30.2155619863836,1.47947123401529e-200,"(Intercept)","eff_welo_second","welo","eff","second",82,NA
-0.15407307118917,0.0303675007942368,-5.07361709589254,3.90324096358102e-07,"welo_z","eff_welo_second","welo","eff","second",82,-0.320918285349004
-0.921627554513917,0.0285058732734036,-32.3311461352005,2.55411123464264e-229,"(Intercept)","eff_ace_rate_second","ace_rate","eff","second",82,NA
