"Estimate","Std. Error","z value","Pr(>|z|)","term","model","predictor","outcome","serve_type","n_servers","correlation"
-0.0214097740680165,0.0279806899943076,-0.765162477135913,0.444174800337181,"(Intercept)","win_first_serve_in_pct_second","first_serve_in_pct","win","second",66,NA
0.0117878110184227,0.0291651420120914,0.40417464840513,0.686084294802157,"first_serve_in_pct_z","win_first_serve_in_pct_second","first_serve_in_pct","win","second",66,0.0246414947964531
-0.0246952480289581,0.028046158234309,-0.880521596670888,0.378576810913442,"(Intercept)","win_random_effects_only_second","random_effects_only","win","second",66,NA
-0.0247704045684001,0.0269792861014691,-0.918126761221131,0.358552505915047,"random_effects_only_z","win_random_effects_only_second","random_effects_only","win","second",66,-0.0474210859691452
-0.0302575195973221,0.0281156087322701,-1.07618226891149,0.281845748030932,"(Intercept)","win_fixed_effects_only_second","fixed_effects_only","win","second",66,NA
0.0681583411305055,0.0273993643956743,2.48758840337428,0.0128612484604183,"fixed_effects_only_z","win_fixed_effects_only_second","fixed_effects_only","win","second",66,0.142571744791722
-0.987732314091503,0.0314248439305132,-31.4315742116518,7.49639715183691e-217,"(Intercept)","eff_sqs_second","sqs","eff","second",66,NA
0.0548016687709952,0.030909271773682,1.7729847914973,0.0762312270056311,"SQS_z","eff_sqs_second","sqs","eff","second",66,0.113910493740995
-1.01586605484127,0.0355686952888173,-28.5606780510912,2.06994462991306e-179,"(Intercept)","eff_welo_second","welo","eff","second",66,NA
0.0418436929998703,0.0265758952520219,1.57449796528253,0.115372371561194,"welo_z","eff_welo_second","welo","eff","second",66,0.144762062967269
-0.98866609341104,0.0314331047677756,-31.4530206518,3.8168155887886e-217,"(Intercept)","eff_ace_rate_second","ace_rate","eff","second",66,NA
-0.0269937458606713,0.0292007455252222,-0.924419749398364,0.355267816115477,"ace_rate_z","eff_ace_rate_second","ace_rate","eff","second",66,-0.0704895990603199
-0.990302567288033,0.0314213782725157,-31.5168404994586,5.10701533997868e-218,"(Intercept)","eff_unreturned_rate_second","unreturned_rate","eff","second",66,NA
-0.00477360128476897,0.0308251790670326,-0.154860455940524,0.876931329074259,"unreturned_rate_z","eff_unreturned_rate_second","unreturned_rate","eff","second",66,-0.0294782162251745
-0.988225953409145,0.0323039144377368,-30.5915233682862,1.5867898939596e-205,"(Intercept)","eff_first_serve_points_won_second","first_serve_points_won","eff","second",66,NA
-0.00805212738137461,0.0322860137163207,-0.249399862495388,0.803051491501576,"first_serve_points_won_z","eff_first_serve_points_won_second","first_serve_points_won","eff","second",66,-0.0335880951559703
-0.994321141458758,0.0315464264215027,-31.5192956619964,4.72636037908254e-218,"(Intercept)","eff_first_serve_in_pct_second","first_serve_in_pct","eff","second",66,NA
-0.053415919432735,0.0328457286946266,-1.62626684064018,0.103892902541611,"first_serve_in_pct_z","eff_first_serve_in_pct_second","first_serve_in_pct","eff","second",66,-0.113565314501302
-0.986705116481379,0.0315044819977196,-31.319515634404,2.53125587835008e-215,"(Intercept)","eff_random_effects_only_second","random_effects_only","eff","second",66,NA
0.0375190998162982,0.0304197447439311,1.23337983708044,0.217434083974257,"random_effects_only_z","eff_random_effects_only_second","random_effects_only","eff","second",66,0.0983800718282934
-0.999902793859592,0.0317601022863176,-31.4829840548201,1.48524204136023e-217,"(Intercept)","eff_fixed_effects_only_second","fixed_effects_only","eff","second",66,NA
0.07229766952519,0.0305606613324001,2.36571024228918,0.0179955224879735,"fixed_effects_only_z","eff_fixed_effects_only_second","fixed_effects_only","eff","second",66,0.0929059517393352
