"ServerName","avg_speed","sd_speed","location_entropy","win_rate","n_serves","overperf_lm","overperf_glm","overperf_rf","pred_lm","pred_glm","pred_rf","rf_weighted_baseline"
"lauren davis",79.2238805970149,6.89492763827454,2.79614290384829,0.432835820895522,67,-0.0508459360136894,0.129572465795192,-0.0270114180633855,0.483681756909212,0.303263355100331,0.459847238958908,-8.53693405488041
"lesia tsurenko",75.9473684210526,6.9164436658196,2.66847510220379,0.539473684210526,76,0.0665227210862226,0.298062879981769,0.0342688367219478,0.472950963124304,0.241410804228757,0.505204847488579,-12.6805206891232
"lin zhu",84.0454545454545,6.28380918934673,2.32129070875967,0.545454545454545,44,0.0874874423387427,0.204414300795291,0.027882244977113,0.457967103115803,0.341040244659254,0.517572300477432,-2.14873154799447
"liudmila samsonova",94.2068965517241,5.67150759464807,2.41481718742856,0.482758620689655,87,0.013517055204723,-0.044734433864085,-0.00738814732701681,0.469241565484932,0.52749305455374,0.490146768016672,11.7565701204686
"lulu sun",87.4910714285714,3.8367486604077,2.7798014410518,0.473214285714286,112,0.0131782242388282,0.178797437523064,0.000773943679970523,0.460036061475458,0.294416848191222,0.472440342034315,10.9481447625722
"madison keys",79.3563218390805,6.18216156801537,2.55424758403318,0.482758620689655,174,0.0195222945966839,0.223900088569509,0.0135407731839731,0.463236326092971,0.258858532120147,0.469217847505682,-6.63466726988039
"magda linette",83.18,4.36914039086661,2.67218862475694,0.54,50,0.0853820214447845,0.298710570479527,0.0697167321373431,0.454617978555216,0.241289429520473,0.470283267862657,3.9895457767774
"magdalena frech",78.375,4.63369764293635,2.61595732094918,0.4,40,-0.0483768681731793,0.220245835717972,-0.0139807161250158,0.448376868173179,0.179754164282028,0.413980716125016,-2.53303348572022
"maria sakkari",87.8985507246377,6.60158115883447,2.75811538838755,0.514492753623188,138,0.0249439401599902,0.0500729110492358,0.0218554884445972,0.489548813463198,0.464419842573953,0.492637265178591,2.29520404631803
"marie bouzkova",77.6829268292683,8.13444112075693,2.76980552788203,0.495934959349593,123,0.00210686001677418,0.155358568208283,0.0115704014179063,0.493828099332819,0.34057639114131,0.484364557931687,-14.4360273768656
"marketa vondrousova",83.936,7.01236695578466,2.34358709173052,0.488,125,0.021045815142499,0.105568524226109,-0.0157074396512551,0.466954184857501,0.382431475773891,0.503707439651255,-4.60983146324317
"marta kostyuk",84.6222222222222,4.72560188032309,2.58033474701684,0.444444444444444,45,-0.0110256004009109,0.164886949748214,-0.00796619885847694,0.455470044845355,0.27955749469623,0.452410643302921,4.25359270155468
"martina trevisan",82.56,6.7705243519243,2.17223819210189,0.6,25,0.146538725677868,0.268033737974487,0.0676160340529446,0.453461274322132,0.331966262025513,0.532383965947055,-5.81311609901682
"mccartney kessler",83.5238095238095,5.78462658794021,2.67926178225318,0.333333333333333,21,-0.137531828077984,0.013654564624156,-0.0797706724429051,0.470865161411318,0.319678768709177,0.413104005776238,-0.241005427324346
"mirra andreeva",82.4125,5.78013566920625,2.58358788862501,0.475,80,0.0106837468220217,0.18090746106104,-0.00061912325385427,0.464316253177978,0.29409253893896,0.475619123253854,-1.73495944195755
"naomi osaka",87.5744680851064,6.22318484397018,2.16481944267672,0.51063829787234,47,0.0571308672554408,0.107740160375357,0.0168723840411481,0.4535074306169,0.402898137496983,0.493765913831192,1.72289323699973
"nina stojanovic",87.125,5.73556789955753,2.79248125036058,0.541666666666667,24,0.0607232780255059,0.14592988862037,0.0263249092065102,0.480943388641161,0.395736778046297,0.515341757460156,4.33069497784522
"ons jabeur",80.4346895074947,5.91004782555803,2.78948228550083,0.490364025695931,467,0.0162263989058666,0.216442920462583,0.0146437312425205,0.474137626790065,0.273921105233348,0.475720294453411,-3.93231050352244
"paula badosa",89.8962962962963,5.73581842860125,2.5987241309399,0.481481481481481,135,0.00728202016298707,0.0357479050038215,0.0116140805991267,0.474199461318494,0.44573357647766,0.469867400882355,7.04189018323339
