"cluster","avg_speed","sd_speed","win_rate","ace_pct","location_entropy"
"1",100.719530932397,6.56323701681232,0.583622320976249,0.0446502764041098,2.95116518385193
"2",95.7807250191462,7.42362382282915,0.550060174615574,0.0257452584218607,2.95164686510122
"3",101.808050682504,5.61808761699721,0.512827168260256,0.0450092890043948,2.76597114628104
"4",103.359046481306,7.14048242656688,0.620065133617174,0.0859440687550647,2.80117109140899
