"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8"
"avg_speed",-0.597673839040705,-0.268769805815671,-0.0426931892235451,-0.35135243800788,-0.63502397650346,-0.164623523006473,-0.118020935486107,-0.0314997338662869
"sd_speed",0.477620322167342,-0.522121488194878,0.0107000927768424,0.390012870430066,-0.439890287013828,0.219946065251514,-0.305667010590368,-0.108311544811314
"win_rate",0.0791470471637622,-0.385671990363822,-0.842174310039106,-0.233570419211585,0.263470122636986,-0.0100157233726847,0.0898242539765021,-0.0599577744257017
"ace_pct",0.313680085676325,-0.453439120911759,0.479193609925123,-0.597887439046997,0.249233684153665,-0.211005210546749,-0.00850211295335512,0.0467861923462208
"location_entropy",-0.508712210430686,-0.497081088936899,0.208913314318809,0.29788718782515,0.367419479986876,0.412709654712208,0.142460782623278,0.190050836509216
"modal_location_WBC_DNCTL",0.0556611361631779,0.107362481439495,0.0749946191600747,-0.323527755792653,-0.128050995658311,0.648665205395619,0.344622986259821,-0.564935505159944
"modal_location_WBW_DNCTL",-0.104571021671657,-0.186001361524177,0.099099448287399,0.336669127304316,0.0984671182044209,-0.529269794415874,0.302503774278183,-0.670798606815735
"modal_location_WC_DNCTL",-0.192831493954578,0.0871160411988724,0.00943657099125092,-0.0752582751962254,0.3325917086866,0.0931503483414137,-0.808659040758097,-0.419821720691645
