"ServerName","avg_speed","sd_speed","location_entropy","win_rate","serve_efficiency","n_serves","overperf_lm","overperf_rf","overperf_xgb","pred_lm","pred_rf","pred_xgb","rf_weighted_baseline"
"anett kontaveit",80.7924528301887,3.99210032711738,2.65165779735801,0.39622641509434,0.226415094339623,53,-0.073817765604895,-0.163461972732212,-0.2151152525308,0.300232859944518,0.389877067071835,0.441530346870422,-0.0800651269572417
"angelique kerber",76.85,4.87409270131549,2.74031814568337,0.5,0.216666666666667,60,-0.0680135357404762,-0.0715699350999805,-0.034191491206487,0.284680202407143,0.288236601766647,0.250858157873154,-0.829256268249194
"anhelina kalinina",78.2542372881356,8.09340561781304,2.53880265268901,0.423728813559322,0.271186440677966,59,-0.0142470543967503,0.0236978006062192,0.0234171296075239,0.285433495074716,0.247488640071747,0.247769311070442,-0.673223145913541
"anna blinkova",78.8571428571429,7.60086240131325,2.32728986734457,0.457142857142857,0.314285714285714,35,0.032489289530315,0.0598709904768683,0.0705685951880046,0.281796424755399,0.254414723808846,0.24371711909771,-0.6877393024489
"anna bondar",86.1111111111111,5.11615089691459,2.69601319936368,0.518518518518518,0.419753086419753,81,0.102256210249788,0.154642745702008,0.19264584466999,0.317496876169965,0.265110340717745,0.227107241749763,1.03757124805738
"anna kalinskaya",84.8333333333333,5.43059315280955,2.82604275432133,0.5,0.307692307692308,78,-0.0021084423224686,0.0325019208334476,0.0214674954230969,0.309800750014776,0.27519038685886,0.286224812269211,0.860807498423535
"arantxa rus",81.4027777777778,7.37460377970696,2.98176318571928,0.430555555555556,0.25,72,-0.0472760678777029,-0.00374342053243304,-0.00100213289260864,0.297276067877703,0.253743420532433,0.251002132892609,0.260130394583225
"aryna sabalenka",88.7252747252747,7.66171604934792,2.79836324166991,0.545054945054945,0.331868131868132,455,0.0121415532992595,-0.0190845723575703,0.0162557859342177,0.319726578568872,0.350952704225702,0.315612345933914,1.63942513846904
"ashleigh barty",84.2121212121212,5.15458019335202,2.50777559040323,0.545454545454545,0.196969696969697,66,-0.111081526293893,-0.130766618497004,-0.107273748426726,0.308051223263589,0.327736315466701,0.304243445396423,0.526103196144685
"ashlyn krueger",93.0769230769231,8.04362164515695,2.3634612874969,0.538461538461538,0.346153846153846,52,0.0166994510394847,0.0373018919459697,-0.0223490091470572,0.329454395114361,0.308851954207876,0.368502855300903,2.24659071633817
"barbora krejcikova",86.4787878787879,6.44071261659828,2.84753834302294,0.515151515151515,0.412121212121212,165,0.0969967788103233,0.109248421417811,0.1044938918316,0.315124433310889,0.302872790703401,0.307627320289612,1.21164407058752
"beatriz haddad maia",79.4034090909091,7.20331588508096,2.67295066302883,0.505681818181818,0.278409090909091,176,-0.0102708533524637,0.0316122244155315,-0.045845779505643,0.288679944261555,0.246796866493559,0.324254870414734,-0.350512600926052
"belinda bencic",80.8163265306122,6.24269326948982,2.69423882919341,0.505102040816326,0.326530612244898,196,0.0302111831485536,0.0447655385234698,0.0447318322804509,0.296319429096344,0.281765073721428,0.281798779964447,-0.047410873511922
"bernarda pera",82.0813008130081,5.7239695843193,2.75359660257281,0.479674796747967,0.382113821138211,123,0.0820101783513723,0.0695000512676631,0.0949167975080692,0.300103642786839,0.312613769870548,0.287197023630142,0.250232828756497
"bianca andreescu",83.1813186813187,5.48277890761745,2.62857942354667,0.521978021978022,0.263736263736264,182,-0.0413321477451205,-0.0380738467441176,-0.0393614909806094,0.305068411481384,0.301810110480381,0.303097754716873,0.393878312779397
"camila giorgi",87.8333333333333,6.18266545372431,2.48465547404231,0.527777777777778,0.375,72,0.0582806427100375,0.0355510630995101,0.0754434764385223,0.316719357289962,0.33944893690049,0.299556523561478,1.2522766560113
