"ServerName","win_rate","avg_speed","sd_speed","location_entropy","modal_locationWB_DNCTL","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","modal_locationWW_DCTL","cluster","avg_welo","avg_welo_scaled","avg_welo_rescaled","performance_lm","performance_rf","performance_xgb","pred_lm","pred_rf","pred_xgb","weighted_avg"
"aslan karatsev",0.575842696629214,0.379803647081478,-0.984985432469564,1.40295223633148,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,"2",1531.35904916974,0.649761923396353,-0.287156118284768,0.103934065017756,-0.0513278770705867,0.29398965943971,0.522426410159251,0.51793281548025,0.556298494338989,-0.0261843507070821
"ben shelton",0.5858310626703,1.42816984130654,-0.0646875489081009,0.481482322227581,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",1555.90392631243,1.82804484628066,0.270790183081358,0.388419895372694,0.490400883970675,0.417606854414467,0.567770477695227,0.56703211654608,0.566387116909027,0.461946493506833
"benjamin bonzi",0.575657894736842,0.619595705978781,-0.590102749995624,0.631993853974266,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1525.73680465659,0.379864679274391,-0.414959183390843,0.287677373669782,0.234123199182356,0.335481681234957,0.561088162660409,0.547239958407924,0.564677596092224,0.220301964785566
"benoit paire",0.54601226993865,-0.688105199562227,1.21126212691626,1.20492077059763,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1500,-0.855637019926784,-1,0.0629547828399454,0.0596149990958678,0.142676356344294,0.556004494560181,0.548088873653619,0.568797051906586,0.0662423790989287
"bernabe zapata miralles",0.528846153846154,-1.04050744961847,0.56560186922349,-0.074299611554919,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1506.2019510042,-0.557910821733471,-0.859019232244217,-0.155314345748824,-0.117894348252988,-0.0979029061299521,0.53463934725551,0.540761382784329,0.545954883098602,-0.198910848732471
"borna coric",0.509677419354839,-0.0374871559297723,0.149649887706246,-2.34186154853652,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1500,-0.855637019926784,-1,-0.352724320251887,-0.264098570030881,-0.411531371066885,0.520462734991959,0.537898035210913,0.511646628379822,-0.179262429358592
"borna gojo",0.590361445783133,1.21087187099741,1.17502460659476,0.296495297107088,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",1541.60984277527,1.1418538161848,-0.0541383547399358,0.413071115315372,0.533379438367601,0.512194496005432,0.566522143468321,0.568570327920485,0.578499555587769,0.482668028563146
"botic van de zandschulp",0.564405113077679,0.500070790476539,0.121860622090986,-0.0333247281242022,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1545.00344500702,1.30476453411117,0.0230039264173065,0.177913515950967,0.158881425476321,0.221192235228614,0.554045674836642,0.5466415721629,0.558198690414429,0.180582744589497
"brandon nakashima",0.563739376770538,0.802274716681211,-0.0838387883383725,0.58096774502514,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",1534.42019165649,0.79671282869864,-0.21757120577911,0.192287996654974,0.270449641149048,0.228838662186578,0.55799031690541,0.558470496165258,0.560634434223175,0.303323341144958
"cameron norrie",0.558270676691729,-0.581060129579487,0.199459528136785,-0.171424490623564,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1540.0090192513,1.06500588535682,-0.0905277633788681,0.0512729493506786,0.0656480529997248,-0.0383381021148041,0.536245261488959,0.540975742595331,0.516077876091003,-0.11422766192643
