"ServerName","avg_speed","sd_speed","location_entropy","win_rate","n_serves","overperf_lm","overperf_glm","overperf_rf","pred_lm","pred_glm","pred_rf","rf_weighted_baseline"
"aslan karatsev",101.604166666667,5.98842707772652,2.60593013862704,0.479166666666667,48,0.0146161816253758,0.176397329593086,0.00795215677808975,0.464550485041291,0.302769337073581,0.471214509888577,0.159063725940493
"ben shelton",103.818181818182,9.18335188057842,2.56769954241963,0.474747474747475,99,0.0136430678433503,0.131637371231966,0.00729369713226763,0.461104406904124,0.343110103515509,0.467453777615207,0.197437062604701
"benoit paire",94.1612903225806,9.65434884458311,2.47374943975523,0.451612903225806,31,-0.0137663346530539,0.10052108004188,0.000203722957986763,0.46537923787886,0.351091823183927,0.45140918026782,-0.435433178167751
"borna coric",103.935483870968,8.49288126951416,2.74440619864436,0.548387096774194,31,0.0791083676783705,0.206807727432536,0.0301999966107858,0.469278729095823,0.341579369341657,0.518187100163408,0.884061124834396
"botic van de zandschulp",100.775362318841,5.58676501192092,2.75744040629035,0.449275362318841,138,-0.0231385978169613,0.144724458614469,-0.0252841589827684,0.472413960135802,0.304550903704372,0.474559521301609,0.729148312481695
"brandon nakashima",99.1111111111111,5.45266499572049,2.78393249541035,0.476190476190476,126,0.00104516121981651,0.171323544237915,-0.00263674808396763,0.47514531497066,0.304866931952561,0.478827224274444,0.783165281142521
"cameron norrie",91.6042654028436,6.36627700864262,2.7635724935212,0.497630331753554,422,0.0166118685821347,0.177247975662787,0.00854328843448288,0.48101846317142,0.320382356090768,0.489087043319072,0.525407743835832
"carlos alcaraz",100.384201077199,7.94764579520967,2.85276655817973,0.533213644524237,557,0.0556842582570167,0.192136212943957,0.0239365119060839,0.47752938626722,0.34107743158028,0.509277132618153,1.19745192892915
"casper ruud",97.9,7.38542739556256,2.73301690353645,0.491666666666667,120,0.0176312444207057,0.162407842299312,-0.000629038408791971,0.474035422245961,0.329258824367354,0.492295705075459,0.622215626413209
"christopher eubanks",104.40625,8.72453060115708,2.67812623725571,0.520833333333333,96,0.0550855664425435,0.179365655315056,0.0148721723673286,0.46574776689079,0.341467678018277,0.505961160966005,0.640005528881006
"cristian garin",95.8409090909091,7.34829269711503,2.66699951972573,0.495454545454545,220,0.0226968190102042,0.168509715222481,0.0157038865771701,0.472757726444341,0.326944830232064,0.479750658877375,0.296597387062478
"daniel evans",97.8725490196078,5.69620315792059,2.77588894998914,0.490196078431373,204,0.0142931111154753,0.18177606699937,0.00762364444076513,0.475902967315897,0.308420011432002,0.482572433990607,0.725543313385091
"daniil medvedev",95.7964376590331,9.46741390522586,2.69562446930972,0.468193384223919,393,-0.00618863001287501,0.110286888107902,-0.0133628392903634,0.474382014236794,0.357906496116017,0.481556223514282,0.496445031832854
"david goffin",91.3861788617886,4.97598847041206,2.78673286833152,0.516260162601626,246,0.0341024914243142,0.213247146517968,0.0216265311816368,0.482157671177312,0.303013016083658,0.494633631419989,0.556102511495388
"denis kudla",96.1951219512195,6.77576383957972,2.26613753559136,0.51219512195122,41,0.0587707383422182,0.210877149030654,0.0366618642075982,0.453424383609001,0.301317972920565,0.475533257743621,-1.33012105415209
"denis shapovalov",99.7428571428571,6.91950336675864,2.94871698969873,0.517460317460318,315,0.0349308700599967,0.185846399041339,0.0277154868216913,0.482529447400321,0.331613918418978,0.489744830638626,1.52382000749197
"diego schwartzman",87.3766233766234,6.00226310487166,2.7561126695405,0.532467532467532,154,0.0480478100220752,0.214920061618157,0.0232635121196582,0.484419722445457,0.317547470849375,0.509204020347874,0.360765943084911
"dominic stricker",93.2666666666667,6.60715865213977,2.79561120377737,0.377777777777778,45,-0.103290014373889,0.0536406682215706,-0.0491467509696745,0.481067792151667,0.324137109556207,0.426924528747452,0.711265331577229
"dominic thiem",99.0655737704918,4.97282231219193,2.76384588194323,0.524590163934426,61,0.0504059979790417,0.226839947203421,0.0222262358774292,0.474184165955385,0.297750216731005,0.502363928056997,0.681573462584594
"dominik koepfer",101.464285714286,3.89189226428808,2.01786505292067,0.464285714285714,28,0.027642427083564,0.211724224281867,-0.014961581873875,0.43664328720215,0.252561490003848,0.479247296159589,-2.29696350269093
"dusan lajovic",92.4210526315789,5.80931323830553,2.36036542378471,0.368421052631579,57,-0.0927397991337632,0.0735283166347122,-0.0388046894827896,0.461160851765342,0.294892735996867,0.407225742114369,-1.09700453440176
"elias ymer",94.4545454545455,6.19997954030587,2.54212209739257,0.477272727272727,44,0.00930042616113491,0.170531745551158,0.0142672037883084,0.467972301111592,0.306740981721569,0.463005523484419,-0.291907774491491
"emil ruusuvuori",97.1408450704225,5.91437902705381,2.84443405223565,0.464788732394366,71,-0.015035473319399,0.150025134146643,-0.0140573855145991,0.479824205713765,0.314763598247723,0.478846117908965,0.989549719580417
"fabian marozsan",94.6451612903226,4.85488336349271,2.52567332602738,0.387096774193548,31,-0.0797801610877918,0.0986204000930561,-0.0431402489760153,0.46687693528134,0.288476374100492,0.430237023169564,-0.40722938486371
