"ServerName","serve_efficiency","avg_speed","sd_speed","location_entropy","modal_locationWB_DNCTL","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","modal_locationWW_DCTL","cluster","avg_welo","avg_welo_scaled","avg_welo_rescaled","performance_lm","performance_rf","performance_xgb","pred_lm","pred_rf","pred_xgb","weighted_avg"
"adrian mannarino",0.273006134969325,-1.9694509032147,2.03551514365857,0.321892963464853,-0.181089448698018,-0.223644375566856,-0.353718980430959,0.633449624647684,-0.32456914940173,"4",1506.09296842958,-0.866092739758231,-0.871215180564593,-0.696126739366952,-0.71425491219094,-0.727259659319794,0.322732929171166,0.325813143034299,0.309410184621811,-0.581456404272571
"alejandro davidovich fokina",0.348993288590604,-0.38423378248198,-0.573119562964204,1.40995758440573,-0.181089448698018,-0.223644375566856,2.80448620198832,-1.56602823871233,-0.32456914940173,"4",1527.77389593185,0.113265719211983,-0.412953437402694,-0.216961535325439,-0.274043217116603,-0.267539587383503,0.325658334543229,0.312263442085607,0.314960956573486,-0.0811144780584102
"alejandro tabilo",0.43,-0.264244161329328,0.468154845528301,0.821009797356239,-0.181089448698018,-0.223644375566856,-0.353718980430959,0.633449624647684,-0.32456914940173,"3",1536.64520946063,0.513995620904701,-0.22544376553046,0.316498731486067,0.29698479742532,0.316357591149525,0.380441795681647,0.375258987216749,0.395188540220261,-0.0881093717903535
"aleksandar kovacevic",0.320987654320988,0.368853587172067,0.106065294152465,-1.05163413325931,-0.181089448698018,-0.223644375566856,-0.353718980430959,0.633449624647684,-0.32456914940173,"2",1500,-1.14132082541682,-1,-0.34415036490473,-0.326728934282281,-0.286171060349101,0.437325146556274,0.400650635418398,0.432371854782104,0.1042040972828
"aleksandar vukic",0.333333333333333,0.273076352198721,-1.60520312191555,0.177517601906692,-0.181089448698018,-0.223644375566856,-0.353718980430959,0.633449624647684,-0.32456914940173,"1",1515.53870633415,-0.439415268645125,-0.671564113185443,-0.298340693915212,-0.276641793221643,-0.298863995140297,0.364691023116326,0.382133773113279,0.364053070545197,0.00162682214495342
"alex de minaur",0.366586538461538,-0.00597922821350015,0.725142416072704,1.18057470127269,-0.181089448698018,4.43561344874265,-0.353718980430959,-1.56602823871233,-0.32456914940173,"3",1541.22849549431,0.721029196682312,-0.12856854434878,-0.0883806019889617,-0.0893116230708304,-0.0926617366461617,0.366586538461538,0.372159604424882,0.370459794998169,0.0731380306533937
"alex de minaur",0.366586538461538,-0.00597922821350015,0.725142416072704,1.18057470127269,-0.181089448698018,4.43561344874265,-0.353718980430959,-1.56602823871233,-0.32456914940173,"3",1541.22849549431,0.721029196682312,-0.12856854434878,-0.0883806019889618,-0.0926679527556085,-0.0911324623491158,0.366586538461538,0.369604824297463,0.371671199798584,0.0731380306533937
"alex molcan",0.341176470588235,-0.652147376380098,-0.0891532082903905,-0.0127192661081104,-0.181089448698018,-0.223644375566856,-0.353718980430959,0.633449624647684,-0.32456914940173,"1",1537.80716086312,0.566482625200164,-0.2008840286318,-0.259841279311165,-0.278110009157976,-0.260499813844869,0.339988374327076,0.34503165467,0.357428133487701,-0.23836129576528
"alexander bublik",0.478031634446397,1.7940390186799,1.37879999276634,0.314303787081561,-0.181089448698018,-0.223644375566856,-0.353718980430959,0.633449624647684,-0.32456914940173,"2",1543.89029837736,0.841266634372491,-0.0723070016168579,0.660494126234055,0.660452046088821,0.670894413902174,0.476104058278628,0.431553461371562,0.449352264404297,0.623999894682294
"alexander zverev",0.507078507078507,2.40792340217422,-0.028756170691084,-0.102815049015333,-0.181089448698018,-0.223644375566856,-0.353718980430959,0.633449624647684,-0.32456914940173,"2",1547.0194494691,0.982614858094692,-0.00616729270590033,0.822883329762624,0.886626057086123,0.890791787248636,0.429814722196547,0.470445326447657,0.486458837985992,0.766518953911307
"alexandre muller",0.35361216730038,-1.35656481864602,1.07606025021127,0.721634162151213,-0.181089448698018,-0.223644375566856,-0.353718980430959,-1.56602823871233,3.05635949019963,"4",1516.38656594012,-0.401116239369896,-0.653643218383013,-0.159659604387169,-0.169702281887692,-0.100637278066838,0.390127163423004,0.370494410485705,0.42537322640419,-0.380250624866332
"alexei popyrin",0.404761904761905,1.10629447363436,-2.1045797900153,-0.46026589764736,-0.181089448698018,-0.223644375566856,-0.353718980430959,0.633449624647684,-0.32456914940173,"2",1534.1298743078,0.400374339766621,-0.278609474038634,0.1700902826316,0.208342057685258,0.178395216736858,0.408539356537131,0.4235787684742,0.405011117458344,0.253780022158724
"aljaz bedene",0.416666666666667,-0.242937500180555,1.04717755128312,-0.391059875991705,-0.181089448698018,-0.223644375566856,-0.353718980430959,0.633449624647684,-0.32456914940173,"3",1545.05576251882,0.893912314104098,-0.0476730172541585,0.235787319027069,0.225832222395999,0.197804281865846,0.387610920007416,0.382272591640444,0.364202588796616,-0.0570375367471559
"andrey rublev",0.417604912998976,0.0297501870240273,1.70770321050626,0.619126583786266,-0.181089448698018,-0.223644375566856,-0.353718980430959,0.633449624647684,-0.32456914940173,"3",1564.5063732253,1.77252417817415,0.363447344962177,0.233792415565536,0.209541705654579,0.22065662302627,0.369595089489934,0.365567830964033,0.377876967191696,0.0597687779396797
"andy murray",0.374164810690423,-0.627000706380185,1.57684953187379,-0.0831155104765577,-0.181089448698018,-0.223644375566856,-0.353718980430959,0.633449624647684,-0.32456914940173,"3",1508.60941685836,-0.752421170355774,-0.818025941154651,-0.0434609969932398,-0.0772588779036805,-0.085819129079648,0.360334153245099,0.346564616113799,0.340115249156952,-0.160803467928249
"arthur fils",0.316239316239316,0.499056091655406,0.909392575884894,-1.54359989317079,-0.181089448698018,-0.223644375566856,-0.353718980430959,-1.56602823871233,3.05635949019963,"3",1518.63590096325,-0.299510563979271,-0.606099856202214,-0.37877438786817,-0.349580936798779,-0.322296292147542,0.426459951165686,0.405041597009116,0.426164776086807,0.22064799598028
