"ServerName","win_rate","avg_speed","sd_speed","location_entropy","modal_locationWB_DNCTL","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","modal_locationWW_DCTL","overperf_lm","overperf_rf","overperf_xgb","pred_lm","pred_rf","pred_xgb","rf_weighted_baseline"
"ajla tomljanovic",0.514563106796116,0.36118779595936,0.405506172210322,0.424215352051874,-0.339840799020317,-0.370686556892804,-0.713229032060469,1.15551991087078,-0.0932504808240314,-0.130623335862915,-0.179525442351189,-0.180523010835079,0.537714375395192,0.545424816428121,0.555316269397736,0.169269593791423
"aliaksandra sasnovich",0.455445544554455,-0.632483301674963,-1.4188874040129,0.45612665724949,-0.339840799020317,-0.370686556892804,1.38988221632296,-0.857885994434366,-0.0932504808240314,-0.341494375594658,-0.372140808049429,-0.369725573349482,0.515970932014799,0.51941921541596,0.538911283016205,-0.401984633050286
"alison van uytvanck",0.512987012987013,0.498204224541846,1.17523486774765,-0.476245727693153,-0.339840799020317,-0.370686556892804,-0.713229032060469,1.15551991087078,-0.0932504808240314,-0.14915951752207,-0.144865072992455,-0.144996998441703,0.539423576036406,0.537890356824855,0.545720160007477,0.210426135367903
"alize cornet",0.557312252964427,-0.832303097854035,-0.0216338163019011,0.476014485111788,-0.339840799020317,-0.370686556892804,1.38988221632296,-0.857885994434366,-0.0932504808240314,0.226744361944454,0.136781507097493,0.0415143219423977,0.517124796473413,0.533798532013315,0.547940373420715,-0.0587244647584716
"amanda anisimova",0.562962962962963,0.509480016458916,-0.765397044737583,0.489487031425656,-0.339840799020317,-0.370686556892804,1.38988221632296,-0.857885994434366,-0.0932504808240314,0.290020204972891,0.248879932105428,0.0731455522164305,0.511560695365596,0.520178719697625,0.546450316905975,-0.237537879555901
"anastasia pavlyuchenkova",0.493055555555556,-0.2296629802734,-0.525568574072097,-0.935623044053476,-0.339840799020317,-0.370686556892804,1.38988221632296,-0.857885994434366,-0.0932504808240314,-0.00892949951316746,-0.0813456521002547,0.0332491655209552,0.494638191922319,0.507039455898957,0.485549539327621,-0.410497368087771
"anastasia potapova",0.532467532467532,-0.427953715762419,0.742615620188645,1.23877488292418,-0.339840799020317,-0.370686556892804,1.38988221632296,-0.857885994434366,-0.0932504808240314,-0.0374934579683223,0.0844524526721396,0.103674037917973,0.539112754857533,0.517949550849196,0.509063065052032,0.251072361390209
"anastasija sevastova",0.5625,-0.3556143178155,0.0504783545846372,0.141271962891302,-0.339840799020317,-0.370686556892804,1.38988221632296,-0.857885994434366,-0.0932504808240314,0.236070033379968,0.258779339269045,0.155906121161376,0.520659690878604,0.518013977725451,0.527304112911224,-0.0955107595309788
"andrea petkovic",0.525423728813559,-0.226003377245543,-1.50540489705974,0.458740408230126,-0.339840799020317,-0.370686556892804,1.38988221632296,-0.857885994434366,-0.0932504808240314,0.0494232551152063,0.0643409637517789,-0.0341620596283174,0.516664106754806,0.514363056216155,0.533135831356049,-0.422615040598845
"anett kontaveit",0.534722222222222,-0.32391228047497,-1.03357478225188,0.437581050953022,-0.339840799020317,-0.370686556892804,1.38988221632296,-0.857885994434366,-0.0932504808240314,0.140533543181184,0.143702488385196,0.0649273888262077,0.50981449969413,0.51001873500694,0.520064830780029,-0.311226278823815
