"ServerName","serve_efficiency","avg_speed","sd_speed","location_entropy","modal_locationWB_DNCTL","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","modal_locationWW_DCTL","cluster","avg_welo","avg_welo_scaled","avg_welo_rescaled","performance_lm","performance_rf","performance_xgb","pred_lm","pred_rf","pred_xgb","weighted_avg"
"egor gerasimov",0.49438202247191,1.61186281375751,-1.49238986031614,-2.16175690639718,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",1500,-0.855637019926784,-1,0.482794068727572,0.663662188340926,0.771842384458982,0.493432430218847,0.458717123149148,0.504596173763275,0.205790602663468
"emil ruusuvuori",0.456692913385827,0.813954624996505,0.906214761211959,-0.446475688122559,-0.109766251701977,3.95044149734585,-0.46654780684179,-1.5698157080643,-0.192467983241925,"1",1500,-0.855637019926784,-1,-0.253743579554682,0.129490721484246,0.15645548943323,0.160578962562228,0.409944514122907,0.406795382499695,0.519626136376722
"fabian marozsan",0.381374722838137,-0.00672237144421138,-1.5198999921912,0.852331613768703,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1517.76149272295,-0.00299215074590885,-0.596251424934735,-0.189122388897173,-0.246678654156051,-0.119159818865396,0.387745310240811,0.399156935551164,0.422679483890533,-0.109438736060679
"fabio fognini",0.44987146529563,-0.409498556780597,-0.911708438685269,1.00706901020163,-0.109766251701977,3.95044149734585,-0.46654780684179,-1.5698157080643,-0.192467983241925,"1",1508.14660017695,-0.464557455247759,-0.814814088862118,0.230051037776081,0.215730309938661,0.0801864360684097,0.458720093684492,0.424052130779754,0.396870583295822,0.118536309543996
"facundo bagnis",0.487972508591065,0.334487137336136,-1.4573760783333,0.540821922057017,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1512.09710282846,-0.27491259436582,-0.725012525377555,0.283012332887856,0.156442684374679,0.289099948092299,0.39354622527026,0.398216241986225,0.404225558042526,-0.0229475721413973
"facundo diaz acosta",0.384057971014493,-0.667184894319301,-0.984554122802007,-0.653611899961752,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1521.97617038688,0.199334497214088,-0.50044471951228,-0.232413202942623,-0.326663607788397,-0.591982526435884,0.355848044468703,0.387832231871748,0.315218895673752,-0.337953265434346
"federico coria",0.374558303886926,-0.0778962207609723,-0.164761848616094,0.131633000154854,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1508.99008705366,-0.424065658253488,-0.795640214803655,-0.182491453288077,-0.227168954845593,-0.224330608965131,0.408758740710515,0.404895345452708,0.406348437070847,-0.0742379678956335
"federico delbonis",0.375,0.123726198418296,-2.0252748005489,-1.33889955120323,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1500,-0.855637019926784,-1,-0.282441288006256,-0.322972210295032,-0.3556340764109,0.349600297865177,0.392669936037346,0.376816421747208,-0.215827922664279
"feliciano lopez",0.595238095238095,2.23141916594452,-0.378202058302542,-0.725037521067555,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",1500,-0.855637019926784,-1,0.923456716865729,1,1,0.495412363943411,0.452176089366468,0.45211786031723,0.530687385772173
"filip krajinovic",0.408653846153846,0.0869089051270034,-0.536331178993054,-0.944703451472963,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1500,-0.855637019926784,-1,-0.103852927725191,-0.21651453605499,-0.310408644398468,0.368582155481036,0.389763581290653,0.352460205554962,-0.105953724680578
"flavio cobolli",0.346504559270517,-1.03823827282762,0.936976770579212,0.465457698308129,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,"2",1535.78945760486,0.862444780603355,-0.186445489930632,-0.285163360364891,-0.414793621963534,-0.330693510534982,0.419765697008106,0.394919991974107,0.411444306373596,-0.142031138654363
"frances tiafoe",0.385586533403472,0.0229806001525902,2.17626760571726,0.292316572316529,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1557.21465721968,1.8909668089993,0.300585299085947,-0.0672802521953167,-0.106285278762946,-0.116703877342012,0.447901139670548,0.414725602158396,0.418921649456024,0.121075637588078
"francisco cerundolo",0.407216494845361,-0.772556964805617,-0.436704406519846,0.352815690594611,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,"2",1509.2275371792,-0.412666806007107,-0.790242574451609,-0.0570564075812659,-0.220789161037943,-0.335342856995615,0.399378438312969,0.389921836513707,0.348405867815018,-0.164395935942249
"gabriel diallo",0.387755102040816,1.4732764135932,-0.182646866665385,0.475796998047842,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",1516.95692159481,-0.0416157875652368,-0.614540678636131,-0.0275163526621198,0.158154874041429,-0.0600444375457861,0.465534154964985,0.446834451984644,0.429255604743958,0.386580597272418
"gael monfils",0.390048154093098,0.610672948226001,-0.489088927073532,-0.0803677834368319,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",1525.70349240726,0.37826551647229,-0.415716426794261,-0.0755303972364716,0.168723728115972,0.069282186673086,0.431876292742861,0.447052093731894,0.455556631088257,0.0906725394470859
"gianluca mager",0.558823529411765,1.03354794084566,1.40197425804568,0.0766131261401393,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",1500,-0.855637019926784,-1,0.650437390414072,0.726089746536834,0.699827393916896,0.428540263503966,0.435420164290586,0.42282846570015,0.347700730619977
"grigor dimitrov",0.382882882882883,0.614100311283199,1.23694268313812,0.247161074580614,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",1538.21063727386,0.978674111906767,-0.131408007632024,-0.125465835017959,0.0627839145376189,0.002448645806589,0.420916883039738,0.437229787818273,0.448072761297226,0.224789071035957
"guido pella",0.361216730038023,0.0113708343223998,-0.210813950038126,-1.11817883922228,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",1513.85329932333,-0.190605945483425,-0.685091228029581,-0.271138445450179,0.0279051828280482,-0.215088013944307,0.390868203887931,0.443321028761146,0.422022014856339,-0.114274583510942
"hamad medjedovic",0.487603305785124,1.25483537798499,0.0820749663618941,-0.322816677566431,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",1500,-0.855637019926784,-1,0.386267320261494,0.500564959682686,0.399891691602905,0.454441626212426,0.441541562569929,0.429140627384186,0.301897367534062
"henri laaksonen",0.483516483516484,-0.545468407320195,2.7581815317977,1.13385999788077,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1535.74126754875,0.860131404991938,-0.18754093088203,0.371505021860438,0.200965037150686,0.48932943164566,0.456158215878996,0.405950771975784,0.453123271465302,0.0395257274499563
"holger rune",0.354570637119114,0.155608417909551,-1.21926827359756,0.0219565040957043,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,"2",1509.3795671572,-0.405368569157043,-0.786786677588554,-0.160795764219187,-0.321264579040077,-0.525038297469411,0.471683865847333,0.40275112485905,0.360162764787674,0.0322797936496131
"hubert hurkacz",0.470941883767535,0.341701945695055,0.806696661552753,0.133339772256689,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",1516.69489045261,-0.0541946576213994,-0.620497086801685,0.221951323924733,0.406576162235999,0.20183228415114,0.400964725938061,0.437804208997776,0.402292042970657,0.111880725767121
"hugo dellien",0.306666666666667,-0.578813649827088,-0.713388289001791,0.28674672842619,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1500,-0.855637019926784,-1,-0.528933137199992,-0.531011975229752,-0.531676517860289,0.378499713593531,0.399589329163426,0.407619714736938,-0.247230409616723
"hugo gaston",0.391304347826087,-1.79938559920943,0.531308088973049,0.776766478550034,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,"2",1500,-0.855637019926784,-1,-0.211675556381334,-0.27728696484907,0.0466318547849136,0.349646491542789,0.390523318457976,0.449257045984268,-0.372163614975304
"ilya ivashka",0.444743935309973,0.207720831259788,1.36998474589574,0.636333550602028,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,"2",1544.22818185282,1.26754783385964,0.00538089221125859,0.193871555209991,0.0772954499142022,-0.0125945109134676,0.450618863319512,0.409171307226648,0.381558656692505,0.253094999199755
"jack draper",0.408856848609681,-0.134639696105702,1.39079148553497,-0.0428111771115302,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1565.40703994429,2.28424417624927,0.486811924462978,0.00837688038687776,-0.0938841901499057,-0.0464480301780459,0.433249018373849,0.405041265471348,0.410714447498322,0.00598247112896802
"jakub mensik",0.394557823129252,-0.0474843849805401,2.87821018509992,0.851040792214037,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,"2",1521.1309330643,0.158758669631376,-0.519658384146599,0.0241232760016086,-0.0684650822773589,-0.0455669050927325,0.478396115715173,0.415134602053016,0.425514042377472,0.292670186866062
"james duckworth",0.476584022038567,-0.376809148072741,0.606764750800965,-0.769947277326826,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,"2",1506.478665168,-0.544627089579027,-0.852729054325176,0.239431991026172,0.079590614512023,0.378114988230706,0.396910843240402,0.394080788489303,0.43557220697403,-0.0364953975229368
"jannik sinner",0.364691508857666,0.332769504560209,0.979346535002493,0.964758670388939,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1568.31495322571,2.42383927549576,0.552913679653281,-0.156788815955426,-0.195405113650079,-0.131440876401722,0.448528434513756,0.413643500206529,0.436999052762985,0.16258771889314
