"cluster","avg_speed","sd_speed","win_rate","ace_pct","location_entropy"
"1",92.553522903576,9.32098929253525,0.548254588531707,0.0282201187108681,2.94578163029572
"2",88.5531783002932,10.9563545613009,0.481562671234535,0.0192058761919105,2.9798948277119
"3",88.5397913998298,9.58161320042847,0.504250299514145,0.0108717278854254,2.78602067086282
"4",94.4014618083409,11.7079843254124,0.560595189751723,0.0584411890418232,2.96051385720602
