"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9"
"avg_speed",-0.534618973029242,-0.139423703139863,0.191250410223977,0.49997802006049,-0.331871958392778,0.0744201195958651,0.200744141806392,-0.500741661388993,0.0383545543210217
"sd_speed",0.104823990564959,-0.729416570394498,-0.630937672439641,-0.0783333892214245,-0.00965837704464115,-0.0678408946169015,0.0383148134935659,-0.215633748193304,0.00912808539618064
"win_rate",-0.492335201976495,-0.130633864805512,0.25255420512429,-0.680524972573912,0.358406099997654,-0.103461673920135,0.000905729204533481,-0.271270245276054,0.0299225773396241
"ace_pct",-0.574680342629908,-0.233758614013042,-0.115528798873901,0.0844212764353373,-0.0149286891966682,0.25127833336065,-0.114526551036551,0.719810373545712,-0.00431132824924991
"location_entropy",0.287712813211515,-0.56686796256548,0.627479846859462,0.229738771728413,0.244182335820515,0.0704945255738365,-0.285904343540697,0.0543968261721147,0.00874008381217569
"modal_location_WBC_DNCTL",0.00963571490009285,-0.157493584117606,0.178828357723913,0.0395438091665215,-0.0283043693962391,-0.617204082229378,0.615901478520683,0.291626954815027,-0.308928310655316
"modal_location_WBW_DNCTL",0.159144307117061,-0.086280014841428,0.115082865934558,-0.25453975748445,-0.166374169083625,0.671165017625696,0.380651016415735,-0.0329054194164962,-0.514852878433406
"modal_location_WC_DNCTL",-0.141973678194363,0.144965827612109,-0.20744092992483,0.330616141677976,0.563103712804688,-0.0434899674994576,-0.197609842495205,-0.146834396705993,-0.653377725687117
"modal_location_WW_DCTL",-0.0467770423734199,-0.0469185828827189,0.0788927056806005,-0.21261122270668,-0.596571550396407,-0.278836734696056,-0.547810042177885,-0.0199236843499354,-0.458304079175927
