"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9"
"avg_speed",-0.502812963637953,-0.281882509492574,0.111041304225511,0.591497443217915,0.439432718764113,0.238440926870058,0.0279915712574015,0.233909424370164,0.00834512220662089
"sd_speed",-0.312917316661349,0.395240431800993,-0.747541380093556,-0.195915563805353,0.0649363156630078,0.230458896004168,0.00685576744677351,0.297990653925175,-0.0499326716338617
"win_rate",-0.455017571795813,-0.214383845566408,0.410704906105219,-0.674569568428238,-0.105083574832017,0.239126948044579,0.0598317953038164,0.222467486022417,-0.0444980058187032
"ace_pct",-0.623067350594637,0.0218004189873038,-0.1193966035819,0.0259252582568486,-0.165168265816058,-0.319039783379482,-0.0269418586924233,-0.683060501426956,-0.00443831290275899
"location_entropy",-0.197041057514307,0.747598780104325,0.454051109470432,0.201323907782296,-0.153434809130796,-0.216802192803149,-0.0984541507475937,0.274197875195581,-0.0124110340280495
"modal_location_WBC_DNCTL",0.0107083946984215,0.130456940047939,0.0511227071730027,0.201069841750082,-0.437128464874448,0.587003211205977,0.406978806151429,-0.194346175398912,0.448070815059365
"modal_location_WBW_DNCTL",0.0405360333667772,0.228343298258046,0.0917901301293705,-0.268279158432062,0.655121617129514,-0.0815929911011192,0.0952816376058693,-0.184018043588009,0.62212060972396
"modal_location_WC_DNCTL",-0.115425309599716,-0.299685053750633,-0.16761352316047,0.055147706245306,-0.339412686157925,-0.457269599779334,-0.0701727440587652,0.421641110747151,0.598939400209894
"modal_location_WW_DCTL",0.0100966504557332,0.00410096123374479,0.0249395794365274,0.00750142660333723,-0.0731451067653309,0.351763666595035,-0.897516568082569,-0.125800409877241,0.220801650480447
